Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 36.4% | 000161920 |    0.2285990  |          | 5.912e+04| 5.907e+04|            |            |  1.000e-01 | 1.934e-02 |   1.087e-01  |  4.511e+05  |    4.309e+05   
 36.5% | 000162560 |    0.2671847  | 5.326e+04| 5.904e+04| 5.893e+04|  4.451e-02 |  1.220e-02 |  4.495e-02 | 2.408e-02 |   1.503e-01  |  3.842e+05  |    4.308e+05   
 36.6% | 000163200 |    0.2280055  |          | 5.901e+04| 5.894e+04|            |            |  1.010e-01 | 1.906e-02 |   1.075e-01  |  4.482e+05  |    4.308e+05   
 36.8% | 000163840 |    0.2661704  | 5.382e+04| 5.894e+04| 5.892e+04|  4.373e-02 |  6.122e-03 |  4.526e-02 | 2.040e-02 |   1.534e-01  |  3.822e+05  |    4.307e+05   
 36.9% | 000164480 |    0.2228301  |          | 5.897e+04| 5.891e+04|            |            |  9.733e-02 | 1.903e-02 |   1.060e-01  |  4.545e+05  |    4.307e+05   
 37.1% | 000165120 |    0.2629871  | 5.791e+04| 5.904e+04| 5.890e+04|  4.431e-02 |  1.208e-02 |  4.473e-02 | 2.274e-02 |   1.480e-01  |  3.833e+05  |    4.306e+05   
 37.2% | 000165760 |    0.2242932  |          | 5.894e+04| 5.897e+04|            |            |  9.946e-02 | 2.055e-02 |   1.038e-01  |  4.474e+05  |    4.306e+05   
 37.4% | 000166400 |    0.2618802  | 5.798e+04| 5.906e+04| 5.898e+04|  4.341e-02 |  5.804e-03 |  4.387e-02 | 2.154e-02 |   1.498e-01  |  3.814e+05  |    4.305e+05   
 37.5% | 000167040 |    0.2191604  |          | 5.897e+04| 5.893e+04|            |            |  9.579e-02 | 2.043e-02 |   1.024e-01  |  4.537e+05  |    4.306e+05   
 37.6% | 000167680 |    0.2588861  | 5.739e+04| 5.901e+04| 5.894e+04|  4.386e-02 |  1.196e-02 |  4.358e-02 | 2.282e-02 |   1.454e-01  |  3.823e+05  |    4.305e+05   
 37.8% | 000168320 |    0.2205761  |          | 5.901e+04| 5.898e+04|            |            |  9.817e-02 | 2.164e-02 |   1.003e-01  |  4.467e+05  |    4.305e+05   
 37.9% | 000168960 |    0.2577851  | 5.753e+04| 5.903e+04| 5.895e+04|  4.317e-02 |  6.136e-03 |  4.326e-02 | 2.166e-02 |   1.464e-01  |  3.804e+05  |    4.304e+05   
 38.1% | 000169600 |    0.2152039  |          | 5.900e+04| 5.899e+04|            |            |  9.424e-02 | 2.088e-02 |   9.958e-02  |  4.536e+05  |    4.304e+05   
 38.2% | 000170240 |    0.2542942  | 5.711e+04| 5.906e+04| 5.894e+04|  4.324e-02 |  1.170e-02 |  4.284e-02 | 2.301e-02 |   1.419e-01  |  3.821e+05  |    4.303e+05   
 38.4% | 000170880 |    0.2167623  |          | 5.908e+04| 5.902e+04|            |            |  9.643e-02 | 2.339e-02 |   9.647e-02  |  4.462e+05  |    4.303e+05   
 38.5% | 000171520 |    0.2531517  | 5.668e+04| 5.898e+04| 5.894e+04|  4.244e-02 |  5.926e-03 |  4.259e-02 | 2.110e-02 |   1.438e-01  |  3.803e+05  |    4.302e+05   
 38.6% | 000172160 |    0.2117400  |          | 5.903e+04| 5.901e+04|            |            |  9.334e-02 | 2.280e-02 |   9.508e-02  |  4.525e+05  |    4.303e+05   
 38.8% | 000172800 |    0.2500971  | 5.593e+04| 5.902e+04| 5.892e+04|  4.292e-02 |  1.164e-02 |  4.216e-02 | 2.393e-02 |   1.378e-01  |  3.813e+05  |    4.301e+05   
 38.9% | 000173440 |    0.2131670  |          | 5.898e+04| 5.891e+04|            |            |  9.540e-02 | 2.374e-02 |   9.355e-02  |  4.453e+05  |    4.302e+05   
 39.1% | 000174080 |    0.2495080  | 5.595e+04| 5.895e+04| 5.893e+04|  4.239e-02 |  6.024e-03 |  4.140e-02 | 2.100e-02 |   1.415e-01  |  3.787e+05  |    4.300e+05   
 39.2% | 000174720 |    0.2080321  |          | 5.900e+04| 5.901e+04|            |            |  9.125e-02 | 2.435e-02 |   9.193e-02  |  4.520e+05  |    4.301e+05   
 39.4% | 000175360 |    0.2463191  | 5.560e+04| 5.904e+04| 5.896e+04|  4.271e-02 |  1.096e-02 |  4.059e-02 | 2.139e-02 |   1.384e-01  |  3.799e+05  |    4.300e+05   
 39.5% | 000176000 |    0.2091110  |          | 5.900e+04| 5.896e+04|            |            |  9.310e-02 | 2.573e-02 |   8.980e-02  |  4.454e+05  |    4.300e+05   
 39.7% | 000176640 |    0.2461091  | 5.541e+04| 5.894e+04| 5.893e+04|  4.277e-02 |  5.836e-03 |  3.937e-02 | 1.982e-02 |   1.409e-01  |  3.767e+05  |    4.299e+05   
 39.8% | 000177280 |    0.2042596  |          | 5.904e+04| 5.900e+04|            |            |  8.958e-02 | 2.497e-02 |   8.921e-02  |  4.517e+05  |    4.299e+05   
 39.9% | 000177920 |    0.2430329  | 5.516e+04| 5.901e+04| 5.894e+04|  4.331e-02 |  1.169e-02 |  3.801e-02 | 2.181e-02 |   1.367e-01  |  3.778e+05  |    4.298e+05   
 40.1% | 000178560 |    0.2055372  |          | 5.902e+04| 5.899e+04|            |            |  9.089e-02 | 2.844e-02 |   8.574e-02  |  4.446e+05  |    4.298e+05   
 40.2% | 000179200 |    0.2426682  | 5.512e+04| 5.903e+04| 5.899e+04|  4.329e-02 |  5.941e-03 |  3.639e-02 | 1.985e-02 |   1.399e-01  |  3.748e+05  |    4.297e+05   
 40.4% | 000179840 |    0.2005666  |          | 5.906e+04| 5.898e+04|            |            |  8.716e-02 | 2.456e-02 |   8.833e-02  |  4.513e+05  |    4.297e+05   
 40.5% | 000180480 |    0.2397759  | 5.470e+04| 5.906e+04| 5.900e+04|  4.384e-02 |  1.151e-02 |  3.533e-02 | 2.173e-02 |   1.356e-01  |  3.757e+05  |    4.296e+05   
 40.7% | 000181120 |    0.2018779  |          | 5.907e+04| 5.897e+04|            |            |  8.893e-02 | 3.087e-02 |   8.160e-02  |  4.440e+05  |    4.297e+05   
 40.8% | 000181760 |    0.2398641  | 5.442e+04| 5.901e+04| 5.901e+04|  4.421e-02 |  6.198e-03 |  3.343e-02 | 2.016e-02 |   1.388e-01  |  3.719e+05  |    4.295e+05   
 40.9% | 000182400 |    0.1967534  |          | 5.907e+04| 5.897e+04|            |            |  8.488e-02 | 2.423e-02 |   8.713e-02  |  4.512e+05  |    4.296e+05   
 41.1% | 000183040 |    0.2373651  | 5.416e+04| 5.902e+04| 5.892e+04|  4.500e-02 |  1.112e-02 |  3.171e-02 | 2.190e-02 |   1.355e-01  |  3.722e+05  |    4.294e+05   
 41.2% | 000183680 |    0.1979351  |          | 5.907e+04| 5.891e+04|            |            |  8.642e-02 | 3.039e-02 |   8.063e-02  |  4.442e+05  |    4.295e+05   
 41.4% | 000184320 |    0.2381482  | 5.401e+04| 5.899e+04| 5.897e+04|  4.602e-02 |  6.484e-03 |  2.950e-02 | 2.006e-02 |   1.393e-01  |  3.674e+05  |    4.293e+05   
 41.5% | 000184960 |    0.1932016  |          | 5.903e+04| 5.897e+04|            |            |  8.176e-02 | 2.446e-02 |   8.648e-02  |  4.506e+05  |    4.294e+05   
 41.7% | 000185600 |    0.2338850  | 5.397e+04| 5.898e+04| 5.885e+04|  4.490e-02 |  1.286e-02 |  2.874e-02 | 2.169e-02 |   1.353e-01  |  3.704e+05  |    4.292e+05   
 41.8% | 000186240 |    0.1941883  |          | 5.901e+04| 5.891e+04|            |            |  8.329e-02 | 2.955e-02 |   8.088e-02  |  4.439e+05  |    4.293e+05   
 42.0% | 000186880 |    0.2323723  | 5.379e+04| 5.900e+04| 5.902e+04|  4.392e-02 |  5.761e-03 |  2.845e-02 | 1.951e-02 |   1.372e-01  |  3.692e+05  |    4.291e+05   
 42.1% | 000187520 |    0.1899801  |          | 5.909e+04| 5.898e+04|            |            |  7.840e-02 | 2.546e-02 |   8.563e-02  |  4.493e+05  |    4.292e+05   
 42.2% | 000188160 |    0.2283227  | 5.364e+04| 5.903e+04| 5.891e+04|  4.322e-02 |  1.162e-02 |  2.642e-02 | 2.188e-02 |   1.335e-01  |  3.720e+05  |    4.291e+05   
 42.4% | 000188800 |    0.1909893  |          | 5.903e+04| 5.901e+04|            |            |  8.033e-02 | 2.949e-02 |   8.069e-02  |  4.425e+05  |    4.291e+05   
 42.5% | 000189440 |    0.2278737  | 5.345e+04| 5.906e+04| 5.898e+04|  4.322e-02 |  5.933e-03 |  2.565e-02 | 1.952e-02 |   1.362e-01  |  3.690e+05  |    4.290e+05   
 42.7% | 000190080 |    0.1864617  |          | 5.910e+04| 5.895e+04|            |            |  7.491e-02 | 2.526e-02 |   8.578e-02  |  4.488e+05  |    4.290e+05   
 42.8% | 000190720 |    0.2238895  | 5.337e+04| 5.911e+04| 5.902e+04|  4.251e-02 |  1.118e-02 |  2.402e-02 | 2.096e-02 |   1.332e-01  |  3.719e+05  |    4.289e+05   
 43.0% | 000191360 |    0.1874138  |          | 5.907e+04| 5.895e+04|            |            |  7.630e-02 | 3.003e-02 |   8.060e-02  |  4.420e+05  |    4.289e+05   
 43.1% | 000192000 |    0.2245587  | 5.300e+04| 5.901e+04| 5.893e+04|  4.320e-02 |  5.250e-03 |  2.213e-02 | 1.897e-02 |   1.370e-01  |  3.671e+05  |    4.288e+05   
 43.2% | 000192640 |    0.1825850  |          | 5.904e+04| 5.900e+04|            |            |  7.100e-02 | 2.481e-02 |   8.626e-02  |  4.492e+05  |    4.288e+05   
 43.4% | 000193280 |    0.2205576  | 5.257e+04| 5.904e+04| 5.899e+04|  4.263e-02 |  1.171e-02 |  2.009e-02 | 2.063e-02 |   1.339e-01  |  3.699e+05  |    4.287e+05   
 43.5% | 000193920 |    0.1840128  |          | 5.903e+04| 5.899e+04|            |            |  7.258e-02 | 2.937e-02 |   8.161e-02  |  4.412e+05  |    4.287e+05   
 43.7% | 000194560 |    0.2203042  | 5.237e+04| 5.896e+04| 5.896e+04|  4.253e-02 |  5.947e-03 |  1.885e-02 | 1.887e-02 |   1.368e-01  |  3.666e+05  |    4.286e+05   
 43.8% | 000195200 |    0.1789393  |          | 5.910e+04| 5.893e+04|            |            |  6.701e-02 | 2.410e-02 |   8.728e-02  |  4.491e+05  |    4.286e+05   
 44.0% | 000195840 |    0.2161916  | 5.738e+04| 5.901e+04| 5.889e+04|  4.169e-02 |  1.091e-02 |  1.742e-02 | 2.043e-02 |   1.335e-01  |  3.698e+05  |    4.285e+05   
 44.1% | 000196480 |    0.1801398  |          | 5.907e+04| 5.887e+04|            |            |  6.862e-02 | 2.919e-02 |   8.185e-02  |  4.415e+05  |    4.285e+05   
 44.3% | 000197120 |    0.2166305  | 5.712e+04| 5.899e+04| 5.889e+04|  4.238e-02 |  5.507e-03 |  1.566e-02 | 1.834e-02 |   1.371e-01  |  3.653e+05  |    4.284e+05   
 44.4% | 000197760 |    0.1755209  |          | 5.908e+04| 5.892e+04|            |            |  6.358e-02 | 2.402e-02 |   8.740e-02  |  4.485e+05  |    4.284e+05   
 44.5% | 000198400 |    0.2134993  | 5.699e+04| 5.904e+04| 5.886e+04|  4.238e-02 |  1.115e-02 |  1.286e-02 | 2.084e-02 |   1.342e-01  |  3.668e+05  |    4.283e+05   
 44.7% | 000199040 |    0.1763802  |          | 5.905e+04| 5.888e+04|            |            |  6.450e-02 | 2.908e-02 |   8.232e-02  |  4.417e+05  |    4.283e+05   
 44.8% | 000199680 |    0.2131831  | 5.676e+04| 5.899e+04| 5.888e+04|  4.249e-02 |  5.693e-03 |  1.123e-02 | 1.933e-02 |   1.369e-01  |  3.636e+05  |    4.282e+05   
 45.0% | 000200320 |    0.1718066  |          | 5.906e+04| 5.893e+04|            |            |  6.045e-02 | 2.280e-02 |   8.804e-02  |  4.488e+05  |    4.283e+05   
 45.1% | 000200960 |    0.2098032  | 5.554e+04| 5.910e+04| 5.883e+04|  4.224e-02 |  1.150e-02 |  9.363e-03 | 2.089e-02 |   1.341e-01  |  3.656e+05  |    4.281e+05   
 45.3% | 000201600 |    0.1731434  |          | 5.909e+04| 5.888e+04|            |            |  6.205e-02 | 2.834e-02 |   8.226e-02  |  4.407e+05  |    4.282e+05   
 45.4% | 000202240 |    0.2094756  | 5.521e+04| 5.908e+04| 5.887e+04|  4.227e-02 |  5.699e-03 |  8.881e-03 | 1.889e-02 |   1.362e-01  |  3.624e+05  |    4.280e+05   
 45.5% | 000202880 |    0.1687432  |          | 5.908e+04| 5.892e+04|            |            |  5.701e-02 | 2.420e-02 |   8.702e-02  |  4.475e+05  |    4.281e+05   
 45.7% | 000203520 |    0.2058319  | 5.482e+04| 5.905e+04| 5.890e+04|  4.169e-02 |  1.110e-02 |  8.724e-03 | 1.804e-02 |   1.342e-01  |  3.649e+05  |    4.280e+05   
 45.8% | 000204160 |    0.1696267  |          | 5.908e+04| 5.888e+04|            |            |  5.815e-02 | 2.788e-02 |   8.312e-02  |  4.405e+05  |    4.280e+05   
 46.0% | 000204800 |    0.2059799  | 5.479e+04| 5.902e+04| 5.881e+04|  4.195e-02 |  5.318e-03 |  8.843e-03 | 1.531e-02 |   1.367e-01  |  3.608e+05  |    4.279e+05   
 46.1% | 000205440 |    0.1650638  |          | 5.911e+04| 5.895e+04|            |            |  5.350e-02 | 2.242e-02 |   8.864e-02  |  4.479e+05  |    4.279e+05   
 46.3% | 000206080 |    0.2023499  | 5.482e+04| 5.908e+04| 5.882e+04|  4.158e-02 |  1.142e-02 |  8.562e-03 | 1.666e-02 |   1.323e-01  |  3.634e+05  |    4.278e+05   
 46.4% | 000206720 |    0.1661706  |          | 5.911e+04| 5.896e+04|            |            |  5.464e-02 | 2.801e-02 |   8.305e-02  |  4.401e+05  |    4.278e+05   
 46.6% | 000207360 |    0.2020159  | 5.457e+04| 5.903e+04| 5.883e+04|  4.139e-02 |  5.463e-03 |  8.614e-03 | 1.544e-02 |   1.334e-01  |  3.601e+05  |    4.277e+05   
 46.7% | 000208000 |    0.1616210  |          | 5.908e+04| 5.885e+04|            |            |  4.963e-02 | 2.206e-02 |   8.942e-02  |  4.477e+05  |    4.277e+05   
 46.8% | 000208640 |    0.1983619  | 5.401e+04| 5.907e+04| 5.889e+04|  4.084e-02 |  1.104e-02 |  8.539e-03 | 1.671e-02 |   1.291e-01  |  3.628e+05  |    4.276e+05   
 47.0% | 000209280 |    0.1626492  |          | 5.913e+04| 5.888e+04|            |            |  5.076e-02 | 2.739e-02 |   8.403e-02  |  4.401e+05  |    4.276e+05   
 47.1% | 000209920 |    0.1978574  | 5.426e+04| 5.905e+04| 5.892e+04|  4.063e-02 |  5.481e-03 |  8.479e-03 | 1.546e-02 |   1.301e-01  |  3.598e+05  |    4.275e+05   
 47.3% | 000210560 |    0.1584318  |          | 5.912e+04| 5.897e+04|            |            |  4.583e-02 | 2.334e-02 |   8.874e-02  |  4.469e+05  |    4.275e+05   
 47.4% | 000211200 |    0.1942283  | 5.435e+04| 5.908e+04| 5.886e+04|  4.006e-02 |  1.061e-02 |  8.506e-03 | 1.629e-02 |   1.262e-01  |  3.626e+05  |    4.274e+05   
 47.6% | 000211840 |    0.1591745  |          | 5.908e+04| 5.879e+04|            |            |  4.713e-02 | 2.639e-02 |   8.517e-02  |  4.400e+05  |    4.274e+05   
 47.7% | 000212480 |    0.1938644  | 5.453e+04| 5.904e+04| 5.892e+04|  4.001e-02 |  5.424e-03 |  8.715e-03 | 1.448e-02 |   1.275e-01  |  3.593e+05  |    4.273e+05   
 47.8% | 000213120 |    0.1548033  |          | 5.911e+04| 5.892e+04|            |            |  4.271e-02 | 2.212e-02 |   8.945e-02  |  4.475e+05  |    4.273e+05   
 48.0% | 000213760 |    0.1906228  | 5.399e+04| 5.907e+04| 5.883e+04|  3.963e-02 |  1.049e-02 |  8.516e-03 | 1.601e-02 |   1.233e-01  |  3.614e+05  |    4.272e+05   
 48.1% | 000214400 |    0.1557737  |          | 5.911e+04| 5.880e+04|            |            |  4.397e-02 | 2.615e-02 |   8.519e-02  |  4.398e+05  |    4.273e+05   
 48.3% | 000215040 |    0.1900503  | 5.375e+04| 5.903e+04| 5.881e+04|  3.961e-02 |  5.396e-03 |  8.607e-03 | 1.524e-02 |   1.234e-01  |  3.585e+05  |    4.271e+05   
 48.4% | 000215680 |    0.1513583  |          | 5.909e+04| 5.883e+04|            |            |  3.960e-02 | 2.206e-02 |   8.920e-02  |  4.477e+05  |    4.272e+05   
 48.6% | 000216320 |    0.1867930  | 5.357e+04| 5.909e+04| 5.884e+04|  3.923e-02 |  1.033e-02 |  8.449e-03 | 1.621e-02 |   1.198e-01  |  3.607e+05  |    4.271e+05   
 48.7% | 000216960 |    0.1526156  |          | 5.908e+04| 5.878e+04|            |            |  4.068e-02 | 2.674e-02 |   8.475e-02  |  4.391e+05  |    4.271e+05   
 48.9% | 000217600 |    0.1860770  | 5.345e+04| 5.898e+04| 5.880e+04|  3.868e-02 |  5.584e-03 |  8.470e-03 | 1.471e-02 |   1.211e-01  |  3.581e+05  |    4.270e+05   
 49.0% | 000218240 |    0.1479855  |          | 5.909e+04| 5.887e+04|            |            |  3.631e-02 | 2.050e-02 |   9.066e-02  |  4.477e+05  |    4.270e+05   
 49.1% | 000218880 |    0.1829507  | 5.312e+04| 5.902e+04| 5.869e+04|  3.847e-02 |  9.726e-03 |  8.369e-03 | 1.572e-02 |   1.173e-01  |  3.601e+05  |    4.269e+05   
 49.3% | 000219520 |    0.1490041  |          | 5.913e+04| 5.875e+04|            |            |  3.724e-02 | 2.555e-02 |   8.575e-02  |  4.397e+05  |    4.269e+05   
 49.4% | 000220160 |    0.1827119  | 5.280e+04| 5.904e+04| 5.877e+04|  3.857e-02 |  5.513e-03 |  8.404e-03 | 1.427e-02 |   1.183e-01  |  3.566e+05  |    4.268e+05   
 49.6% | 000220800 |    0.1446895  |          | 5.908e+04| 5.870e+04|            |            |  3.263e-02 | 2.021e-02 |   9.132e-02  |  4.477e+05  |    4.268e+05   
 49.7% | 000221440 |    0.1795495  | 5.286e+04| 5.910e+04| 5.884e+04|  3.853e-02 |  9.902e-03 |  8.260e-03 | 1.620e-02 |   1.134e-01  |  3.587e+05  |    4.267e+05   
 49.9% | 000222080 |    0.1459810  |          | 5.909e+04| 5.872e+04|            |            |  3.372e-02 | 2.660e-02 |   8.519e-02  |  4.387e+05  |    4.267e+05   
 50.0% | 000222720 |    0.1796677  | 5.246e+04| 5.903e+04| 5.874e+04|  3.868e-02 |  5.568e-03 |  8.164e-03 | 1.459e-02 |   1.151e-01  |  3.544e+05  |    4.266e+05   
 50.1% | 000223360 |    0.1419831  |          | 5.913e+04| 5.872e+04|            |            |  2.912e-02 | 2.141e-02 |   9.093e-02  |  4.459e+05  |    4.267e+05   
 50.3% | 000224000 |    0.1770202  | 5.216e+04| 5.908e+04| 5.868e+04|  3.883e-02 |  9.910e-03 |  8.175e-03 | 1.581e-02 |   1.111e-01  |  3.556e+05  |    4.266e+05   
 50.4% | 000224640 |    0.1429467  |          | 5.910e+04| 5.880e+04|            |            |  2.975e-02 | 2.661e-02 |   8.612e-02  |  4.378e+05  |    4.266e+05   
 50.6% | 000225280 |    0.1769370  | 5.204e+04| 5.910e+04| 5.878e+04|  3.900e-02 |  5.660e-03 |  8.258e-03 | 1.408e-02 |   1.124e-01  |  3.517e+05  |    4.265e+05   
 50.7% | 000225920 |    0.1385547  |          | 5.912e+04| 5.873e+04|            |            |  2.524e-02 | 2.030e-02 |   9.249e-02  |  4.465e+05  |    4.265e+05   
 50.9% | 000226560 |    0.1741865  | 5.769e+04| 5.905e+04| 5.862e+04|  3.897e-02 |  1.023e-02 |  8.098e-03 | 1.499e-02 |   1.091e-01  |  3.531e+05  |    4.264e+05   
 51.0% | 000227200 |    0.1391866  |          | 5.914e+04| 5.861e+04|            |            |  2.568e-02 | 2.433e-02 |   8.869e-02  |  4.393e+05  |    4.264e+05   
 51.1% | 000227840 |    0.1734579  | 5.723e+04| 5.907e+04| 5.875e+04|  3.884e-02 |  5.613e-03 |  8.042e-03 | 1.445e-02 |   1.091e-01  |  3.504e+05  |    4.263e+05   
 51.3% | 000228480 |    0.1357368  |          | 5.914e+04| 5.883e+04|            |            |  2.197e-02 | 2.116e-02 |   9.208e-02  |  4.452e+05  |    4.263e+05   
 51.4% | 000229120 |    0.1705813  | 5.698e+04| 5.906e+04| 5.870e+04|  3.869e-02 |  9.963e-03 |  7.970e-03 | 1.506e-02 |   1.058e-01  |  3.522e+05  |    4.262e+05   
 51.6% | 000229760 |    0.1365436  |          | 5.910e+04| 5.859e+04|            |            |  2.248e-02 | 2.501e-02 |   8.858e-02  |  4.374e+05  |    4.262e+05   
 51.7% | 000230400 |    0.1704036  | 5.692e+04| 5.908e+04| 5.869e+04|  3.869e-02 |  5.540e-03 |  8.043e-03 | 1.345e-02 |   1.072e-01  |  3.484e+05  |    4.261e+05   
 51.9% | 000231040 |    0.1321318  |          | 5.915e+04| 5.867e+04|            |            |  1.848e-02 | 1.916e-02 |   9.396e-02  |  4.466e+05  |    4.261e+05   
 52.0% | 000231680 |    0.1678795  | 5.677e+04| 5.919e+04| 5.866e+04|  3.895e-02 |  9.600e-03 |  7.835e-03 | 1.481e-02 |   1.032e-01  |  3.494e+05  |    4.260e+05   
 52.2% | 000232320 |    0.1331513  |          | 5.913e+04| 5.877e+04|            |            |  1.945e-02 | 2.404e-02 |   8.920e-02  |  4.379e+05  |    4.260e+05   
 52.3% | 000232960 |    0.1683938  | 5.658e+04| 5.910e+04| 5.868e+04|  3.948e-02 |  5.488e-03 |  7.928e-03 | 1.324e-02 |   1.047e-01  |  3.442e+05  |    4.259e+05   
 52.4% | 000233600 |    0.1291299  |          | 5.918e+04| 5.866e+04|            |            |  1.516e-02 | 1.993e-02 |   9.351e-02  |  4.462e+05  |    4.259e+05   
 52.6% | 000234240 |    0.1656106  | 5.608e+04| 5.914e+04| 5.861e+04|  3.969e-02 |  1.026e-02 |  7.834e-03 | 1.505e-02 |   9.999e-02  |  3.458e+05  |    4.258e+05   
 52.7% | 000234880 |    0.1299550  |          | 5.915e+04| 5.860e+04|            |            |  1.551e-02 | 2.328e-02 |   9.071e-02  |  4.380e+05  |    4.259e+05   
 52.9% | 000235520 |    0.1651339  | 5.601e+04| 5.911e+04| 5.901e+04|  3.970e-02 |  5.586e-03 |  7.823e-03 | 1.290e-02 |   1.016e-01  |  3.426e+05  |    4.257e+05   
 53.0% | 000236160 |    0.1259207  |          | 5.911e+04| 5.904e+04|            |            |  1.133e-02 | 1.815e-02 |   9.594e-02  |  4.466e+05  |    4.258e+05   
 53.2% | 000236800 |    0.1625173  | 5.567e+04| 5.914e+04| 5.879e+04|  3.951e-02 |  1.014e-02 |  7.661e-03 | 1.493e-02 |   9.736e-02  |  3.439e+05  |    4.257e+05   
 53.3% | 000237440 |    0.1271387  |          | 5.914e+04| 5.887e+04|            |            |  1.153e-02 | 2.311e-02 |   9.203e-02  |  4.369e+05  |    4.257e+05   
 53.4% | 000238080 |    0.1619111  | 5.537e+04| 5.911e+04| 5.898e+04|  3.938e-02 |  5.631e-03 |  7.750e-03 | 1.316e-02 |   9.860e-02  |  3.410e+05  |    4.256e+05   
 53.6% | 000238720 |    0.1232129  |          | 5.916e+04| 5.869e+04|            |            |  7.436e-03 | 2.057e-02 |   9.468e-02  |  4.453e+05  |    4.256e+05   
 53.7% | 000239360 |    0.1593098  | 5.446e+04| 5.911e+04| 5.851e+04|  3.904e-02 |  1.046e-02 |  7.556e-03 | 1.494e-02 |   9.472e-02  |  3.423e+05  |    4.255e+05   
 53.9% | 000240000 |    0.1239198  |          | 5.912e+04| 5.867e+04|            |            |  7.618e-03 | 2.521e-02 |   9.063e-02  |  4.373e+05  |    4.255e+05   
 54.0% | 000240640 |    0.1584013  | 5.454e+04| 5.908e+04| 5.864e+04|  3.838e-02 |  5.521e-03 |  7.544e-03 | 1.260e-02 |   9.683e-02  |  3.400e+05  |    4.254e+05   
 54.2% | 000241280 |    0.1204624  |          | 5.912e+04| 5.849e+04|            |            |  8.011e-03 | 1.951e-02 |   9.242e-02  |  4.443e+05  |    4.254e+05   
 54.3% | 000241920 |    0.1559448  | 5.395e+04| 5.917e+04| 5.834e+04|  3.863e-02 |  9.727e-03 |  7.507e-03 | 1.457e-02 |   9.220e-02  |  3.410e+05  |    4.253e+05   
 54.5% | 000242560 |    0.1215958  |          | 5.914e+04| 5.859e+04|            |            |  7.826e-03 | 2.743e-02 |   8.586e-02  |  4.346e+05  |    4.253e+05   
 54.6% | 000243200 |    0.1566554  | 5.393e+04| 5.907e+04| 5.835e+04|  3.933e-02 |  5.337e-03 |  7.472e-03 | 1.285e-02 |   9.398e-02  |  3.353e+05  |    4.252e+05   
 54.7% | 000243840 |    0.1172475  |          | 5.913e+04| 5.904e+04|            |            |  7.831e-03 | 1.864e-02 |   9.023e-02  |  4.451e+05  |    4.252e+05   
 54.9% | 000244480 |    0.1533958  | 5.322e+04| 5.910e+04| 5.903e+04|  3.926e-02 |  1.040e-02 |  7.381e-03 | 1.403e-02 |   8.971e-02  |  3.381e+05  |    4.251e+05   
 55.0% | 000245120 |    0.1188339  |          | 5.911e+04| 5.908e+04|            |            |  7.847e-03 | 2.647e-02 |   8.405e-02  |  4.336e+05  |    4.251e+05   
 55.2% | 000245760 |    0.1527604  | 5.324e+04| 5.909e+04| 5.901e+04|  3.883e-02 |  5.526e-03 |  7.427e-03 | 1.259e-02 |   9.087e-02  |  3.352e+05  |    4.250e+05   
 55.3% | 000246400 |    0.1145343  |          | 5.913e+04| 5.903e+04|            |            |  7.703e-03 | 1.923e-02 |   8.710e-02  |  4.442e+05  |    4.250e+05   
 55.5% | 000247040 |    0.1514053  | 5.305e+04| 5.917e+04| 5.907e+04|  3.997e-02 |  8.890e-03 |  7.268e-03 | 1.333e-02 |   8.783e-02  |  3.338e+05  |    4.249e+05   
 55.6% | 000247680 |    0.1152309  |          | 5.916e+04| 5.906e+04|            |            |  7.708e-03 | 2.498e-02 |   8.207e-02  |  4.358e+05  |    4.249e+05   
 55.7% | 000248320 |    0.1534937  | 5.288e+04| 5.911e+04| 5.911e+04|  4.249e-02 |  5.727e-03 |  7.343e-03 | 1.247e-02 |   8.816e-02  |  3.251e+05  |    4.248e+05   
 55.9% | 000248960 |    0.1114768  |          | 5.924e+04| 5.909e+04|            |            |  7.651e-03 | 1.834e-02 |   8.499e-02  |  4.447e+05  |    4.248e+05   
 56.0% | 000249600 |    0.1503774  | 5.187e+04| 5.914e+04| 5.900e+04|  4.168e-02 |  1.253e-02 |  7.196e-03 | 1.379e-02 |   8.470e-02  |  3.275e+05  |    4.247e+05   
