Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Local matrix size       = 11.6956 GiBs
Total device memory use = 12.7791 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 77.0% | 000085760 |    0.0300996  | 4.186e+04| 5.549e+04|          |  2.473e-02 |  5.660e-03 |  9.695e-04 | 1.571e-03 |   9.079e-04  |  2.857e+04  |    1.460e+05   
 77.6% | 000086400 |    0.0297753  |          | 5.481e+04|          |            |            |  2.788e-02 | 1.578e-03 |   8.584e-05  |  2.747e+04  |    1.454e+05   
 78.2% | 000087040 |    0.0296761  | 4.186e+04| 5.600e+04|          |  2.455e-02 |  4.690e-03 |  9.675e-04 | 1.385e-03 |   8.166e-04  |  2.619e+04  |    1.448e+05   
 78.7% | 000087680 |    0.0297153  |          | 5.455e+04|          |            |            |  2.779e-02 | 1.609e-03 |   8.401e-05  |  2.481e+04  |    1.443e+05   
 79.3% | 000088320 |    0.0295364  | 3.719e+04| 5.654e+04|          |  2.470e-02 |  5.782e-03 |  8.786e-04 | 1.449e-03 |   5.623e-04  |  2.365e+04  |    1.437e+05   
 79.9% | 000088960 |    0.0298640  |          | 5.680e+04|          |            |            |  2.815e-02 | 1.412e-03 |   8.537e-05  |  2.213e+04  |    1.431e+05   
 80.5% | 000089600 |    0.0291721  | 3.722e+04| 5.423e+04|          |  2.452e-02 |  4.756e-03 |  8.788e-04 | 1.219e-03 |   6.016e-04  |  2.139e+04  |    1.426e+05   
 81.0% | 000090240 |    0.0294951  |          | 5.266e+04|          |            |            |  2.776e-02 | 1.394e-03 |   7.602e-05  |  1.995e+04  |    1.420e+05   
 81.6% | 000090880 |    0.0290539  | 3.372e+04| 5.540e+04|          |  2.478e-02 |  5.818e-03 |  8.039e-04 | 1.160e-03 |   3.716e-04  |  1.906e+04  |    1.415e+05   
 82.2% | 000091520 |    0.0300885  |          | 5.548e+04|          |            |            |  2.850e-02 | 1.289e-03 |   7.708e-05  |  1.729e+04  |    1.409e+05   
 82.8% | 000092160 |    0.0287783  | 3.379e+04| 5.287e+04|          |  2.452e-02 |  4.708e-03 |  8.006e-04 | 1.176e-03 |   3.527e-04  |  1.695e+04  |    1.403e+05   
 83.3% | 000092800 |    0.0296253  |          | 5.244e+04|          |            |            |  2.810e-02 | 1.189e-03 |   8.199e-05  |  1.540e+04  |    1.398e+05   
 83.9% | 000093440 |    0.0284207  | 3.213e+04| 5.424e+04|          |  2.457e-02 |  5.500e-03 |  7.145e-04 | 1.072e-03 |   1.403e-04  |  1.499e+04  |    1.392e+05   
 84.5% | 000094080 |    0.0297125  |          | 5.428e+04|          |            |            |  2.829e-02 | 1.118e-03 |   7.136e-05  |  1.335e+04  |    1.387e+05   
 85.1% | 000094720 |    0.0282033  | 3.324e+04| 5.281e+04|          |  2.451e-02 |  4.629e-03 |  7.111e-04 | 9.395e-04 |   1.177e-04  |  1.306e+04  |    1.381e+05   
 85.6% | 000095360 |    0.0294258  |          | 5.505e+04|          |            |            |  2.798e-02 | 1.152e-03 |   6.276e-05  |  1.159e+04  |    1.376e+05   
 86.2% | 000096000 |    0.0279004  | 3.776e+04| 5.072e+04|          |  2.433e-02 |  5.402e-03 |  6.249e-04 | 8.822e-04 |   1.207e-04  |  1.128e+04  |    1.371e+05   
 86.8% | 000096640 |    0.0292808  |          | 5.084e+04|          |            |            |  2.803e-02 | 9.664e-04 |   6.359e-05  |  9.890e+03  |    1.365e+05   
 87.4% | 000097280 |    0.0275317  | 3.911e+04| 4.621e+04|          |  2.404e-02 |  4.609e-03 |  6.280e-04 | 7.940e-04 |   9.974e-05  |  9.642e+03  |    1.360e+05   
 87.9% | 000097920 |    0.0289310  |          | 4.552e+04|          |            |            |  2.762e-02 | 1.007e-03 |   6.043e-05  |  8.378e+03  |    1.354e+05   
 88.5% | 000098560 |    0.0273868  | 3.546e+04| 4.678e+04|          |  2.415e-02 |  5.384e-03 |  5.367e-04 | 7.536e-04 |   5.713e-05  |  8.046e+03  |    1.349e+05   
 89.1% | 000099200 |    0.0287942  |          | 4.702e+04|          |            |            |  2.775e-02 | 7.590e-04 |   6.253e-05  |  6.925e+03  |    1.344e+05   
 89.7% | 000099840 |    0.0270563  | 3.633e+04| 4.904e+04|          |  2.388e-02 |  4.570e-03 |  5.352e-04 | 6.692e-04 |   8.941e-05  |  6.633e+03  |    1.339e+05   
 90.2% | 000100480 |    0.0284849  |          | 4.804e+04|          |            |            |  2.734e-02 | 8.285e-04 |   5.816e-05  |  5.638e+03  |    1.334e+05   
 90.8% | 000101120 |    0.0269062  | 2.932e+04| 4.279e+04|          |  2.397e-02 |  5.398e-03 |  4.458e-04 | 5.835e-04 |   5.196e-05  |  5.306e+03  |    1.329e+05   
 91.4% | 000101760 |    0.0283541  |          | 4.305e+04|          |            |            |  2.743e-02 | 6.501e-04 |   5.536e-05  |  4.444e+03  |    1.323e+05   
 92.0% | 000102400 |    0.0266403  | 3.182e+04| 3.658e+04|          |  2.376e-02 |  4.504e-03 |  4.413e-04 | 4.954e-04 |   6.987e-05  |  4.139e+03  |    1.318e+05   
 92.5% | 000103040 |    0.0280110  |          | 4.107e+04|          |            |            |  2.712e-02 | 6.076e-04 |   5.123e-05  |  3.413e+03  |    1.313e+05   
 93.1% | 000103680 |    0.0266139  | 2.687e+04| 3.425e+04|          |  2.389e-02 |  5.411e-03 |  3.643e-04 | 4.569e-04 |   5.260e-05  |  3.080e+03  |    1.308e+05   
 93.7% | 000104320 |    0.0281471  |          | 3.431e+04|          |            |            |  2.736e-02 | 5.176e-04 |   4.753e-05  |  2.465e+03  |    1.303e+05   
 94.3% | 000104960 |    0.0263624  | 2.588e+04| 3.499e+04|          |  2.372e-02 |  4.480e-03 |  3.655e-04 | 3.634e-04 |   6.637e-05  |  2.194e+03  |    1.299e+05   
 94.8% | 000105600 |    0.0277977  |          | 3.480e+04|          |            |            |  2.698e-02 | 5.340e-04 |   4.819e-05  |  1.704e+03  |    1.294e+05   
 95.4% | 000106240 |    0.0263018  | 2.202e+04| 3.033e+04|          |  2.380e-02 |  5.382e-03 |  2.746e-04 | 3.326e-04 |   4.998e-05  |  1.442e+03  |    1.289e+05   
 96.0% | 000106880 |    0.0276794  |          | 3.187e+04|          |            |            |  2.705e-02 | 3.709e-04 |   4.264e-05  |  1.067e+03  |    1.284e+05   
 96.6% | 000107520 |    0.0259655  | 2.411e+04| 3.272e+04|          |  2.360e-02 |  4.463e-03 |  2.737e-04 | 2.240e-04 |   5.205e-05  |  8.547e+02  |    1.279e+05   
 97.1% | 000108160 |    0.0273497  |          | 1.472e+04|          |            |            |  2.674e-02 | 3.328e-04 |   3.953e-05  |  5.814e+02  |    1.274e+05   
 97.7% | 000108800 |    0.0255935  | 1.075e+04| 1.065e+04|          |  2.339e-02 |  5.342e-03 |  1.953e-04 | 1.642e-04 |   3.323e-05  |  4.165e+02  |    1.270e+05   
 98.3% | 000109440 |    0.0268057  |          | 1.069e+04|          |            |            |  2.633e-02 | 2.201e-04 |   3.078e-05  |  2.412e+02  |    1.265e+05   
 98.9% | 000110080 |    0.0252654  | 9.442e+03| 3.541e+01|          |  2.322e-02 |  4.581e-03 |  1.961e-04 | 6.820e-05 |   2.786e-05  |  1.314e+02  |    1.261e+05   
 99.4% | 000110720 |    0.0260527  |          | 0.000e+00|          |            |            |  2.570e-02 | 1.192e-04 |   2.994e-05  |  4.693e+01  |    1.256e+05   
Final Score:    1.2389e+05 GFLOPS 
Residual value = 0.000021119392117 (0x3ef625319343165e)
Residual Check: PASSED 
