Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Local matrix size       = 46.2245 GiBs
Total device memory use = 48.3673 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 38.2% | 000085120 |    0.0534952  |          | 6.021e+04| 5.911e+04|            |            |  2.037e-02 | 9.285e-03 |   2.313e-02  |  4.551e+05  |    4.023e+05   
 38.5% | 000085760 |    0.0765247  | 5.959e+04| 5.831e+04| 5.918e+04|  2.211e-02 |  6.577e-03 |  5.141e-03 | 9.648e-03 |   3.713e-02  |  3.152e+05  |    4.018e+05   
 38.8% | 000086400 |    0.0534299  |          | 6.018e+04| 5.872e+04|            |            |  2.066e-02 | 9.844e-03 |   2.223e-02  |  4.473e+05  |    4.020e+05   
 39.1% | 000087040 |    0.0777138  | 5.848e+04| 5.773e+04| 5.847e+04|  2.273e-02 |  5.463e-03 |  5.093e-03 | 9.033e-03 |   3.834e-02  |  3.046e+05  |    4.015e+05   
 39.4% | 000087680 |    0.0516113  |          | 6.061e+04| 5.907e+04|            |            |  1.968e-02 | 8.842e-03 |   2.235e-02  |  4.544e+05  |    4.017e+05   
 39.7% | 000088320 |    0.0745659  | 5.697e+04| 5.819e+04| 5.911e+04|  2.185e-02 |  6.207e-03 |  5.003e-03 | 9.007e-03 |   3.617e-02  |  3.116e+05  |    4.012e+05   
 39.9% | 000088960 |    0.0511927  |          | 6.037e+04| 5.870e+04|            |            |  2.019e-02 | 9.639e-03 |   2.069e-02  |  4.495e+05  |    4.014e+05   
 40.2% | 000089600 |    0.0753021  | 5.714e+04| 5.815e+04| 5.956e+04|  2.280e-02 |  5.460e-03 |  5.043e-03 | 8.564e-03 |   3.635e-02  |  3.027e+05  |    4.008e+05   
 40.5% | 000090240 |    0.0498888  |          | 6.039e+04| 5.915e+04|            |            |  1.997e-02 | 8.814e-03 |   2.037e-02  |  4.525e+05  |    4.010e+05   
 40.8% | 000090880 |    0.0733821  | 5.650e+04| 5.767e+04| 5.887e+04|  2.222e-02 |  6.864e-03 |  4.885e-03 | 8.683e-03 |   3.508e-02  |  3.047e+05  |    4.005e+05   
 41.1% | 000091520 |    0.0492937  |          | 6.045e+04| 5.915e+04|            |            |  1.912e-02 | 9.668e-03 |   1.975e-02  |  4.492e+05  |    4.007e+05   
 41.4% | 000092160 |    0.0722057  | 5.667e+04| 5.793e+04| 6.034e+04|  2.195e-02 |  5.685e-03 |  4.893e-03 | 8.761e-03 |   3.411e-02  |  3.037e+05  |    4.002e+05   
 41.7% | 000092800 |    0.0478013  |          | 6.064e+04| 5.922e+04|            |            |  1.960e-02 | 8.722e-03 |   1.879e-02  |  4.542e+05  |    4.004e+05   
 42.0% | 000093440 |    0.0701599  | 5.668e+04| 5.838e+04| 6.042e+04|  2.168e-02 |  6.087e-03 |  4.850e-03 | 8.725e-03 |   3.224e-02  |  3.064e+05  |    4.000e+05   
 42.2% | 000094080 |    0.0477985  |          | 6.048e+04| 5.967e+04|            |            |  2.066e-02 | 8.617e-03 |   1.783e-02  |  4.454e+05  |    4.001e+05   
 42.5% | 000094720 |    0.0711585  | 5.671e+04| 5.810e+04| 6.018e+04|  2.260e-02 |  5.479e-03 |  4.820e-03 | 8.497e-03 |   3.267e-02  |  2.962e+05  |    3.996e+05   
 42.8% | 000095360 |    0.0475229  |          | 6.112e+04| 5.903e+04|            |            |  2.068e-02 | 8.687e-03 |   1.741e-02  |  4.391e+05  |    3.997e+05   
 43.1% | 000096000 |    0.0685901  | 5.587e+04| 5.818e+04| 6.063e+04|  2.182e-02 |  6.379e-03 |  4.689e-03 | 8.944e-03 |   3.062e-02  |  3.012e+05  |    3.993e+05   
 43.4% | 000096640 |    0.0467631  |          | 6.025e+04| 5.863e+04|            |            |  2.074e-02 | 8.373e-03 |   1.695e-02  |  4.373e+05  |    3.994e+05   
 43.7% | 000097280 |    0.0692811  | 5.325e+04| 5.775e+04| 6.022e+04|  2.235e-02 |  5.230e-03 |  4.734e-03 | 8.313e-03 |   3.133e-02  |  2.922e+05  |    3.989e+05   
 44.0% | 000097920 |    0.0457513  |          | 6.078e+04| 5.932e+04|            |            |  2.057e-02 | 8.232e-03 |   1.622e-02  |  4.380e+05  |    3.990e+05   
 44.3% | 000098560 |    0.0667185  | 6.222e+04| 5.875e+04| 6.036e+04|  2.189e-02 |  6.420e-03 |  4.711e-03 | 8.694e-03 |   2.893e-02  |  2.973e+05  |    3.986e+05   
 44.5% | 000099200 |    0.0453468  |          | 6.097e+04| 5.943e+04|            |            |  2.080e-02 | 8.363e-03 |   1.547e-02  |  4.329e+05  |    3.987e+05   
 44.8% | 000099840 |    0.0672673  | 6.222e+04| 5.869e+04| 6.063e+04|  2.259e-02 |  5.495e-03 |  4.623e-03 | 7.850e-03 |   2.973e-02  |  2.888e+05  |    3.982e+05   
 45.1% | 000100480 |    0.0423941  |          | 6.085e+04| 6.059e+04|            |            |  1.920e-02 | 7.985e-03 |   1.450e-02  |  4.535e+05  |    3.984e+05   
 45.4% | 000101120 |    0.0652188  | 6.182e+04| 5.820e+04| 6.041e+04|  2.191e-02 |  6.523e-03 |  4.525e-03 | 8.411e-03 |   2.785e-02  |  2.917e+05  |    3.979e+05   
 45.7% | 000101760 |    0.0431083  |          | 6.122e+04| 5.902e+04|            |            |  1.982e-02 | 8.214e-03 |   1.436e-02  |  4.367e+05  |    3.980e+05   
 46.0% | 000102400 |    0.0657747  | 6.291e+04| 5.771e+04| 6.074e+04|  2.243e-02 |  5.424e-03 |  4.469e-03 | 8.139e-03 |   2.823e-02  |  2.832e+05  |    3.975e+05   
 46.3% | 000103040 |    0.0418134  |          | 5.905e+04| 6.035e+04|            |            |  1.927e-02 | 8.289e-03 |   1.350e-02  |  4.408e+05  |    3.976e+05   
 46.6% | 000103680 |    0.0637216  | 6.171e+04| 5.706e+04| 6.090e+04|  2.179e-02 |  6.474e-03 |  4.446e-03 | 7.708e-03 |   2.725e-02  |  2.862e+05  |    3.972e+05   
 46.8% | 000104320 |    0.0406226  |          | 5.955e+04| 6.081e+04|            |            |  1.886e-02 | 8.785e-03 |   1.224e-02  |  4.441e+05  |    3.973e+05   
 47.1% | 000104960 |    0.0639485  | 6.249e+04| 5.723e+04| 6.115e+04|  2.224e-02 |  5.507e-03 |  4.394e-03 | 7.806e-03 |   2.710e-02  |  2.791e+05  |    3.968e+05   
 47.4% | 000105600 |    0.0401616  |          | 5.995e+04| 6.036e+04|            |            |  1.902e-02 | 8.023e-03 |   1.235e-02  |  4.396e+05  |    3.969e+05   
 47.7% | 000106240 |    0.0616664  | 6.267e+04| 5.768e+04| 6.109e+04|  2.169e-02 |  6.664e-03 |  4.328e-03 | 8.067e-03 |   2.516e-02  |  2.832e+05  |    3.965e+05   
 48.0% | 000106880 |    0.0394985  |          | 5.994e+04| 6.107e+04|            |            |  1.909e-02 | 8.435e-03 |   1.127e-02  |  4.373e+05  |    3.966e+05   
 48.3% | 000107520 |    0.0619168  | 6.461e+04| 5.698e+04| 6.137e+04|  2.200e-02 |  5.491e-03 |  4.357e-03 | 7.586e-03 |   2.553e-02  |  2.759e+05  |    3.961e+05   
 48.6% | 000108160 |    0.0384004  |          | 6.029e+04| 6.025e+04|            |            |  1.908e-02 | 8.018e-03 |   1.057e-02  |  4.399e+05  |    3.962e+05   
 48.9% | 000108800 |    0.0598218  | 5.635e+04| 5.779e+04| 6.112e+04|  2.157e-02 |  6.467e-03 |  4.246e-03 | 8.895e-03 |   2.261e-02  |  2.792e+05  |    3.958e+05   
 49.1% | 000109440 |    0.0386328  |          | 6.024e+04| 5.904e+04|            |            |  1.933e-02 | 8.081e-03 |   1.050e-02  |  4.276e+05  |    3.959e+05   
 49.4% | 000110080 |    0.0605131  | 5.764e+04| 5.731e+04| 6.102e+04|  2.210e-02 |  5.281e-03 |  4.212e-03 | 7.532e-03 |   2.411e-02  |  2.699e+05  |    3.954e+05   
 49.7% | 000110720 |    0.0368943  |          | 5.980e+04| 6.004e+04|            |            |  1.876e-02 | 7.435e-03 |   9.981e-03  |  4.377e+05  |    3.955e+05   
 50.0% | 000111360 |    0.0582134  | 5.852e+04| 5.756e+04| 6.164e+04|  2.150e-02 |  6.278e-03 |  4.168e-03 | 7.624e-03 |   2.243e-02  |  2.742e+05  |    3.951e+05   
 50.3% | 000112000 |    0.0368163  |          | 5.937e+04| 5.978e+04|            |            |  1.906e-02 | 7.525e-03 |   9.505e-03  |  4.287e+05  |    3.951e+05   
 50.6% | 000112640 |    0.0590351  | 5.711e+04| 5.702e+04| 6.093e+04|  2.209e-02 |  5.406e-03 |  4.128e-03 | 7.250e-03 |   2.307e-02  |  2.643e+05  |    3.947e+05   
 50.9% | 000113280 |    0.0356508  |          | 6.027e+04| 6.062e+04|            |            |  1.863e-02 | 7.271e-03 |   8.995e-03  |  4.325e+05  |    3.948e+05   
 51.1% | 000113920 |    0.0567828  | 5.925e+04| 5.772e+04| 6.099e+04|  2.149e-02 |  6.494e-03 |  3.971e-03 | 7.499e-03 |   2.128e-02  |  2.684e+05  |    3.943e+05   
 51.4% | 000114560 |    0.0346606  |          | 5.970e+04| 6.072e+04|            |            |  1.859e-02 | 7.356e-03 |   8.038e-03  |  4.346e+05  |    3.944e+05   
 51.7% | 000115200 |    0.0570790  | 5.308e+04| 5.763e+04| 6.079e+04|  2.184e-02 |  5.307e-03 |  4.081e-03 | 6.954e-03 |   2.171e-02  |  2.608e+05  |    3.939e+05   
 52.0% | 000115840 |    0.0344930  |          | 6.012e+04| 6.057e+04|            |            |  1.878e-02 | 7.233e-03 |   7.739e-03  |  4.265e+05  |    3.940e+05   
 52.3% | 000116480 |    0.0550627  | 5.579e+04| 5.762e+04| 6.179e+04|  2.138e-02 |  6.335e-03 |  3.958e-03 | 7.239e-03 |   2.002e-02  |  2.640e+05  |    3.936e+05   
 52.6% | 000117120 |    0.0331444  |          | 5.984e+04| 6.094e+04|            |            |  1.820e-02 | 7.118e-03 |   7.136e-03  |  4.333e+05  |    3.937e+05   
 52.9% | 000117760 |    0.0555089  | 5.753e+04| 5.706e+04| 6.315e+04|  2.190e-02 |  5.294e-03 |  3.865e-03 | 6.916e-03 |   2.030e-02  |  2.556e+05  |    3.932e+05   
 53.2% | 000118400 |    0.0322751  |          | 6.047e+04| 6.307e+04|            |            |  1.787e-02 | 7.523e-03 |   6.092e-03  |  4.342e+05  |    3.933e+05   
 53.4% | 000119040 |    0.0531387  | 5.558e+04| 5.735e+04| 6.419e+04|  2.130e-02 |  6.535e-03 |  3.818e-03 | 7.571e-03 |   1.804e-02  |  2.605e+05  |    3.929e+05   
 53.7% | 000119680 |    0.0311189  |          | 6.073e+04| 6.539e+04|            |            |  1.751e-02 | 7.627e-03 |   5.315e-03  |  4.394e+05  |    3.929e+05   
 54.0% | 000120320 |    0.0533263  | 5.264e+04| 5.736e+04| 6.536e+04|  2.163e-02 |  5.412e-03 |  3.862e-03 | 6.661e-03 |   1.876e-02  |  2.533e+05  |    3.925e+05   
 54.3% | 000120960 |    0.0309444  |          | 6.006e+04| 6.307e+04|            |            |  1.788e-02 | 6.878e-03 |   5.452e-03  |  4.310e+05  |    3.926e+05   
 54.6% | 000121600 |    0.0516000  | 5.461e+04| 5.732e+04| 6.502e+04|  2.112e-02 |  6.404e-03 |  3.689e-03 | 7.457e-03 |   1.689e-02  |  2.553e+05  |    3.922e+05   
 54.9% | 000122240 |    0.0301998  |          | 5.986e+04| 6.486e+04|            |            |  1.734e-02 | 7.562e-03 |   4.608e-03  |  4.307e+05  |    3.922e+05   
 55.2% | 000122880 |    0.0519504  | 5.549e+04| 5.810e+04| 6.547e+04|  2.185e-02 |  5.434e-03 |  3.746e-03 | 6.463e-03 |   1.752e-02  |  2.472e+05  |    3.918e+05   
 55.5% | 000123520 |    0.0296869  |          | 6.044e+04| 6.251e+04|            |            |  1.758e-02 | 6.635e-03 |   4.733e-03  |  4.270e+05  |    3.919e+05   
 55.7% | 000124160 |    0.0502491  | 5.313e+04| 5.679e+04| 6.609e+04|  2.099e-02 |  6.236e-03 |  3.614e-03 | 6.630e-03 |   1.654e-02  |  2.491e+05  |    3.914e+05   
 56.0% | 000124800 |    0.0285082  |          | 6.007e+04| 6.593e+04|            |            |  1.735e-02 | 6.938e-03 |   3.539e-03  |  4.333e+05  |    3.915e+05   
 56.3% | 000125440 |    0.0506501  | 5.413e+04| 5.705e+04| 6.397e+04|  2.130e-02 |  5.295e-03 |  3.601e-03 | 6.359e-03 |   1.693e-02  |  2.407e+05  |    3.911e+05   
 56.6% | 000126080 |    0.0283758  |          | 6.022e+04| 6.156e+04|            |            |  1.706e-02 | 6.581e-03 |   3.958e-03  |  4.241e+05  |    3.911e+05   
 56.9% | 000126720 |    0.0488116  | 5.181e+04| 5.741e+04| 6.444e+04|  2.085e-02 |  6.164e-03 |  3.525e-03 | 7.018e-03 |   1.483e-02  |  2.433e+05  |    3.907e+05   
 57.2% | 000127360 |    0.0271386  |          | 6.019e+04| 6.316e+04|            |            |  1.607e-02 | 7.242e-03 |   3.105e-03  |  4.318e+05  |    3.908e+05   
 57.5% | 000128000 |    0.0489965  | 5.384e+04| 5.799e+04| 6.409e+04|  2.130e-02 |  5.364e-03 |  3.597e-03 | 5.980e-03 |   1.566e-02  |  2.360e+05  |    3.903e+05   
 57.8% | 000128640 |    0.0257262  |          | 6.005e+04| 6.549e+04|            |            |  1.579e-02 | 6.526e-03 |   2.703e-03  |  4.434e+05  |    3.904e+05   
 58.0% | 000129280 |    0.0475554  | 5.418e+04| 5.699e+04| 6.423e+04|  2.072e-02 |  6.194e-03 |  3.480e-03 | 6.320e-03 |   1.452e-02  |  2.366e+05  |    3.900e+05   
 58.3% | 000129920 |    0.0255449  |          | 6.018e+04| 6.534e+04|            |            |  1.572e-02 | 6.997e-03 |   2.139e-03  |  4.345e+05  |    3.900e+05   
 58.6% | 000130560 |    0.0479312  | 6.264e+04| 5.741e+04| 6.255e+04|  2.126e-02 |  5.394e-03 |  3.416e-03 | 5.926e-03 |   1.498e-02  |  2.284e+05  |    3.896e+05   
 58.9% | 000131200 |    0.0249736  |          | 5.989e+04| 6.012e+04|            |            |  1.554e-02 | 6.267e-03 |   2.427e-03  |  4.323e+05  |    3.897e+05   
 59.2% | 000131840 |    0.0460015  | 5.444e+04| 5.775e+04| 6.389e+04|  2.070e-02 |  6.119e-03 |  3.333e-03 | 7.074e-03 |   1.246e-02  |  2.314e+05  |    3.893e+05   
 59.5% | 000132480 |    0.0249535  |          | 6.009e+04| 6.351e+04|            |            |  1.597e-02 | 6.867e-03 |   1.423e-03  |  4.207e+05  |    3.893e+05   
 59.8% | 000133120 |    0.0464541  | 6.164e+04| 5.811e+04| 6.321e+04|  2.132e-02 |  5.463e-03 |  3.422e-03 | 6.002e-03 |   1.336e-02  |  2.228e+05  |    3.889e+05   
 60.1% | 000133760 |    0.0237342  |          | 6.027e+04| 6.406e+04|            |            |  1.552e-02 | 6.213e-03 |   1.236e-03  |  4.299e+05  |    3.889e+05   
 60.3% | 000134400 |    0.0447956  | 5.512e+04| 5.813e+04| 6.525e+04|  2.079e-02 |  6.285e-03 |  3.228e-03 | 6.818e-03 |   1.155e-02  |  2.245e+05  |    3.885e+05   
 60.6% | 000135040 |    0.0243873  |          | 6.016e+04| 6.117e+04|            |            |  1.667e-02 | 6.322e-03 |   6.849e-04  |  4.065e+05  |    3.885e+05   
 60.9% | 000135680 |    0.0452409  | 5.271e+04| 5.745e+04| 6.423e+04|  2.108e-02 |  5.353e-03 |  3.242e-03 | 6.015e-03 |   1.232e-02  |  2.159e+05  |    3.881e+05   
 61.2% | 000136320 |    0.0222330  |          | 6.037e+04| 7.205e+04|            |            |  1.503e-02 | 6.257e-03 |   1.855e-04  |  4.330e+05  |    3.881e+05   
 61.5% | 000136960 |    0.0437362  | 5.653e+04| 5.734e+04| 6.373e+04|  2.062e-02 |  6.331e-03 |  3.153e-03 | 6.108e-03 |   1.147e-02  |  2.169e+05  |    3.877e+05   
 61.8% | 000137600 |    0.0224976  |          | 6.027e+04| 6.196e+04|            |            |  1.542e-02 | 6.274e-03 |   9.285e-05  |  4.153e+05  |    3.878e+05   
 62.1% | 000138240 |    0.0437560  | 5.811e+04| 5.717e+04| 7.174e+04|  2.103e-02 |  5.463e-03 |  3.127e-03 | 5.578e-03 |   1.172e-02  |  2.104e+05  |    3.873e+05   
 62.4% | 000138880 |    0.0213991  |          | 6.043e+04| 7.185e+04|            |            |  1.491e-02 | 5.735e-03 |   2.651e-05  |  4.237e+05  |    3.874e+05   
 62.6% | 000139520 |    0.0429801  | 5.562e+04| 5.735e+04| 6.520e+04|  2.024e-02 |  6.099e-03 |  3.038e-03 | 6.089e-03 |   1.125e-02  |  2.077e+05  |    3.869e+05   
 62.9% | 000140160 |    0.0210179  |          | 6.121e+04| 6.363e+04|            |            |  1.423e-02 | 6.016e-03 |   2.683e-05  |  4.183e+05  |    3.870e+05   
 63.2% | 000140800 |    0.0426967  | 5.841e+04| 5.741e+04| 7.344e+04|  2.069e-02 |  5.297e-03 |  3.040e-03 | 5.275e-03 |   1.142e-02  |  2.028e+05  |    3.865e+05   
 63.5% | 000141440 |    0.0216311  |          | 6.508e+04| 5.889e+04|            |            |  1.512e-02 | 5.699e-03 |   2.483e-05  |  3.940e+05  |    3.866e+05   
 63.8% | 000142080 |    0.0418702  | 5.684e+04| 6.001e+04| 6.096e+04|  2.009e-02 |  6.068e-03 |  2.913e-03 | 6.480e-03 |   1.009e-02  |  2.004e+05  |    3.861e+05   
 64.1% | 000142720 |    0.0206254  |          | 6.266e+04| 6.107e+04|            |            |  1.449e-02 | 5.401e-03 |   2.573e-05  |  4.004e+05  |    3.861e+05   
 64.4% | 000143360 |    0.0417408  | 5.817e+04| 5.958e+04| 6.364e+04|  2.064e-02 |  5.319e-03 |  2.920e-03 | 5.168e-03 |   1.084e-02  |  1.947e+05  |    3.857e+05   
 64.7% | 000144000 |    0.0207655  |          | 6.279e+04| 5.795e+04|            |            |  1.478e-02 | 5.180e-03 |   2.710e-05  |  3.851e+05  |    3.857e+05   
 64.9% | 000144640 |    0.0411442  | 5.565e+04| 5.967e+04| 5.689e+04|  2.007e-02 |  6.108e-03 |  2.808e-03 | 5.943e-03 |   1.008e-02  |  1.912e+05  |    3.853e+05   
 65.2% | 000145280 |    0.0199266  |          | 6.316e+04| 5.818e+04|            |            |  1.377e-02 | 5.385e-03 |   2.484e-05  |  3.884e+05  |    3.853e+05   
 65.5% | 000145920 |    0.0406006  | 5.261e+04| 6.066e+04| 6.044e+04|  2.023e-02 |  5.124e-03 |  2.831e-03 | 5.081e-03 |   1.028e-02  |  1.875e+05  |    3.848e+05   
 65.8% | 000146560 |    0.0204141  |          | 6.270e+04| 5.599e+04|            |            |  1.461e-02 | 5.044e-03 |   2.452e-05  |  3.668e+05  |    3.848e+05   
 66.1% | 000147200 |    0.0402108  | 5.157e+04| 6.048e+04| 5.792e+04|  1.971e-02 |  5.858e-03 |  2.721e-03 | 5.709e-03 |   9.860e-03  |  1.831e+05  |    3.844e+05   
 66.4% | 000147840 |    0.0193841  |          | 6.177e+04| 6.227e+04|            |            |  1.351e-02 | 5.154e-03 |   2.353e-05  |  3.734e+05  |    3.844e+05   
 66.7% | 000148480 |    0.0399357  | 5.199e+04| 6.119e+04| 5.778e+04|  2.018e-02 |  5.116e-03 |  2.725e-03 | 4.858e-03 |   1.005e-02  |  1.782e+05  |    3.839e+05   
 67.0% | 000149120 |    0.0200836  |          | 6.259e+04| 5.631e+04|            |            |  1.473e-02 | 4.601e-03 |   1.039e-04  |  3.483e+05  |    3.839e+05   
 67.2% | 000149760 |    0.0390743  | 5.203e+04| 6.095e+04| 5.628e+04|  1.962e-02 |  5.796e-03 |  2.687e-03 | 5.069e-03 |   9.660e-03  |  1.759e+05  |    3.834e+05   
 67.5% | 000150400 |    0.0196232  |          | 6.196e+04| 5.543e+04|            |            |  1.412e-02 | 4.804e-03 |   2.332e-05  |  3.442e+05  |    3.834e+05   
 67.8% | 000151040 |    0.0395236  | 5.182e+04| 6.021e+04| 5.425e+04|  2.013e-02 |  5.142e-03 |  2.675e-03 | 4.634e-03 |   9.863e-03  |  1.679e+05  |    3.829e+05   
 68.1% | 000151680 |    0.0197656  |          | 6.252e+04| 5.307e+04|            |            |  1.461e-02 | 4.376e-03 |   2.408e-05  |  3.298e+05  |    3.829e+05   
 68.4% | 000152320 |    0.0387089  | 5.120e+04| 6.048e+04| 5.051e+04|  1.962e-02 |  5.835e-03 |  2.539e-03 | 5.047e-03 |   9.341e-03  |  1.654e+05  |    3.824e+05   
 68.7% | 000152960 |    0.0192516  |          | 6.189e+04| 4.955e+04|            |            |  1.388e-02 | 4.643e-03 |   2.383e-05  |  3.265e+05  |    3.824e+05   
 69.0% | 000153600 |    0.0392078  | 5.062e+04| 6.053e+04| 4.734e+04|  2.017e-02 |  5.091e-03 |  2.578e-03 | 4.639e-03 |   9.627e-03  |  1.574e+05  |    3.819e+05   
 69.3% | 000154240 |    0.0198183  |          | 6.227e+04| 4.757e+04|            |            |  1.457e-02 | 4.444e-03 |   2.416e-05  |  3.057e+05  |    3.818e+05   
 69.5% | 000154880 |    0.0381345  | 4.793e+04| 5.965e+04| 3.604e+02|  1.959e-02 |  5.855e-03 |  2.456e-03 | 4.608e-03 |   9.112e-03  |  1.559e+05  |    3.814e+05   
 69.8% | 000155520 |    0.0189585  |          | 6.186e+04| 4.402e+02|            |            |  1.378e-02 | 4.390e-03 |   2.399e-05  |  3.078e+05  |    3.813e+05   
 70.1% | 000156160 |    0.0386665  | 4.899e+04| 5.766e+04|          |  2.001e-02 |  5.147e-03 |  2.466e-03 | 4.250e-03 |   1.018e-02  |  1.481e+05  |    3.808e+05   
 70.4% | 000156800 |    0.0192947  |          | 5.959e+04|          |            |            |  1.447e-02 | 4.027e-03 |   2.774e-04  |  2.911e+05  |    3.807e+05   
 70.7% | 000157440 |    0.0373003  | 4.567e+04| 5.793e+04|          |  1.945e-02 |  5.878e-03 |  2.394e-03 | 4.355e-03 |   9.317e-03  |  1.477e+05  |    3.802e+05   
 71.0% | 000158080 |    0.0190794  |          | 5.872e+04|          |            |            |  1.405e-02 | 4.298e-03 |   2.375e-04  |  2.831e+05  |    3.801e+05   
 71.3% | 000158720 |    0.0373480  | 4.618e+04| 5.824e+04|          |  1.995e-02 |  5.185e-03 |  2.377e-03 | 4.058e-03 |   9.161e-03  |  1.418e+05  |    3.797e+05   
 71.6% | 000159360 |    0.0198222  |          | 5.902e+04|          |            |            |  1.501e-02 | 4.110e-03 |   1.994e-04  |  2.619e+05  |    3.796e+05   
 71.8% | 000160000 |    0.0364187  | 5.296e+04| 5.767e+04|          |  1.929e-02 |  5.974e-03 |  2.356e-03 | 4.602e-03 |   8.426e-03  |  1.397e+05  |    3.791e+05   
 72.1% | 000160640 |    0.0188764  |          | 5.817e+04|          |            |            |  1.430e-02 | 3.935e-03 |   2.034e-04  |  2.640e+05  |    3.790e+05   
 72.4% | 000161280 |    0.0358991  | 5.198e+04| 5.829e+04|          |  1.971e-02 |  5.161e-03 |  2.291e-03 | 3.811e-03 |   8.331e-03  |  1.360e+05  |    3.785e+05   
 72.7% | 000161920 |    0.0196688  |          | 5.993e+04|          |            |            |  1.535e-02 | 3.651e-03 |   2.180e-04  |  2.431e+05  |    3.784e+05   
 73.0% | 000162560 |    0.0351936  | 5.142e+04| 5.749e+04|          |  1.917e-02 |  5.876e-03 |  2.141e-03 | 4.340e-03 |   7.825e-03  |  1.330e+05  |    3.779e+05   
 73.3% | 000163200 |    0.0189591  |          | 6.011e+04|          |            |            |  1.463e-02 | 3.661e-03 |   2.066e-04  |  2.418e+05  |    3.778e+05   
 73.6% | 000163840 |    0.0346890  | 5.070e+04| 5.826e+04|          |  1.952e-02 |  5.168e-03 |  2.141e-03 | 3.627e-03 |   7.653e-03  |  1.293e+05  |    3.773e+05   
 73.9% | 000164480 |    0.0200883  |          | 6.054e+04|          |            |            |  1.582e-02 | 3.612e-03 |   1.827e-04  |  2.185e+05  |    3.772e+05   
 74.1% | 000165120 |    0.0338966  | 5.079e+04| 5.766e+04|          |  1.911e-02 |  5.958e-03 |  2.029e-03 | 3.989e-03 |   7.071e-03  |  1.267e+05  |    3.767e+05   
 74.4% | 000165760 |    0.0195678  |          | 5.930e+04|          |            |            |  1.519e-02 | 3.725e-03 |   1.654e-04  |  2.146e+05  |    3.766e+05   
 74.7% | 000166400 |    0.0337593  | 5.010e+04| 5.762e+04|          |  1.953e-02 |  5.266e-03 |  2.022e-03 | 3.505e-03 |   6.984e-03  |  1.216e+05  |    3.761e+05   
 75.0% | 000167040 |    0.0204848  |          | 6.013e+04|          |            |            |  1.635e-02 | 3.451e-03 |   1.913e-04  |  1.960e+05  |    3.759e+05   
 75.3% | 000167680 |    0.0329537  | 4.978e+04| 5.748e+04|          |  1.901e-02 |  5.972e-03 |  1.933e-03 | 3.947e-03 |   6.362e-03  |  1.190e+05  |    3.755e+05   
 75.6% | 000168320 |    0.0196777  |          | 6.063e+04|          |            |            |  1.564e-02 | 3.343e-03 |   1.665e-04  |  1.948e+05  |    3.753e+05   
 75.9% | 000168960 |    0.0327508  | 4.988e+04| 5.826e+04|          |  1.933e-02 |  5.417e-03 |  1.939e-03 | 3.578e-03 |   6.200e-03  |  1.143e+05  |    3.749e+05   
 76.1% | 000169600 |    0.0206190  |          | 5.957e+04|          |            |            |  1.661e-02 | 3.379e-03 |   1.617e-04  |  1.773e+05  |    3.747e+05   
 76.4% | 000170240 |    0.0316261  | 4.989e+04| 5.697e+04|          |  1.873e-02 |  5.917e-03 |  1.847e-03 | 3.650e-03 |   5.713e-03  |  1.128e+05  |    3.742e+05   
 76.7% | 000170880 |    0.0198838  |          | 5.869e+04|          |            |            |  1.601e-02 | 3.315e-03 |   1.644e-04  |  1.751e+05  |    3.740e+05   
 77.0% | 000171520 |    0.0311119  | 5.006e+04| 5.849e+04|          |  1.891e-02 |  5.397e-03 |  1.844e-03 | 3.160e-03 |   5.494e-03  |  1.092e+05  |    3.736e+05   
 77.3% | 000172160 |    0.0205823  |          | 6.023e+04|          |            |            |  1.679e-02 | 3.174e-03 |   1.645e-04  |  1.610e+05  |    3.734e+05   
 77.6% | 000172800 |    0.0306210  | 5.015e+04| 5.769e+04|          |  1.857e-02 |  5.869e-03 |  1.764e-03 | 3.618e-03 |   4.985e-03  |  1.055e+05  |    3.730e+05   
 77.9% | 000173440 |    0.0200896  |          | 5.850e+04|          |            |            |  1.614e-02 | 3.290e-03 |   1.487e-04  |  1.567e+05  |    3.727e+05   
 78.2% | 000174080 |    0.0301463  | 5.063e+04| 5.774e+04|          |  1.881e-02 |  5.415e-03 |  1.754e-03 | 3.097e-03 |   4.796e-03  |  1.018e+05  |    3.723e+05   
