Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Local matrix size       = 46.2245 GiBs
Total device memory use = 48.3673 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 38.2% | 000085120 |    0.0582362  |          | 6.575e+04| 6.055e+04|            |            |  2.482e-02 | 1.078e-02 |   2.216e-02  |  4.181e+05  |    4.091e+05   
 38.5% | 000085760 |    0.0740314  | 5.544e+04| 5.998e+04| 6.254e+04|  2.182e-02 |  6.671e-03 |  5.198e-03 | 1.038e-02 |   3.423e-02  |  3.258e+05  |    4.087e+05   
 38.8% | 000086400 |    0.0558954  |          | 6.544e+04| 6.014e+04|            |            |  2.438e-02 | 9.200e-03 |   2.187e-02  |  4.276e+05  |    4.088e+05   
 39.1% | 000087040 |    0.0739560  | 6.455e+04| 5.914e+04| 6.338e+04|  2.171e-02 |  4.633e-03 |  5.169e-03 | 9.209e-03 |   3.541e-02  |  3.201e+05  |    4.083e+05   
 39.4% | 000087680 |    0.0552993  |          | 6.530e+04| 6.031e+04|            |            |  2.450e-02 | 9.036e-03 |   2.125e-02  |  4.241e+05  |    4.084e+05   
 39.7% | 000088320 |    0.0722010  | 6.101e+04| 5.992e+04| 6.283e+04|  2.176e-02 |  6.486e-03 |  5.069e-03 | 1.029e-02 |   3.263e-02  |  3.218e+05  |    4.079e+05   
 39.9% | 000088960 |    0.0549347  |          | 6.523e+04| 6.034e+04|            |            |  2.474e-02 | 9.313e-03 |   2.041e-02  |  4.189e+05  |    4.080e+05   
 40.2% | 000089600 |    0.0719345  | 5.753e+04| 6.042e+04| 6.334e+04|  2.187e-02 |  4.717e-03 |  5.158e-03 | 9.503e-03 |   3.294e-02  |  3.168e+05  |    4.075e+05   
 40.5% | 000090240 |    0.0534755  |          | 6.495e+04| 6.105e+04|            |            |  2.426e-02 | 9.257e-03 |   1.949e-02  |  4.221e+05  |    4.076e+05   
 40.8% | 000090880 |    0.0702733  | 5.521e+04| 5.914e+04| 6.368e+04|  2.158e-02 |  6.609e-03 |  4.963e-03 | 9.982e-03 |   3.128e-02  |  3.181e+05  |    4.071e+05   
 41.1% | 000091520 |    0.0535414  |          | 6.557e+04| 5.943e+04|            |            |  2.461e-02 | 9.323e-03 |   1.915e-02  |  4.135e+05  |    4.071e+05   
 41.4% | 000092160 |    0.0695082  | 5.941e+04| 5.971e+04| 6.295e+04|  2.101e-02 |  4.964e-03 |  4.942e-03 | 9.102e-03 |   3.203e-02  |  3.154e+05  |    4.067e+05   
 41.7% | 000092800 |    0.0515529  |          | 6.567e+04| 6.060e+04|            |            |  2.391e-02 | 8.965e-03 |   1.820e-02  |  4.212e+05  |    4.067e+05   
 42.0% | 000093440 |    0.0677368  | 6.180e+04| 5.955e+04| 6.500e+04|  2.131e-02 |  6.144e-03 |  4.844e-03 | 1.009e-02 |   2.893e-02  |  3.174e+05  |    4.063e+05   
 42.2% | 000094080 |    0.0505410  |          | 6.551e+04| 6.014e+04|            |            |  2.376e-02 | 8.602e-03 |   1.771e-02  |  4.212e+05  |    4.064e+05   
 42.5% | 000094720 |    0.0679083  | 5.805e+04| 6.035e+04| 6.465e+04|  2.179e-02 |  4.810e-03 |  4.895e-03 | 9.613e-03 |   2.913e-02  |  3.104e+05  |    4.059e+05   
 42.8% | 000095360 |    0.0523690  |          | 6.570e+04| 6.052e+04|            |            |  2.557e-02 | 9.622e-03 |   1.671e-02  |  3.985e+05  |    4.059e+05   
 43.1% | 000096000 |    0.0661848  | 5.400e+04| 6.058e+04| 6.450e+04|  2.173e-02 |  6.782e-03 |  4.806e-03 | 1.041e-02 |   2.686e-02  |  3.121e+05  |    4.055e+05   
 43.4% | 000096640 |    0.0503547  |          | 6.513e+04| 6.046e+04|            |            |  2.461e-02 | 9.025e-03 |   1.626e-02  |  4.061e+05  |    4.055e+05   
 43.7% | 000097280 |    0.0662038  | 5.496e+04| 5.993e+04| 6.444e+04|  2.143e-02 |  4.569e-03 |  4.802e-03 | 9.327e-03 |   2.815e-02  |  3.058e+05  |    4.051e+05   
 44.0% | 000097920 |    0.0488831  |          | 6.520e+04| 6.113e+04|            |            |  2.365e-02 | 9.450e-03 |   1.531e-02  |  4.099e+05  |    4.051e+05   
 44.3% | 000098560 |    0.0646331  | 6.013e+04| 5.980e+04| 6.445e+04|  2.157e-02 |  6.523e-03 |  4.683e-03 | 1.006e-02 |   2.595e-02  |  3.069e+05  |    4.046e+05   
 44.5% | 000099200 |    0.0478326  |          | 6.539e+04| 5.996e+04|            |            |  2.381e-02 | 8.317e-03 |   1.527e-02  |  4.104e+05  |    4.047e+05   
 44.8% | 000099840 |    0.0644244  | 6.688e+04| 6.014e+04| 6.488e+04|  2.152e-02 |  4.560e-03 |  4.720e-03 | 8.667e-03 |   2.706e-02  |  3.016e+05  |    4.042e+05   
 45.1% | 000100480 |    0.0464560  |          | 6.557e+04| 5.929e+04|            |            |  2.290e-02 | 8.285e-03 |   1.480e-02  |  4.139e+05  |    4.043e+05   
 45.4% | 000101120 |    0.0633142  | 6.380e+04| 5.943e+04| 6.408e+04|  2.167e-02 |  6.617e-03 |  4.593e-03 | 9.204e-03 |   2.545e-02  |  3.005e+05  |    4.038e+05   
 45.7% | 000101760 |    0.0457391  |          | 6.564e+04| 6.020e+04|            |            |  2.301e-02 | 8.181e-03 |   1.407e-02  |  4.116e+05  |    4.038e+05   
 46.0% | 000102400 |    0.0631041  | 6.480e+04| 5.951e+04| 6.447e+04|  2.149e-02 |  4.690e-03 |  4.579e-03 | 8.324e-03 |   2.628e-02  |  2.952e+05  |    4.034e+05   
 46.3% | 000103040 |    0.0442435  |          | 6.450e+04| 5.970e+04|            |            |  2.202e-02 | 8.166e-03 |   1.352e-02  |  4.166e+05  |    4.034e+05   
 46.6% | 000103680 |    0.0617318  | 6.087e+04| 5.892e+04| 6.443e+04|  2.149e-02 |  6.412e-03 |  4.485e-03 | 9.556e-03 |   2.375e-02  |  2.954e+05  |    4.030e+05   
 46.8% | 000104320 |    0.0443654  |          | 6.435e+04| 5.917e+04|            |            |  2.276e-02 | 8.181e-03 |   1.300e-02  |  4.066e+05  |    4.030e+05   
 47.1% | 000104960 |    0.0621383  | 6.223e+04| 5.803e+04| 6.385e+04|  2.135e-02 |  4.697e-03 |  4.464e-03 | 8.163e-03 |   2.568e-02  |  2.872e+05  |    4.026e+05   
 47.4% | 000105600 |    0.0418325  |          | 6.448e+04| 5.988e+04|            |            |  2.089e-02 | 8.124e-03 |   1.234e-02  |  4.220e+05  |    4.026e+05   
 47.7% | 000106240 |    0.0601269  | 6.698e+04| 5.902e+04| 6.412e+04|  2.143e-02 |  6.698e-03 |  4.438e-03 | 9.295e-03 |   2.258e-02  |  2.904e+05  |    4.022e+05   
 48.0% | 000106880 |    0.0423985  |          | 6.405e+04| 6.035e+04|            |            |  2.222e-02 | 8.024e-03 |   1.165e-02  |  4.074e+05  |    4.022e+05   
 48.3% | 000107520 |    0.0598245  | 6.429e+04| 5.809e+04| 6.402e+04|  2.094e-02 |  4.652e-03 |  4.318e-03 | 7.954e-03 |   2.417e-02  |  2.855e+05  |    4.017e+05   
 48.6% | 000108160 |    0.0413196  |          | 6.325e+04| 5.998e+04|            |            |  2.165e-02 | 8.730e-03 |   1.048e-02  |  4.088e+05  |    4.018e+05   
 48.9% | 000108800 |    0.0581680  | 6.430e+04| 5.880e+04| 6.435e+04|  2.117e-02 |  6.487e-03 |  4.335e-03 | 1.010e-02 |   2.021e-02  |  2.872e+05  |    4.013e+05   
 49.1% | 000109440 |    0.0405545  |          | 6.422e+04| 5.910e+04|            |            |  2.167e-02 | 7.993e-03 |   1.046e-02  |  4.073e+05  |    4.014e+05   
 49.4% | 000110080 |    0.0584669  | 6.191e+04| 5.849e+04| 6.384e+04|  2.116e-02 |  4.644e-03 |  4.298e-03 | 8.283e-03 |   2.221e-02  |  2.794e+05  |    4.009e+05   
 49.7% | 000110720 |    0.0391011  |          | 6.459e+04| 5.863e+04|            |            |  2.094e-02 | 7.712e-03 |   9.984e-03  |  4.130e+05  |    4.009e+05   
 50.0% | 000111360 |    0.0572064  | 6.110e+04| 5.787e+04| 6.433e+04|  2.124e-02 |  6.332e-03 |  4.132e-03 | 8.858e-03 |   2.056e-02  |  2.791e+05  |    4.005e+05   
 50.3% | 000112000 |    0.0391889  |          | 6.434e+04| 5.857e+04|            |            |  2.157e-02 | 7.391e-03 |   9.761e-03  |  4.027e+05  |    4.005e+05   
 50.6% | 000112640 |    0.0572996  | 5.679e+04| 5.748e+04| 6.448e+04|  2.127e-02 |  4.738e-03 |  4.174e-03 | 7.504e-03 |   2.190e-02  |  2.723e+05  |    4.001e+05   
 50.9% | 000113280 |    0.0377079  |          | 6.411e+04| 5.934e+04|            |            |  2.049e-02 | 7.684e-03 |   9.054e-03  |  4.089e+05  |    4.001e+05   
 51.1% | 000113920 |    0.0554910  | 5.742e+04| 5.917e+04| 6.325e+04|  2.120e-02 |  6.489e-03 |  4.162e-03 | 8.661e-03 |   1.899e-02  |  2.747e+05  |    3.997e+05   
 51.4% | 000114560 |    0.0373215  |          | 6.318e+04| 5.840e+04|            |            |  2.119e-02 | 7.193e-03 |   8.479e-03  |  4.036e+05  |    3.997e+05   
 51.7% | 000115200 |    0.0551897  | 5.941e+04| 5.879e+04| 6.446e+04|  2.101e-02 |  4.626e-03 |  4.095e-03 | 7.863e-03 |   1.968e-02  |  2.697e+05  |    3.992e+05   
 52.0% | 000115840 |    0.0364779  |          | 6.409e+04| 5.856e+04|            |            |  2.065e-02 | 7.409e-03 |   7.925e-03  |  4.032e+05  |    3.992e+05   
 52.3% | 000116480 |    0.0538413  | 5.673e+04| 5.902e+04| 6.376e+04|  2.099e-02 |  6.223e-03 |  4.045e-03 | 8.517e-03 |   1.783e-02  |  2.699e+05  |    3.988e+05   
 52.6% | 000117120 |    0.0359593  |          | 6.409e+04| 5.752e+04|            |            |  2.081e-02 | 6.800e-03 |   7.906e-03  |  3.993e+05  |    3.988e+05   
 52.9% | 000117760 |    0.0535804  | 5.666e+04| 5.815e+04| 6.655e+04|  2.091e-02 |  4.472e-03 |  3.993e-03 | 7.656e-03 |   1.852e-02  |  2.648e+05  |    3.984e+05   
 53.2% | 000118400 |    0.0341437  |          | 6.444e+04| 6.081e+04|            |            |  1.971e-02 | 7.512e-03 |   6.437e-03  |  4.105e+05  |    3.984e+05   
 53.4% | 000119040 |    0.0521168  | 5.779e+04| 5.780e+04| 6.736e+04|  2.088e-02 |  6.318e-03 |  3.834e-03 | 8.229e-03 |   1.675e-02  |  2.656e+05  |    3.980e+05   
 53.7% | 000119680 |    0.0337651  |          | 6.467e+04| 6.051e+04|            |            |  2.004e-02 | 7.209e-03 |   6.078e-03  |  4.050e+05  |    3.980e+05   
 54.0% | 000120320 |    0.0519366  | 5.426e+04| 5.802e+04| 6.738e+04|  2.075e-02 |  4.648e-03 |  3.897e-03 | 7.322e-03 |   1.753e-02  |  2.600e+05  |    3.976e+05   
 54.3% | 000120960 |    0.0318846  |          | 6.458e+04| 6.203e+04|            |            |  1.886e-02 | 7.152e-03 |   5.381e-03  |  4.183e+05  |    3.976e+05   
 54.6% | 000121600 |    0.0505440  | 5.930e+04| 5.855e+04| 6.652e+04|  2.070e-02 |  6.231e-03 |  3.769e-03 | 8.586e-03 |   1.504e-02  |  2.606e+05  |    3.972e+05   
 54.9% | 000122240 |    0.0324860  |          | 6.398e+04| 5.847e+04|            |            |  1.975e-02 | 6.867e-03 |   5.416e-03  |  4.003e+05  |    3.972e+05   
 55.2% | 000122880 |    0.0512992  | 5.818e+04| 5.666e+04| 6.811e+04|  2.106e-02 |  4.636e-03 |  3.788e-03 | 6.628e-03 |   1.738e-02  |  2.503e+05  |    3.968e+05   
 55.5% | 000123520 |    0.0300567  |          | 6.423e+04| 6.084e+04|            |            |  1.807e-02 | 6.758e-03 |   4.754e-03  |  4.218e+05  |    3.968e+05   
 55.7% | 000124160 |    0.0493283  | 5.379e+04| 5.828e+04| 6.560e+04|  2.057e-02 |  6.100e-03 |  3.668e-03 | 7.592e-03 |   1.507e-02  |  2.537e+05  |    3.964e+05   
 56.0% | 000124800 |    0.0311460  |          | 6.423e+04| 6.111e+04|            |            |  1.948e-02 | 6.996e-03 |   4.214e-03  |  3.966e+05  |    3.964e+05   
 56.3% | 000125440 |    0.0492681  | 5.449e+04| 5.844e+04| 6.508e+04|  2.064e-02 |  4.819e-03 |  3.693e-03 | 6.933e-03 |   1.565e-02  |  2.475e+05  |    3.960e+05   
 56.6% | 000126080 |    0.0292818  |          | 6.388e+04| 6.054e+04|            |            |  1.787e-02 | 7.101e-03 |   3.762e-03  |  4.110e+05  |    3.960e+05   
 56.9% | 000126720 |    0.0479922  | 5.395e+04| 5.785e+04| 6.591e+04|  2.043e-02 |  6.056e-03 |  3.607e-03 | 7.471e-03 |   1.388e-02  |  2.474e+05  |    3.956e+05   
 57.2% | 000127360 |    0.0295381  |          | 6.364e+04| 5.681e+04|            |            |  1.862e-02 | 6.596e-03 |   3.900e-03  |  3.967e+05  |    3.956e+05   
 57.5% | 000128000 |    0.0482700  | 5.285e+04| 5.637e+04| 6.616e+04|  2.037e-02 |  4.574e-03 |  3.543e-03 | 6.633e-03 |   1.532e-02  |  2.395e+05  |    3.951e+05   
 57.8% | 000128640 |    0.0264078  |          | 6.384e+04| 6.126e+04|            |            |  1.645e-02 | 6.572e-03 |   2.925e-03  |  4.319e+05  |    3.952e+05   
 58.0% | 000129280 |    0.0463806  | 5.784e+04| 5.811e+04| 6.729e+04|  2.031e-02 |  6.077e-03 |  3.488e-03 | 7.183e-03 |   1.297e-02  |  2.426e+05  |    3.948e+05   
 58.3% | 000129920 |    0.0286648  |          | 6.393e+04| 5.989e+04|            |            |  1.886e-02 | 6.611e-03 |   2.742e-03  |  3.872e+05  |    3.948e+05   
 58.6% | 000130560 |    0.0471465  | 6.016e+04| 5.757e+04| 6.060e+04|  2.037e-02 |  4.659e-03 |  3.483e-03 | 6.234e-03 |   1.472e-02  |  2.322e+05  |    3.943e+05   
 58.9% | 000131200 |    0.0259504  |          | 6.384e+04| 5.487e+04|            |            |  1.655e-02 | 6.477e-03 |   2.434e-03  |  4.160e+05  |    3.943e+05   
 59.2% | 000131840 |    0.0456045  | 5.720e+04| 5.724e+04| 6.418e+04|  2.026e-02 |  5.949e-03 |  3.376e-03 | 7.317e-03 |   1.223e-02  |  2.334e+05  |    3.939e+05   
 59.5% | 000132480 |    0.0267693  |          | 6.365e+04| 5.151e+04|            |            |  1.762e-02 | 6.101e-03 |   2.613e-03  |  3.921e+05  |    3.939e+05   
 59.8% | 000133120 |    0.0457751  | 5.992e+04| 5.723e+04| 6.307e+04|  2.046e-02 |  4.579e-03 |  3.314e-03 | 6.278e-03 |   1.340e-02  |  2.261e+05  |    3.935e+05   
 60.1% | 000133760 |    0.0244736  |          | 6.398e+04| 5.603e+04|            |            |  1.620e-02 | 6.287e-03 |   1.513e-03  |  4.169e+05  |    3.935e+05   
 60.3% | 000134400 |    0.0453384  | 6.164e+04| 5.730e+04| 6.423e+04|  2.032e-02 |  6.027e-03 |  3.315e-03 | 7.640e-03 |   1.161e-02  |  2.218e+05  |    3.931e+05   
 60.6% | 000135040 |    0.0253853  |          | 6.364e+04| 5.444e+04|            |            |  1.721e-02 | 6.641e-03 |   1.094e-03  |  3.905e+05  |    3.931e+05   
 60.9% | 000135680 |    0.0442711  | 5.552e+04| 5.739e+04| 6.539e+04|  2.025e-02 |  4.741e-03 |  3.263e-03 | 6.547e-03 |   1.160e-02  |  2.207e+05  |    3.926e+05   
 61.2% | 000136320 |    0.0231595  |          | 6.386e+04| 6.021e+04|            |            |  1.591e-02 | 6.144e-03 |   6.012e-04  |  4.156e+05  |    3.927e+05   
 61.5% | 000136960 |    0.0442478  | 5.528e+04| 5.714e+04| 6.510e+04|  2.021e-02 |  6.097e-03 |  3.213e-03 | 6.958e-03 |   1.143e-02  |  2.143e+05  |    3.922e+05   
 61.8% | 000137600 |    0.0222469  |          | 6.313e+04| 5.761e+04|            |            |  1.556e-02 | 5.933e-03 |   3.093e-04  |  4.200e+05  |    3.923e+05   
 62.1% | 000138240 |    0.0432308  | 5.759e+04| 5.804e+04| 7.582e+04|  2.010e-02 |  4.561e-03 |  3.236e-03 | 5.985e-03 |   1.149e-02  |  2.129e+05  |    3.918e+05   
 62.4% | 000138880 |    0.0236252  |          | 6.389e+04| 5.883e+04|            |            |  1.657e-02 | 6.478e-03 |   9.550e-05  |  3.837e+05  |    3.918e+05   
 62.6% | 000139520 |    0.0433353  | 5.854e+04| 5.672e+04| 6.810e+04|  1.993e-02 |  5.967e-03 |  3.032e-03 | 6.766e-03 |   1.130e-02  |  2.060e+05  |    3.914e+05   
 62.9% | 000140160 |    0.0214340  |          | 6.318e+04| 6.169e+04|            |            |  1.489e-02 | 6.090e-03 |   2.938e-05  |  4.102e+05  |    3.914e+05   
 63.2% | 000140800 |    0.0419908  | 6.140e+04| 5.700e+04| 7.687e+04|  1.977e-02 |  4.423e-03 |  3.095e-03 | 5.377e-03 |   1.136e-02  |  2.062e+05  |    3.909e+05   
 63.5% | 000141440 |    0.0224518  |          | 6.798e+04| 5.956e+04|            |            |  1.627e-02 | 5.560e-03 |   8.710e-05  |  3.796e+05  |    3.909e+05   
 63.8% | 000142080 |    0.0425090  | 5.839e+04| 6.208e+04| 6.187e+04|  1.976e-02 |  5.764e-03 |  3.040e-03 | 7.537e-03 |   9.650e-03  |  1.974e+05  |    3.905e+05   
 64.1% | 000142720 |    0.0213026  |          | 6.354e+04| 5.907e+04|            |            |  1.524e-02 | 5.597e-03 |   2.713e-05  |  3.876e+05  |    3.905e+05   
 64.4% | 000143360 |    0.0412783  | 5.519e+04| 6.178e+04| 6.359e+04|  1.985e-02 |  4.563e-03 |  3.017e-03 | 5.871e-03 |   1.021e-02  |  1.969e+05  |    3.900e+05   
 64.7% | 000144000 |    0.0208715  |          | 6.518e+04| 5.610e+04|            |            |  1.508e-02 | 5.239e-03 |   2.336e-05  |  3.831e+05  |    3.900e+05   
 64.9% | 000144640 |    0.0418412  | 5.337e+04| 5.966e+04| 5.913e+04|  1.972e-02 |  5.940e-03 |  2.897e-03 | 6.835e-03 |   9.980e-03  |  1.880e+05  |    3.895e+05   
 65.2% | 000145280 |    0.0202139  |          | 6.444e+04| 5.429e+04|            |            |  1.417e-02 | 5.597e-03 |   2.317e-05  |  3.829e+05  |    3.895e+05   
 65.5% | 000145920 |    0.0407344  | 5.247e+04| 6.006e+04| 6.287e+04|  1.958e-02 |  4.527e-03 |  2.837e-03 | 5.868e-03 |   1.021e-02  |  1.869e+05  |    3.891e+05   
 65.8% | 000146560 |    0.0201367  |          | 6.599e+04| 5.250e+04|            |            |  1.421e-02 | 5.432e-03 |   2.222e-05  |  3.718e+05  |    3.891e+05   
 66.1% | 000147200 |    0.0404330  | 4.730e+04| 6.023e+04| 5.904e+04|  1.942e-02 |  5.750e-03 |  2.816e-03 | 6.213e-03 |   9.680e-03  |  1.821e+05  |    3.886e+05   
 66.4% | 000147840 |    0.0199978  |          | 6.336e+04| 5.276e+04|            |            |  1.436e-02 | 5.190e-03 |   2.245e-05  |  3.620e+05  |    3.886e+05   
 66.7% | 000148480 |    0.0395442  | 4.696e+04| 6.103e+04| 5.689e+04|  1.950e-02 |  4.505e-03 |  2.740e-03 | 5.147e-03 |   9.892e-03  |  1.799e+05  |    3.881e+05   
 67.0% | 000149120 |    0.0201875  |          | 6.305e+04| 5.237e+04|            |            |  1.514e-02 | 4.556e-03 |   2.075e-05  |  3.465e+05  |    3.881e+05   
 67.2% | 000149760 |    0.0395536  | 4.556e+04| 6.008e+04| 5.610e+04|  1.938e-02 |  5.789e-03 |  2.720e-03 | 5.719e-03 |   9.634e-03  |  1.738e+05  |    3.876e+05   
 67.5% | 000150400 |    0.0205833  |          | 6.178e+04| 5.125e+04|            |            |  1.549e-02 | 4.562e-03 |   2.090e-05  |  3.281e+05  |    3.875e+05   
 67.8% | 000151040 |    0.0392977  | 4.870e+04| 5.984e+04| 5.629e+04|  1.930e-02 |  4.384e-03 |  2.705e-03 | 5.192e-03 |   9.814e-03  |  1.689e+05  |    3.871e+05   
 68.1% | 000151680 |    0.0197652  |          | 6.251e+04| 4.895e+04|            |            |  1.484e-02 | 4.399e-03 |   2.180e-05  |  3.298e+05  |    3.870e+05   
 68.4% | 000152320 |    0.0391990  | 4.774e+04| 6.012e+04| 5.379e+04|  1.924e-02 |  5.597e-03 |  2.559e-03 | 5.862e-03 |   9.293e-03  |  1.633e+05  |    3.865e+05   
 68.7% | 000152960 |    0.0196481  |          | 6.220e+04| 4.874e+04|            |            |  1.447e-02 | 4.711e-03 |   2.093e-05  |  3.199e+05  |    3.865e+05   
 69.0% | 000153600 |    0.0386617  | 4.811e+04| 5.899e+04| 4.908e+04|  1.940e-02 |  4.386e-03 |  2.572e-03 | 4.592e-03 |   9.805e-03  |  1.596e+05  |    3.860e+05   
 69.3% | 000154240 |    0.0192960  |          | 6.296e+04| 4.070e+04|            |            |  1.421e-02 | 4.599e-03 |   2.104e-05  |  3.140e+05  |    3.859e+05   
 69.5% | 000154880 |    0.0386348  | 4.484e+04| 5.928e+04| 3.689e+02|  1.936e-02 |  5.837e-03 |  2.481e-03 | 5.291e-03 |   8.993e-03  |  1.539e+05  |    3.854e+05   
 69.8% | 000155520 |    0.0197340  |          | 6.099e+04| 5.737e+02|            |            |  1.488e-02 | 4.383e-03 |   2.154e-05  |  2.957e+05  |    3.853e+05   
 70.1% | 000156160 |    0.0382911  | 4.604e+04| 5.674e+04|          |  1.931e-02 |  4.445e-03 |  2.505e-03 | 4.417e-03 |   1.027e-02  |  1.495e+05  |    3.849e+05   
 70.4% | 000156800 |    0.0187263  |          | 5.965e+04|          |            |            |  1.401e-02 | 4.169e-03 |   2.679e-04  |  2.999e+05  |    3.848e+05   
 70.7% | 000157440 |    0.0377063  | 4.361e+04| 5.540e+04|          |  1.910e-02 |  5.714e-03 |  2.418e-03 | 4.576e-03 |   9.786e-03  |  1.461e+05  |    3.843e+05   
 71.0% | 000158080 |    0.0193976  |          | 5.733e+04|          |            |            |  1.452e-02 | 4.380e-03 |   2.280e-04  |  2.785e+05  |    3.842e+05   
 71.3% | 000158720 |    0.0374861  | 4.371e+04| 5.575e+04|          |  1.910e-02 |  4.442e-03 |  2.395e-03 | 4.559e-03 |   9.642e-03  |  1.413e+05  |    3.837e+05   
 71.6% | 000159360 |    0.0187532  |          | 5.841e+04|          |            |            |  1.398e-02 | 4.262e-03 |   2.434e-04  |  2.768e+05  |    3.836e+05   
 71.8% | 000160000 |    0.0366538  | 5.041e+04| 5.640e+04|          |  1.901e-02 |  5.809e-03 |  2.339e-03 | 4.888e-03 |   8.653e-03  |  1.388e+05  |    3.831e+05   
 72.1% | 000160640 |    0.0193241  |          | 5.781e+04|          |            |            |  1.499e-02 | 3.878e-03 |   2.034e-04  |  2.579e+05  |    3.830e+05   
 72.4% | 000161280 |    0.0358031  | 5.161e+04| 5.589e+04|          |  1.887e-02 |  4.445e-03 |  2.327e-03 | 4.141e-03 |   8.699e-03  |  1.364e+05  |    3.825e+05   
 72.7% | 000161920 |    0.0184354  |          | 5.583e+04|          |            |            |  1.429e-02 | 3.627e-03 |   2.077e-04  |  2.594e+05  |    3.824e+05   
 73.0% | 000162560 |    0.0356868  | 4.962e+04| 5.508e+04|          |  1.873e-02 |  5.613e-03 |  2.213e-03 | 4.818e-03 |   8.187e-03  |  1.312e+05  |    3.819e+05   
 73.3% | 000163200 |    0.0190351  |          | 5.859e+04|          |            |            |  1.497e-02 | 3.600e-03 |   1.898e-04  |  2.408e+05  |    3.818e+05   
 73.6% | 000163840 |    0.0344146  | 4.896e+04| 5.537e+04|          |  1.878e-02 |  4.480e-03 |  2.268e-03 | 3.628e-03 |   8.013e-03  |  1.304e+05  |    3.813e+05   
 73.9% | 000164480 |    0.0193327  |          | 5.892e+04|          |            |            |  1.533e-02 | 3.559e-03 |   1.674e-04  |  2.270e+05  |    3.812e+05   
 74.1% | 000165120 |    0.0341233  | 4.906e+04| 5.517e+04|          |  1.868e-02 |  5.652e-03 |  2.155e-03 | 4.262e-03 |   7.309e-03  |  1.258e+05  |    3.807e+05   
 74.4% | 000165760 |    0.0198238  |          | 5.856e+04|          |            |            |  1.571e-02 | 3.686e-03 |   1.521e-04  |  2.119e+05  |    3.805e+05   
 74.7% | 000166400 |    0.0332032  | 4.916e+04| 5.666e+04|          |  1.869e-02 |  4.523e-03 |  2.111e-03 | 3.638e-03 |   7.038e-03  |  1.237e+05  |    3.801e+05   
 75.0% | 000167040 |    0.0195645  |          | 5.794e+04|          |            |            |  1.568e-02 | 3.425e-03 |   1.741e-04  |  2.052e+05  |    3.799e+05   
 75.3% | 000167680 |    0.0337743  | 4.925e+04| 5.287e+04|          |  1.856e-02 |  5.595e-03 |  1.978e-03 | 4.517e-03 |   7.022e-03  |  1.161e+05  |    3.794e+05   
 75.6% | 000168320 |    0.0192038  |          | 5.577e+04|          |            |            |  1.547e-02 | 3.320e-03 |   1.521e-04  |  1.996e+05  |    3.793e+05   
 75.9% | 000168960 |    0.0324337  | 4.929e+04| 5.374e+04|          |  1.848e-02 |  4.579e-03 |  1.955e-03 | 3.439e-03 |   6.856e-03  |  1.154e+05  |    3.788e+05   
 76.1% | 000169600 |    0.0194023  |          | 5.596e+04|          |            |            |  1.566e-02 | 3.306e-03 |   1.506e-04  |  1.884e+05  |    3.786e+05   
 76.4% | 000170240 |    0.0314393  | 4.881e+04| 5.481e+04|          |  1.822e-02 |  5.523e-03 |  1.888e-03 | 3.706e-03 |   5.930e-03  |  1.135e+05  |    3.782e+05   
 76.7% | 000170880 |    0.0203053  |          | 5.568e+04|          |            |            |  1.654e-02 | 3.313e-03 |   1.488e-04  |  1.715e+05  |    3.780e+05   
 77.0% | 000171520 |    0.0308214  | 4.889e+04| 5.531e+04|          |  1.807e-02 |  4.587e-03 |  1.864e-03 | 3.275e-03 |   5.913e-03  |  1.102e+05  |    3.775e+05   
 77.3% | 000172160 |    0.0195686  |          | 5.797e+04|          |            |            |  1.600e-02 | 3.121e-03 |   1.492e-04  |  1.693e+05  |    3.773e+05   
 77.6% | 000172800 |    0.0306200  | 4.856e+04| 5.277e+04|          |  1.795e-02 |  5.342e-03 |  1.790e-03 | 3.646e-03 |   5.549e-03  |  1.055e+05  |    3.769e+05   
 77.9% | 000173440 |    0.0202364  |          | 5.595e+04|          |            |            |  1.654e-02 | 3.306e-03 |   1.381e-04  |  1.556e+05  |    3.767e+05   
 78.2% | 000174080 |    0.0299061  | 4.815e+04| 5.611e+04|          |  1.801e-02 |  4.617e-03 |  1.798e-03 | 3.424e-03 |   4.988e-03  |  1.026e+05  |    3.762e+05   
