Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 19.1% | 000085120 |    0.3453008  |          | 6.854e+04| 6.414e+04|            |            |  1.389e-02 | 7.507e-02 |   2.559e-01  |  4.821e+05  |    4.724e+05   
 19.3% | 000085760 |    0.3500022  | 5.683e+04| 6.747e+04| 6.494e+04|  2.935e-02 |  8.442e-03 |  1.363e-02 | 2.777e-02 |   2.760e-01  |  4.740e+05  |    4.724e+05   
 19.4% | 000086400 |    0.3482743  |          | 6.795e+04| 6.451e+04|            |            |  1.389e-02 | 9.128e-02 |   2.426e-01  |  4.746e+05  |    4.724e+05   
 19.5% | 000087040 |    0.3510004  | 5.677e+04| 6.712e+04| 6.488e+04|  3.023e-02 |  6.299e-03 |  1.369e-02 | 2.675e-02 |   2.771e-01  |  4.693e+05  |    4.724e+05   
 19.7% | 000087680 |    0.3419399  |          | 6.796e+04| 6.455e+04|            |            |  1.375e-02 | 7.935e-02 |   2.483e-01  |  4.800e+05  |    4.724e+05   
 19.8% | 000088320 |    0.3469842  | 5.678e+04| 6.739e+04| 6.450e+04|  2.958e-02 |  7.881e-03 |  1.347e-02 | 2.772e-02 |   2.729e-01  |  4.713e+05  |    4.724e+05   
 20.0% | 000088960 |    0.3443214  |          | 6.787e+04| 6.434e+04|            |            |  1.369e-02 | 8.924e-02 |   2.409e-01  |  4.733e+05  |    4.724e+05   
 20.1% | 000089600 |    0.3485322  | 5.694e+04| 6.742e+04| 6.428e+04|  3.053e-02 |  6.322e-03 |  1.354e-02 | 2.660e-02 |   2.747e-01  |  4.659e+05  |    4.724e+05   
 20.3% | 000090240 |    0.3366962  |          | 6.756e+04| 6.473e+04|            |            |  1.373e-02 | 7.468e-02 |   2.478e-01  |  4.805e+05  |    4.724e+05   
 20.4% | 000090880 |    0.3432746  | 5.680e+04| 6.744e+04| 6.430e+04|  2.961e-02 |  8.519e-03 |  1.341e-02 | 2.862e-02 |   2.684e-01  |  4.696e+05  |    4.724e+05   
 20.5% | 000091520 |    0.3371845  |          | 6.784e+04| 6.421e+04|            |            |  1.372e-02 | 8.298e-02 |   2.400e-01  |  4.764e+05  |    4.724e+05   
 20.7% | 000092160 |    0.3436721  | 5.636e+04| 6.696e+04| 6.449e+04|  3.034e-02 |  6.270e-03 |  1.346e-02 | 2.755e-02 |   2.691e-01  |  4.657e+05  |    4.724e+05   
 20.8% | 000092800 |    0.3305279  |          | 6.867e+04| 6.482e+04|            |            |  1.356e-02 | 7.545e-02 |   2.410e-01  |  4.825e+05  |    4.724e+05   
 21.0% | 000093440 |    0.3389939  | 5.707e+04| 6.753e+04| 6.430e+04|  3.040e-02 |  8.379e-03 |  1.335e-02 | 2.734e-02 |   2.647e-01  |  4.687e+05  |    4.724e+05   
 21.1% | 000094080 |    0.3331640  |          | 6.797e+04| 6.440e+04|            |            |  1.362e-02 | 8.494e-02 |   2.341e-01  |  4.752e+05  |    4.724e+05   
 21.3% | 000094720 |    0.3390751  | 5.651e+04| 6.746e+04| 6.457e+04|  3.093e-02 |  6.243e-03 |  1.336e-02 | 2.427e-02 |   2.673e-01  |  4.652e+05  |    4.724e+05   
 21.4% | 000095360 |    0.3251297  |          | 6.763e+04| 6.492e+04|            |            |  1.356e-02 | 6.871e-02 |   2.424e-01  |  4.834e+05  |    4.724e+05   
 21.6% | 000096000 |    0.3345594  | 5.547e+04| 6.696e+04| 6.461e+04|  2.993e-02 |  8.387e-03 |  1.324e-02 | 2.639e-02 |   2.617e-01  |  4.680e+05  |    4.724e+05   
 21.7% | 000096640 |    0.3250342  |          | 6.781e+04| 6.464e+04|            |            |  1.353e-02 | 7.664e-02 |   2.344e-01  |  4.800e+05  |    4.725e+05   
 21.8% | 000097280 |    0.3355209  | 5.633e+04| 6.714e+04| 6.428e+04|  3.027e-02 |  6.148e-03 |  1.319e-02 | 2.470e-02 |   2.642e-01  |  4.633e+05  |    4.724e+05   
 22.0% | 000097920 |    0.3216782  |          | 6.796e+04| 6.469e+04|            |            |  1.339e-02 | 7.014e-02 |   2.376e-01  |  4.814e+05  |    4.725e+05   
 22.1% | 000098560 |    0.3297254  | 5.632e+04| 6.691e+04| 6.474e+04|  3.009e-02 |  8.889e-03 |  1.312e-02 | 2.801e-02 |   2.553e-01  |  4.680e+05  |    4.724e+05   
 22.3% | 000099200 |    0.3227784  |          | 6.801e+04| 6.452e+04|            |            |  1.347e-02 | 8.434e-02 |   2.245e-01  |  4.763e+05  |    4.725e+05   
 22.4% | 000099840 |    0.3302145  | 5.573e+04| 6.692e+04| 6.457e+04|  3.020e-02 |  6.389e-03 |  1.313e-02 | 2.485e-02 |   2.589e-01  |  4.638e+05  |    4.724e+05   
 22.6% | 000100480 |    0.3156558  |          | 6.825e+04| 6.451e+04|            |            |  1.338e-02 | 6.661e-02 |   2.351e-01  |  4.834e+05  |    4.725e+05   
 22.7% | 000101120 |    0.3257783  | 5.609e+04| 6.704e+04| 6.439e+04|  2.949e-02 |  8.768e-03 |  1.302e-02 | 2.569e-02 |   2.544e-01  |  4.667e+05  |    4.724e+05   
 22.8% | 000101760 |    0.3158243  |          | 6.804e+04| 6.463e+04|            |            |  1.333e-02 | 7.698e-02 |   2.250e-01  |  4.796e+05  |    4.725e+05   
 23.0% | 000102400 |    0.3244927  | 5.629e+04| 6.728e+04| 6.479e+04|  2.984e-02 |  6.286e-03 |  1.308e-02 | 2.527e-02 |   2.532e-01  |  4.651e+05  |    4.724e+05   
 23.1% | 000103040 |    0.3129802  |          | 6.786e+04| 6.424e+04|            |            |  1.327e-02 | 6.842e-02 |   2.308e-01  |  4.804e+05  |    4.725e+05   
 23.3% | 000103680 |    0.3204672  | 5.743e+04| 6.707e+04| 6.469e+04|  2.949e-02 |  8.210e-03 |  1.291e-02 | 2.712e-02 |   2.478e-01  |  4.674e+05  |    4.724e+05   
 23.4% | 000104320 |    0.3117598  |          | 6.833e+04| 6.381e+04|            |            |  1.321e-02 | 7.738e-02 |   2.207e-01  |  4.787e+05  |    4.725e+05   
 23.6% | 000104960 |    0.3203960  | 5.607e+04| 6.735e+04| 6.454e+04|  2.981e-02 |  6.202e-03 |  1.294e-02 | 2.527e-02 |   2.493e-01  |  4.640e+05  |    4.724e+05   
 23.7% | 000105600 |    0.3069549  |          | 6.799e+04| 6.382e+04|            |            |  1.317e-02 | 6.502e-02 |   2.283e-01  |  4.825e+05  |    4.725e+05   
 23.9% | 000106240 |    0.3161786  | 5.664e+04| 6.702e+04| 6.446e+04|  2.896e-02 |  8.230e-03 |  1.283e-02 | 2.552e-02 |   2.457e-01  |  4.667e+05  |    4.725e+05   
 24.0% | 000106880 |    0.3056889  |          | 6.807e+04| 6.437e+04|            |            |  1.307e-02 | 7.165e-02 |   2.205e-01  |  4.809e+05  |    4.725e+05   
 24.1% | 000107520 |    0.3150657  | 5.737e+04| 6.729e+04| 6.491e+04|  2.998e-02 |  6.375e-03 |  1.280e-02 | 2.559e-02 |   2.436e-01  |  4.648e+05  |    4.725e+05   
 24.3% | 000108160 |    0.3020644  |          | 6.781e+04| 6.463e+04|            |            |  1.303e-02 | 6.681e-02 |   2.217e-01  |  4.830e+05  |    4.725e+05   
 24.4% | 000108800 |    0.3138177  | 5.649e+04| 6.669e+04| 6.414e+04|  2.942e-02 |  7.834e-03 |  1.273e-02 | 2.554e-02 |   2.430e-01  |  4.631e+05  |    4.725e+05   
 24.6% | 000109440 |    0.3020513  |          | 6.804e+04| 6.399e+04|            |            |  1.307e-02 | 7.198e-02 |   2.166e-01  |  4.793e+05  |    4.725e+05   
 24.7% | 000110080 |    0.3139963  | 5.690e+04| 6.692e+04| 6.410e+04|  3.005e-02 |  6.259e-03 |  1.270e-02 | 2.381e-02 |   2.443e-01  |  4.593e+05  |    4.724e+05   
 24.9% | 000110720 |    0.2948908  |          | 6.763e+04| 6.523e+04|            |            |  1.294e-02 | 5.902e-02 |   2.224e-01  |  4.872e+05  |    4.725e+05   
 25.0% | 000111360 |    0.3083337  | 5.670e+04| 6.703e+04| 6.417e+04|  2.912e-02 |  8.307e-03 |  1.262e-02 | 2.514e-02 |   2.383e-01  |  4.642e+05  |    4.725e+05   
 25.1% | 000112000 |    0.2978021  |          | 6.802e+04| 6.412e+04|            |            |  1.285e-02 | 7.214e-02 |   2.123e-01  |  4.788e+05  |    4.725e+05   
 25.3% | 000112640 |    0.3095596  | 5.602e+04| 6.670e+04| 6.424e+04|  2.996e-02 |  6.127e-03 |  1.264e-02 | 2.377e-02 |   2.401e-01  |  4.588e+05  |    4.724e+05   
 25.4% | 000113280 |    0.2897983  |          | 6.724e+04| 6.509e+04|            |            |  1.287e-02 | 5.464e-02 |   2.218e-01  |  4.883e+05  |    4.725e+05   
 25.6% | 000113920 |    0.3047055  | 5.605e+04| 6.681e+04| 6.440e+04|  2.939e-02 |  8.492e-03 |  1.251e-02 | 2.518e-02 |   2.345e-01  |  4.626e+05  |    4.724e+05   
 25.7% | 000114560 |    0.2918798  |          | 6.787e+04| 6.472e+04|            |            |  1.281e-02 | 6.868e-02 |   2.099e-01  |  4.810e+05  |    4.725e+05   
 25.9% | 000115200 |    0.3065207  | 5.612e+04| 6.641e+04| 6.402e+04|  3.003e-02 |  6.218e-03 |  1.259e-02 | 2.377e-02 |   2.370e-01  |  4.563e+05  |    4.724e+05   
 26.0% | 000115840 |    0.2864842  |          | 6.768e+04| 6.444e+04|            |            |  1.275e-02 | 5.598e-02 |   2.172e-01  |  4.863e+05  |    4.725e+05   
 26.1% | 000116480 |    0.2986226  | 5.696e+04| 6.726e+04| 6.478e+04|  2.947e-02 |  8.528e-03 |  1.248e-02 | 2.525e-02 |   2.283e-01  |  4.647e+05  |    4.724e+05   
 26.3% | 000117120 |    0.2887614  |          | 6.803e+04| 6.462e+04|            |            |  1.268e-02 | 7.271e-02 |   2.029e-01  |  4.788e+05  |    4.725e+05   
 26.4% | 000117760 |    0.3009013  | 5.643e+04| 6.674e+04| 6.441e+04|  3.019e-02 |  6.177e-03 |  1.246e-02 | 2.307e-02 |   2.321e-01  |  4.576e+05  |    4.724e+05   
 26.6% | 000118400 |    0.2819432  |          | 6.799e+04| 6.491e+04|            |            |  1.267e-02 | 5.806e-02 |   2.107e-01  |  4.865e+05  |    4.725e+05   
 26.7% | 000119040 |    0.2975652  | 5.629e+04| 6.645e+04| 6.395e+04|  2.929e-02 |  8.929e-03 |  1.233e-02 | 2.396e-02 |   2.289e-01  |  4.592e+05  |    4.724e+05   
 26.9% | 000119680 |    0.2821739  |          | 6.781e+04| 6.360e+04|            |            |  1.259e-02 | 6.139e-02 |   2.077e-01  |  4.823e+05  |    4.724e+05   
 27.0% | 000120320 |    0.2953764  | 5.694e+04| 6.751e+04| 6.426e+04|  2.970e-02 |  6.257e-03 |  1.234e-02 | 2.531e-02 |   2.250e-01  |  4.590e+05  |    4.724e+05   
 27.2% | 000120960 |    0.2802120  |          | 6.802e+04| 6.484e+04|            |            |  1.260e-02 | 6.586e-02 |   2.012e-01  |  4.819e+05  |    4.724e+05   
 27.3% | 000121600 |    0.2894746  | 5.710e+04| 6.751e+04| 6.490e+04|  2.940e-02 |  8.988e-03 |  1.223e-02 | 2.654e-02 |   2.183e-01  |  4.646e+05  |    4.724e+05   
 27.4% | 000122240 |    0.2833449  |          | 6.805e+04| 6.453e+04|            |            |  1.253e-02 | 7.879e-02 |   1.916e-01  |  4.728e+05  |    4.724e+05   
 27.6% | 000122880 |    0.2903397  | 5.662e+04| 6.723e+04| 6.481e+04|  2.975e-02 |  6.336e-03 |  1.224e-02 | 2.385e-02 |   2.215e-01  |  4.596e+05  |    4.723e+05   
 27.7% | 000123520 |    0.2749123  |          | 6.805e+04| 6.410e+04|            |            |  1.251e-02 | 6.091e-02 |   2.010e-01  |  4.835e+05  |    4.724e+05   
 27.9% | 000124160 |    0.2880149  | 5.664e+04| 6.688e+04| 6.387e+04|  2.877e-02 |  8.171e-03 |  1.217e-02 | 2.648e-02 |   2.175e-01  |  4.596e+05  |    4.723e+05   
 28.0% | 000124800 |    0.2762733  |          | 6.801e+04| 6.387e+04|            |            |  1.244e-02 | 6.933e-02 |   1.941e-01  |  4.773e+05  |    4.724e+05   
 28.2% | 000125440 |    0.2871472  | 5.659e+04| 6.701e+04| 6.438e+04|  2.925e-02 |  5.881e-03 |  1.215e-02 | 2.268e-02 |   2.200e-01  |  4.574e+05  |    4.723e+05   
 28.3% | 000126080 |    0.2681662  |          | 6.756e+04| 6.410e+04|            |            |  1.240e-02 | 5.144e-02 |   2.038e-01  |  4.878e+05  |    4.724e+05   
 28.4% | 000126720 |    0.2834315  | 4.919e+04| 6.687e+04| 6.396e+04|  2.819e-02 |  8.086e-03 |  1.206e-02 | 2.450e-02 |   2.154e-01  |  4.597e+05  |    4.723e+05   
 28.6% | 000127360 |    0.2703779  |          | 6.824e+04| 6.468e+04|            |            |  1.231e-02 | 6.700e-02 |   1.906e-01  |  4.799e+05  |    4.723e+05   
 28.7% | 000128000 |    0.2830593  | 4.991e+04| 6.672e+04| 6.436e+04|  2.880e-02 |  6.319e-03 |  1.210e-02 | 2.373e-02 |   2.153e-01  |  4.566e+05  |    4.723e+05   
 28.9% | 000128640 |    0.2651111  |          | 6.772e+04| 6.414e+04|            |            |  1.226e-02 | 5.324e-02 |   1.991e-01  |  4.855e+05  |    4.723e+05   
 29.0% | 000129280 |    0.2793575  | 4.667e+04| 6.692e+04| 6.390e+04|  2.803e-02 |  8.279e-03 |  1.200e-02 | 2.390e-02 |   2.121e-01  |  4.589e+05  |    4.723e+05   
 29.2% | 000129920 |    0.2645900  |          | 6.769e+04| 6.480e+04|            |            |  1.226e-02 | 6.134e-02 |   1.905e-01  |  4.826e+05  |    4.723e+05   
 29.3% | 000130560 |    0.2787352  | 4.747e+04| 6.722e+04| 6.421e+04|  2.863e-02 |  6.371e-03 |  1.195e-02 | 2.291e-02 |   2.120e-01  |  4.562e+05  |    4.722e+05   
 29.5% | 000131200 |    0.2604459  |          | 6.813e+04| 6.416e+04|            |            |  1.219e-02 | 5.278e-02 |   1.950e-01  |  4.863e+05  |    4.723e+05   
 29.6% | 000131840 |    0.2762153  | 4.768e+04| 6.654e+04| 6.382e+04|  2.810e-02 |  7.960e-03 |  1.189e-02 | 2.372e-02 |   2.093e-01  |  4.567e+05  |    4.722e+05   
 29.7% | 000132480 |    0.2604589  |          | 6.807e+04| 6.418e+04|            |            |  1.215e-02 | 5.833e-02 |   1.895e-01  |  4.823e+05  |    4.723e+05   
 29.9% | 000133120 |    0.2737380  | 4.915e+04| 6.701e+04| 6.467e+04|  2.847e-02 |  6.562e-03 |  1.188e-02 | 2.167e-02 |   2.085e-01  |  4.570e+05  |    4.722e+05   
 30.0% | 000133760 |    0.2567340  |          | 6.752e+04| 6.411e+04|            |            |  1.209e-02 | 5.272e-02 |   1.914e-01  |  4.853e+05  |    4.723e+05   
 30.2% | 000134400 |    0.2713462  | 4.949e+04| 6.642e+04| 6.408e+04|  2.785e-02 |  7.819e-03 |  1.173e-02 | 2.356e-02 |   2.050e-01  |  4.573e+05  |    4.722e+05   
 30.3% | 000135040 |    0.2572488  |          | 6.835e+04| 6.350e+04|            |            |  1.207e-02 | 6.160e-02 |   1.831e-01  |  4.804e+05  |    4.722e+05   
 30.5% | 000135680 |    0.2705127  | 4.803e+04| 6.701e+04| 6.430e+04|  2.824e-02 |  6.198e-03 |  1.181e-02 | 2.385e-02 |   2.034e-01  |  4.550e+05  |    4.722e+05   
 30.6% | 000136320 |    0.2536677  |          | 6.784e+04| 6.395e+04|            |            |  1.197e-02 | 5.471e-02 |   1.864e-01  |  4.832e+05  |    4.722e+05   
 30.7% | 000136960 |    0.2663573  | 5.031e+04| 6.646e+04| 6.455e+04|  2.773e-02 |  8.147e-03 |  1.166e-02 | 2.358e-02 |   2.002e-01  |  4.582e+05  |    4.722e+05   
 30.9% | 000137600 |    0.2543956  |          | 6.772e+04| 6.461e+04|            |            |  1.192e-02 | 6.578e-02 |   1.762e-01  |  4.778e+05  |    4.722e+05   
 31.0% | 000138240 |    0.2672171  | 4.968e+04| 6.632e+04| 6.426e+04|  2.801e-02 |  6.370e-03 |  1.167e-02 | 2.228e-02 |   2.021e-01  |  4.530e+05  |    4.721e+05   
 31.2% | 000138880 |    0.2464663  |          | 6.797e+04| 6.490e+04|            |            |  1.190e-02 | 4.975e-02 |   1.843e-01  |  4.891e+05  |    4.722e+05   
 31.3% | 000139520 |    0.2621426  | 5.625e+04| 6.693e+04| 6.406e+04|  2.736e-02 |  7.982e-03 |  1.164e-02 | 2.331e-02 |   1.968e-01  |  4.579e+05  |    4.721e+05   
 31.5% | 000140160 |    0.2476737  |          | 6.757e+04| 6.381e+04|            |            |  1.186e-02 | 5.582e-02 |   1.795e-01  |  4.827e+05  |    4.722e+05   
 31.6% | 000140800 |    0.2628267  | 5.678e+04| 6.662e+04| 6.397e+04|  2.743e-02 |  6.287e-03 |  1.161e-02 | 2.169e-02 |   1.991e-01  |  4.529e+05  |    4.721e+05   
 31.8% | 000141440 |    0.2418030  |          | 6.827e+04| 6.421e+04|            |            |  1.177e-02 | 4.680e-02 |   1.827e-01  |  4.902e+05  |    4.722e+05   
 31.9% | 000142080 |    0.2589355  | 5.620e+04| 6.649e+04| 6.394e+04|  2.717e-02 |  7.575e-03 |  1.142e-02 | 2.316e-02 |   1.942e-01  |  4.559e+05  |    4.721e+05   
 32.0% | 000142720 |    0.2436453  |          | 6.808e+04| 6.369e+04|            |            |  1.183e-02 | 5.545e-02 |   1.759e-01  |  4.824e+05  |    4.721e+05   
 32.2% | 000143360 |    0.2578120  | 5.616e+04| 6.673e+04| 6.459e+04|  2.778e-02 |  6.347e-03 |  1.144e-02 | 2.080e-02 |   1.948e-01  |  4.540e+05  |    4.721e+05   
 32.3% | 000144000 |    0.2402251  |          | 6.723e+04| 6.492e+04|            |            |  1.172e-02 | 4.973e-02 |   1.783e-01  |  4.852e+05  |    4.721e+05   
 32.5% | 000144640 |    0.2558867  | 5.613e+04| 6.660e+04| 6.341e+04|  2.678e-02 |  7.777e-03 |  1.141e-02 | 2.278e-02 |   1.920e-01  |  4.536e+05  |    4.721e+05   
 32.6% | 000145280 |    0.2383160  |          | 6.773e+04| 6.396e+04|            |            |  1.168e-02 | 5.106e-02 |   1.751e-01  |  4.849e+05  |    4.721e+05   
 32.8% | 000145920 |    0.2563103  | 5.635e+04| 6.643e+04| 6.321e+04|  2.697e-02 |  5.991e-03 |  1.136e-02 | 2.131e-02 |   1.937e-01  |  4.490e+05  |    4.720e+05   
 32.9% | 000146560 |    0.2346661  |          | 6.794e+04| 6.427e+04|            |            |  1.150e-02 | 4.584e-02 |   1.769e-01  |  4.883e+05  |    4.721e+05   
 33.0% | 000147200 |    0.2501955  | 5.642e+04| 6.681e+04| 6.397e+04|  2.647e-02 |  7.567e-03 |  1.130e-02 | 2.378e-02 |   1.856e-01  |  4.560e+05  |    4.720e+05   
 33.2% | 000147840 |    0.2372065  |          | 6.790e+04| 6.454e+04|            |            |  1.152e-02 | 6.004e-02 |   1.652e-01  |  4.789e+05  |    4.720e+05   
 33.3% | 000148480 |    0.2513827  | 5.654e+04| 6.668e+04| 6.338e+04|  2.694e-02 |  5.860e-03 |  1.125e-02 | 2.194e-02 |   1.883e-01  |  4.500e+05  |    4.720e+05   
 33.5% | 000149120 |    0.2314919  |          | 6.747e+04| 6.358e+04|            |            |  1.143e-02 | 4.552e-02 |   1.740e-01  |  4.866e+05  |    4.720e+05   
 33.6% | 000149760 |    0.2460763  | 5.609e+04| 6.692e+04| 6.411e+04|  2.651e-02 |  7.492e-03 |  1.121e-02 | 2.390e-02 |   1.815e-01  |  4.557e+05  |    4.720e+05   
 33.8% | 000150400 |    0.2333349  |          | 6.801e+04| 6.400e+04|            |            |  1.143e-02 | 6.021e-02 |   1.612e-01  |  4.786e+05  |    4.720e+05   
 33.9% | 000151040 |    0.2480411  | 5.607e+04| 6.667e+04| 6.343e+04|  2.730e-02 |  6.099e-03 |  1.122e-02 | 2.291e-02 |   1.837e-01  |  4.482e+05  |    4.719e+05   
 34.1% | 000151680 |    0.2288238  |          | 6.732e+04| 6.389e+04|            |            |  1.134e-02 | 4.871e-02 |   1.683e-01  |  4.838e+05  |    4.720e+05   
 34.2% | 000152320 |    0.2434078  | 5.584e+04| 6.646e+04| 6.396e+04|  2.666e-02 |  7.401e-03 |  1.113e-02 | 2.138e-02 |   1.813e-01  |  4.528e+05  |    4.719e+05   
 34.3% | 000152960 |    0.2278582  |          | 6.736e+04| 6.383e+04|            |            |  1.129e-02 | 5.161e-02 |   1.645e-01  |  4.816e+05  |    4.719e+05   
 34.5% | 000153600 |    0.2434367  | 5.572e+04| 6.668e+04| 6.388e+04|  2.702e-02 |  5.865e-03 |  1.108e-02 | 1.974e-02 |   1.827e-01  |  4.488e+05  |    4.719e+05   
 34.6% | 000154240 |    0.2233066  |          | 6.737e+04| 6.407e+04|            |            |  1.129e-02 | 4.306e-02 |   1.685e-01  |  4.871e+05  |    4.719e+05   
 34.8% | 000154880 |    0.2381845  | 5.604e+04| 6.644e+04| 6.453e+04|  2.640e-02 |  7.558e-03 |  1.099e-02 | 2.296e-02 |   1.749e-01  |  4.547e+05  |    4.719e+05   
 34.9% | 000155520 |    0.2258277  |          | 6.755e+04| 6.452e+04|            |            |  1.124e-02 | 5.794e-02 |   1.562e-01  |  4.775e+05  |    4.719e+05   
 35.1% | 000156160 |    0.2398743  | 5.606e+04| 6.644e+04| 6.383e+04|  2.691e-02 |  6.482e-03 |  1.096e-02 | 2.089e-02 |   1.782e-01  |  4.475e+05  |    4.718e+05   
 35.2% | 000156800 |    0.2197412  |          | 6.749e+04| 6.384e+04|            |            |  1.115e-02 | 4.380e-02 |   1.643e-01  |  4.864e+05  |    4.718e+05   
 35.3% | 000157440 |    0.2334148  | 5.574e+04| 6.668e+04| 6.474e+04|  2.630e-02 |  7.428e-03 |  1.094e-02 | 2.203e-02 |   1.713e-01  |  4.559e+05  |    4.718e+05   
 35.5% | 000158080 |    0.2231358  |          | 6.828e+04| 6.430e+04|            |            |  1.105e-02 | 6.180e-02 |   1.498e-01  |  4.747e+05  |    4.718e+05   
 35.6% | 000158720 |    0.2360350  | 5.567e+04| 6.628e+04| 6.412e+04|  2.712e-02 |  6.324e-03 |  1.088e-02 | 2.020e-02 |   1.749e-01  |  4.468e+05  |    4.717e+05   
 35.8% | 000159360 |    0.2157970  |          | 6.714e+04| 6.388e+04|            |            |  1.110e-02 | 4.282e-02 |   1.614e-01  |  4.865e+05  |    4.718e+05   
 35.9% | 000160000 |    0.2330655  | 5.557e+04| 6.622e+04| 6.364e+04|  2.707e-02 |  7.351e-03 |  1.077e-02 | 2.221e-02 |   1.701e-01  |  4.485e+05  |    4.717e+05   
 36.1% | 000160640 |    0.2163842  |          | 6.783e+04| 6.390e+04|            |            |  1.100e-02 | 5.284e-02 |   1.521e-01  |  4.809e+05  |    4.717e+05   
 36.2% | 000161280 |    0.2327807  | 5.479e+04| 6.661e+04| 6.364e+04|  2.720e-02 |  5.729e-03 |  1.077e-02 | 2.117e-02 |   1.707e-01  |  4.450e+05  |    4.717e+05   
 36.4% | 000161920 |    0.2097968  |          | 6.755e+04| 6.424e+04|            |            |  1.100e-02 | 4.042e-02 |   1.579e-01  |  4.915e+05  |    4.717e+05   
 36.5% | 000162560 |    0.2282692  | 5.478e+04| 6.663e+04| 6.407e+04|  2.704e-02 |  7.748e-03 |  1.077e-02 | 2.170e-02 |   1.659e-01  |  4.497e+05  |    4.717e+05   
 36.6% | 000163200 |    0.2132917  |          | 6.720e+04| 6.388e+04|            |            |  1.095e-02 | 5.117e-02 |   1.507e-01  |  4.791e+05  |    4.717e+05   
 36.8% | 000163840 |    0.2291887  | 5.439e+04| 6.635e+04| 6.374e+04|  2.707e-02 |  5.904e-03 |  1.071e-02 | 2.046e-02 |   1.680e-01  |  4.439e+05  |    4.716e+05   
 36.9% | 000164480 |    0.2081819  |          | 6.731e+04| 6.385e+04|            |            |  1.084e-02 | 4.185e-02 |   1.550e-01  |  4.865e+05  |    4.716e+05   
 37.1% | 000165120 |    0.2258597  | 5.680e+04| 6.669e+04| 6.323e+04|  2.693e-02 |  8.038e-03 |  1.063e-02 | 2.133e-02 |   1.641e-01  |  4.463e+05  |    4.716e+05   
 37.2% | 000165760 |    0.2071174  |          | 6.820e+04| 6.485e+04|            |            |  1.106e-02 | 4.880e-02 |   1.468e-01  |  4.845e+05  |    4.716e+05   
 37.4% | 000166400 |    0.2266702  | 5.647e+04| 6.622e+04| 6.374e+04|  2.774e-02 |  5.775e-03 |  1.060e-02 | 1.914e-02 |   1.663e-01  |  4.407e+05  |    4.715e+05   
 37.5% | 000167040 |    0.2026480  |          | 6.731e+04| 6.360e+04|            |            |  1.573e-02 | 3.286e-02 |   1.536e-01  |  4.907e+05  |    4.716e+05   
 37.6% | 000167680 |    0.2207930  | 5.635e+04| 6.639e+04| 6.442e+04|  2.674e-02 |  8.066e-03 |  1.049e-02 | 2.151e-02 |   1.592e-01  |  4.483e+05  |    4.715e+05   
 37.8% | 000168320 |    0.2063309  |          | 6.764e+04| 6.389e+04|            |            |  2.502e-02 | 4.485e-02 |   1.360e-01  |  4.775e+05  |    4.715e+05   
 37.9% | 000168960 |    0.2222569  | 5.630e+04| 6.632e+04| 6.372e+04|  2.718e-02 |  6.010e-03 |  1.048e-02 | 1.994e-02 |   1.618e-01  |  4.413e+05  |    4.715e+05   
 38.1% | 000169600 |    0.2006608  |          | 6.728e+04| 6.389e+04|            |            |  2.675e-02 | 3.630e-02 |   1.372e-01  |  4.865e+05  |    4.715e+05   
 38.2% | 000170240 |    0.2185640  | 5.622e+04| 6.630e+04| 6.340e+04|  2.635e-02 |  7.802e-03 |  1.043e-02 | 2.079e-02 |   1.581e-01  |  4.446e+05  |    4.714e+05   
 38.4% | 000170880 |    0.2005902  |          | 6.748e+04| 6.363e+04|            |            |  3.290e-02 | 3.939e-02 |   1.279e-01  |  4.822e+05  |    4.715e+05   
 38.5% | 000171520 |    0.2173245  | 5.622e+04| 6.652e+04| 6.404e+04|  2.670e-02 |  5.894e-03 |  1.039e-02 | 2.000e-02 |   1.574e-01  |  4.430e+05  |    4.714e+05   
 38.6% | 000172160 |    0.1978219  |          | 6.769e+04| 6.419e+04|            |            |  4.089e-02 | 3.895e-02 |   1.175e-01  |  4.844e+05  |    4.714e+05   
 38.8% | 000172800 |    0.2153565  | 5.659e+04| 6.595e+04| 6.345e+04|  2.657e-02 |  7.975e-03 |  1.039e-02 | 2.212e-02 |   1.534e-01  |  4.428e+05  |    4.714e+05   
