Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Local matrix size       = 11.6956 GiBs
Total device memory use = 12.7791 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 77.0% | 000085760 |    0.0217865  | 4.667e+04| 5.935e+04|          |  1.733e-02 |  5.184e-03 |  9.719e-04 | 1.474e-03 |   4.332e-04  |  3.947e+04  |    1.877e+05   
 77.6% | 000086400 |    0.0221676  |          | 6.067e+04|          |            |            |  2.021e-02 | 1.595e-03 |   8.006e-05  |  3.690e+04  |    1.870e+05   
 78.2% | 000087040 |    0.0217704  | 4.808e+04| 5.994e+04|          |  1.754e-02 |  4.574e-03 |  9.714e-04 | 1.325e-03 |   3.238e-04  |  3.570e+04  |    1.863e+05   
 78.7% | 000087680 |    0.0223390  |          | 6.099e+04|          |            |            |  2.030e-02 | 1.660e-03 |   8.519e-05  |  3.301e+04  |    1.856e+05   
 79.3% | 000088320 |    0.0212935  | 4.543e+04| 6.183e+04|          |  1.731e-02 |  5.238e-03 |  8.851e-04 | 1.424e-03 |   7.241e-05  |  3.280e+04  |    1.850e+05   
 79.9% | 000088960 |    0.0221803  |          | 6.018e+04|          |            |            |  2.035e-02 | 1.456e-03 |   7.712e-05  |  2.979e+04  |    1.843e+05   
 80.5% | 000089600 |    0.0213122  | 4.546e+04| 5.727e+04|          |  1.748e-02 |  4.559e-03 |  8.808e-04 | 1.186e-03 |   1.533e-04  |  2.928e+04  |    1.836e+05   
 81.0% | 000090240 |    0.0219658  |          | 6.129e+04|          |            |            |  2.017e-02 | 1.437e-03 |   7.080e-05  |  2.679e+04  |    1.829e+05   
 81.6% | 000090880 |    0.0208487  | 4.549e+04| 6.107e+04|          |  1.723e-02 |  5.169e-03 |  8.013e-04 | 1.177e-03 |   7.344e-05  |  2.656e+04  |    1.823e+05   
 82.2% | 000091520 |    0.0221124  |          | 6.108e+04|          |            |            |  2.043e-02 | 1.328e-03 |   6.619e-05  |  2.353e+04  |    1.816e+05   
 82.8% | 000092160 |    0.0211932  | 4.498e+04| 5.953e+04|          |  1.757e-02 |  4.617e-03 |  7.989e-04 | 1.148e-03 |   1.162e-04  |  2.301e+04  |    1.809e+05   
 83.3% | 000092800 |    0.0218795  |          | 5.779e+04|          |            |            |  2.023e-02 | 1.256e-03 |   6.646e-05  |  2.085e+04  |    1.802e+05   
 83.9% | 000093440 |    0.0204542  | 4.098e+04| 6.044e+04|          |  1.709e-02 |  4.997e-03 |  7.087e-04 | 1.032e-03 |   7.333e-05  |  2.082e+04  |    1.796e+05   
 84.5% | 000094080 |    0.0216110  |          | 5.947e+04|          |            |            |  2.012e-02 | 1.151e-03 |   6.267e-05  |  1.835e+04  |    1.789e+05   
 85.1% | 000094720 |    0.0208661  | 4.215e+04| 5.952e+04|          |  1.754e-02 |  4.633e-03 |  7.101e-04 | 9.356e-04 |   1.079e-04  |  1.765e+04  |    1.783e+05   
 85.6% | 000095360 |    0.0215200  |          | 5.907e+04|          |            |            |  1.997e-02 | 1.170e-03 |   5.883e-05  |  1.584e+04  |    1.776e+05   
 86.2% | 000096000 |    0.0199762  | 4.386e+04| 5.903e+04|          |  1.684e-02 |  4.806e-03 |  6.263e-04 | 8.648e-04 |   6.585e-05  |  1.576e+04  |    1.770e+05   
 86.8% | 000096640 |    0.0212011  |          | 5.924e+04|          |            |            |  1.987e-02 | 1.001e-03 |   5.334e-05  |  1.366e+04  |    1.763e+05   
 87.4% | 000097280 |    0.0202184  | 4.347e+04| 5.417e+04|          |  1.709e-02 |  4.608e-03 |  6.328e-04 | 7.942e-04 |   1.067e-04  |  1.313e+04  |    1.757e+05   
 87.9% | 000097920 |    0.0208737  |          | 5.346e+04|          |            |            |  1.949e-02 | 1.031e-03 |   5.119e-05  |  1.161e+04  |    1.750e+05   
 88.5% | 000098560 |    0.0196280  | 4.007e+04| 5.534e+04|          |  1.675e-02 |  4.785e-03 |  5.363e-04 | 7.251e-04 |   5.480e-05  |  1.123e+04  |    1.744e+05   
 89.1% | 000099200 |    0.0208161  |          | 5.451e+04|          |            |            |  1.962e-02 | 8.372e-04 |   5.067e-05  |  9.579e+03  |    1.738e+05   
 89.7% | 000099840 |    0.0199170  | 3.739e+04| 5.650e+04|          |  1.709e-02 |  4.588e-03 |  5.368e-04 | 6.706e-04 |   8.085e-05  |  9.011e+03  |    1.731e+05   
 90.2% | 000100480 |    0.0206644  |          | 5.526e+04|          |            |            |  1.945e-02 | 8.628e-04 |   4.846e-05  |  7.772e+03  |    1.725e+05   
 90.8% | 000101120 |    0.0192427  | 4.185e+04| 5.300e+04|          |  1.668e-02 |  4.785e-03 |  4.441e-04 | 5.769e-04 |   5.084e-05  |  7.420e+03  |    1.719e+05   
 91.4% | 000101760 |    0.0204393  |          | 5.381e+04|          |            |            |  1.941e-02 | 7.031e-04 |   4.914e-05  |  6.164e+03  |    1.713e+05   
 92.0% | 000102400 |    0.0195617  | 4.027e+04| 4.776e+04|          |  1.702e-02 |  4.633e-03 |  4.450e-04 | 4.969e-04 |   6.887e-05  |  5.637e+03  |    1.707e+05   
 92.5% | 000103040 |    0.0201969  |          | 5.277e+04|          |            |            |  1.919e-02 | 6.489e-04 |   4.269e-05  |  4.733e+03  |    1.701e+05   
 93.1% | 000103680 |    0.0189321  | 3.192e+04| 5.021e+04|          |  1.659e-02 |  4.786e-03 |  3.636e-04 | 4.338e-04 |   4.364e-05  |  4.329e+03  |    1.695e+05   
 93.7% | 000104320 |    0.0201251  |          | 4.908e+04|          |            |            |  1.923e-02 | 5.797e-04 |   4.219e-05  |  3.447e+03  |    1.689e+05   
 94.3% | 000104960 |    0.0192405  | 3.267e+04| 4.847e+04|          |  1.695e-02 |  4.644e-03 |  3.671e-04 | 3.610e-04 |   5.519e-05  |  3.006e+03  |    1.683e+05   
 94.8% | 000105600 |    0.0198432  |          | 4.374e+04|          |            |            |  1.894e-02 | 5.721e-04 |   3.457e-05  |  2.387e+03  |    1.677e+05   
 95.4% | 000106240 |    0.0186126  | 3.110e+04| 4.306e+04|          |  1.650e-02 |  4.751e-03 |  2.735e-04 | 2.965e-04 |   3.970e-05  |  2.037e+03  |    1.671e+05   
 96.0% | 000106880 |    0.0195253  |          | 4.209e+04|          |            |            |  1.880e-02 | 3.996e-04 |   3.787e-05  |  1.512e+03  |    1.665e+05   
 96.6% | 000107520 |    0.0187701  | 3.269e+04| 4.414e+04|          |  1.675e-02 |  4.512e-03 |  2.731e-04 | 2.325e-04 |   4.512e-05  |  1.182e+03  |    1.660e+05   
 97.1% | 000108160 |    0.0194416  |          | 2.974e+04|          |            |            |  1.874e-02 | 3.684e-04 |   3.133e-05  |  8.179e+02  |    1.654e+05   
 97.7% | 000108800 |    0.0181760  | 1.842e+04| 2.394e+04|          |  1.634e-02 |  4.806e-03 |  1.956e-04 | 1.445e-04 |   3.492e-05  |  5.864e+02  |    1.649e+05   
 98.3% | 000109440 |    0.0185252  |          | 2.031e+04|          |            |            |  1.797e-02 | 2.517e-04 |   3.204e-05  |  3.490e+02  |    1.643e+05   
 98.9% | 000110080 |    0.0176699  | 1.821e+04| 8.108e+01|          |  1.597e-02 |  4.226e-03 |  1.935e-04 | 7.644e-05 |   2.924e-05  |  1.879e+02  |    1.638e+05   
 99.4% | 000110720 |    0.0181800  |          | 0.000e+00|          |            |            |  1.776e-02 | 1.311e-04 |   3.194e-05  |  6.726e+01  |    1.633e+05   
Final Score:    1.6174e+05 GFLOPS 
Residual value = 0.000021119392117 (0x3ef625319343165e)
Residual Check: PASSED 
