Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 19.1% | 000085120 |    0.3502283  |          | 6.234e+04| 5.897e+04|            |            |  1.394e-02 | 2.408e-02 |   3.117e-01  |  4.753e+05  |    4.529e+05   
 19.3% | 000085760 |    0.3770791  | 5.803e+04| 6.251e+04| 5.919e+04|  2.816e-02 |  7.381e-03 |  1.339e-02 | 2.234e-02 |   3.100e-01  |  4.399e+05  |    4.528e+05   
 19.4% | 000086400 |    0.3481778  |          | 6.237e+04| 5.894e+04|            |            |  1.399e-02 | 2.277e-02 |   3.109e-01  |  4.748e+05  |    4.529e+05   
 19.5% | 000087040 |    0.3782165  | 5.850e+04| 6.246e+04| 5.905e+04|  2.898e-02 |  6.020e-03 |  1.344e-02 | 2.379e-02 |   3.088e-01  |  4.355e+05  |    4.528e+05   
 19.7% | 000087680 |    0.3469181  |          | 6.204e+04| 5.870e+04|            |            |  1.386e-02 | 2.455e-02 |   3.080e-01  |  4.731e+05  |    4.529e+05   
 19.8% | 000088320 |    0.3735329  | 5.803e+04| 6.226e+04| 5.903e+04|  2.848e-02 |  7.631e-03 |  1.319e-02 | 2.245e-02 |   3.062e-01  |  4.378e+05  |    4.529e+05   
 20.0% | 000088960 |    0.3431508  |          | 6.268e+04| 5.885e+04|            |            |  1.383e-02 | 2.335e-02 |   3.055e-01  |  4.749e+05  |    4.530e+05   
 20.1% | 000089600 |    0.3749535  | 5.758e+04| 6.247e+04| 5.881e+04|  2.951e-02 |  6.386e-03 |  1.321e-02 | 2.253e-02 |   3.065e-01  |  4.330e+05  |    4.529e+05   
 20.3% | 000090240 |    0.3409159  |          | 6.249e+04| 5.882e+04|            |            |  1.377e-02 | 2.333e-02 |   3.033e-01  |  4.746e+05  |    4.530e+05   
 20.4% | 000090880 |    0.3689324  | 5.939e+04| 6.236e+04| 5.902e+04|  2.867e-02 |  7.169e-03 |  1.317e-02 | 2.411e-02 |   2.998e-01  |  4.369e+05  |    4.529e+05   
 20.5% | 000091520 |    0.3404130  |          | 6.209e+04| 5.856e+04|            |            |  1.379e-02 | 2.342e-02 |   3.027e-01  |  4.718e+05  |    4.530e+05   
 20.7% | 000092160 |    0.3700594  | 5.658e+04| 6.224e+04| 5.894e+04|  2.973e-02 |  6.369e-03 |  1.317e-02 | 2.438e-02 |   2.995e-01  |  4.325e+05  |    4.529e+05   
 20.8% | 000092800 |    0.3353863  |          | 6.254e+04| 5.892e+04|            |            |  1.368e-02 | 2.280e-02 |   2.984e-01  |  4.755e+05  |    4.530e+05   
 21.0% | 000093440 |    0.3653288  | 5.730e+04| 6.218e+04| 5.874e+04|  2.904e-02 |  7.810e-03 |  1.305e-02 | 2.268e-02 |   2.974e-01  |  4.349e+05  |    4.529e+05   
 21.1% | 000094080 |    0.3331548  |          | 6.262e+04| 5.890e+04|            |            |  1.365e-02 | 2.189e-02 |   2.971e-01  |  4.752e+05  |    4.530e+05   
 21.3% | 000094720 |    0.3648932  | 5.790e+04| 6.234e+04| 5.909e+04|  3.000e-02 |  6.287e-03 |  1.306e-02 | 2.204e-02 |   2.965e-01  |  4.323e+05  |    4.529e+05   
 21.4% | 000095360 |    0.3310325  |          | 6.239e+04| 5.886e+04|            |            |  1.355e-02 | 2.250e-02 |   2.944e-01  |  4.748e+05  |    4.530e+05   
 21.6% | 000096000 |    0.3600203  | 5.699e+04| 6.230e+04| 5.887e+04|  2.908e-02 |  7.992e-03 |  1.300e-02 | 2.258e-02 |   2.922e-01  |  4.349e+05  |    4.529e+05   
 21.7% | 000096640 |    0.3296496  |          | 6.180e+04| 5.896e+04|            |            |  1.361e-02 | 2.189e-02 |   2.937e-01  |  4.733e+05  |    4.530e+05   
 21.8% | 000097280 |    0.3610480  | 5.780e+04| 6.233e+04| 5.862e+04|  2.948e-02 |  5.975e-03 |  1.294e-02 | 2.212e-02 |   2.933e-01  |  4.305e+05  |    4.529e+05   
 22.0% | 000097920 |    0.3252278  |          | 6.256e+04| 5.903e+04|            |            |  1.349e-02 | 2.214e-02 |   2.890e-01  |  4.762e+05  |    4.530e+05   
 22.1% | 000098560 |    0.3551300  | 5.869e+04| 6.238e+04| 5.875e+04|  2.891e-02 |  8.115e-03 |  1.301e-02 | 2.258e-02 |   2.874e-01  |  4.345e+05  |    4.529e+05   
 22.3% | 000099200 |    0.3226983  |          | 6.279e+04| 5.900e+04|            |            |  1.349e-02 | 2.255e-02 |   2.862e-01  |  4.764e+05  |    4.530e+05   
 22.4% | 000099840 |    0.3546081  | 5.795e+04| 6.236e+04| 5.895e+04|  2.937e-02 |  5.969e-03 |  1.282e-02 | 2.199e-02 |   2.872e-01  |  4.319e+05  |    4.529e+05   
 22.6% | 000100480 |    0.3215883  |          | 6.233e+04| 5.883e+04|            |            |  1.339e-02 | 2.202e-02 |   2.856e-01  |  4.745e+05  |    4.530e+05   
 22.7% | 000101120 |    0.3495871  | 5.745e+04| 6.245e+04| 5.899e+04|  2.886e-02 |  8.163e-03 |  1.277e-02 | 2.157e-02 |   2.832e-01  |  4.349e+05  |    4.529e+05   
 22.8% | 000101760 |    0.3199623  |          | 6.249e+04| 5.866e+04|            |            |  1.338e-02 | 2.208e-02 |   2.840e-01  |  4.734e+05  |    4.530e+05   
 23.0% | 000102400 |    0.3500396  | 5.533e+04| 6.231e+04| 5.895e+04|  2.923e-02 |  6.368e-03 |  1.284e-02 | 2.165e-02 |   2.831e-01  |  4.311e+05  |    4.529e+05   
 23.1% | 000103040 |    0.3154227  |          | 6.260e+04| 5.913e+04|            |            |  1.333e-02 | 2.192e-02 |   2.796e-01  |  4.766e+05  |    4.530e+05   
 23.3% | 000103680 |    0.3436710  | 5.823e+04| 6.257e+04| 5.912e+04|  2.837e-02 |  7.901e-03 |  1.262e-02 | 2.268e-02 |   2.766e-01  |  4.358e+05  |    4.529e+05   
 23.4% | 000104320 |    0.3146131  |          | 6.253e+04| 5.876e+04|            |            |  1.330e-02 | 2.369e-02 |   2.771e-01  |  4.743e+05  |    4.530e+05   
 23.6% | 000104960 |    0.3456883  | 5.836e+04| 6.229e+04| 5.871e+04|  2.873e-02 |  6.176e-03 |  1.274e-02 | 2.188e-02 |   2.791e-01  |  4.301e+05  |    4.529e+05   
 23.7% | 000105600 |    0.3129432  |          | 6.178e+04| 5.887e+04|            |            |  1.320e-02 | 2.194e-02 |   2.773e-01  |  4.733e+05  |    4.530e+05   
 23.9% | 000106240 |    0.3405736  | 5.744e+04| 6.213e+04| 5.881e+04|  2.826e-02 |  7.767e-03 |  1.260e-02 | 2.152e-02 |   2.749e-01  |  4.332e+05  |    4.529e+05   
 24.0% | 000106880 |    0.3090201  |          | 6.263e+04| 5.896e+04|            |            |  1.316e-02 | 2.190e-02 |   2.735e-01  |  4.757e+05  |    4.530e+05   
 24.1% | 000107520 |    0.3399066  | 5.825e+04| 6.233e+04| 5.887e+04|  2.866e-02 |  6.177e-03 |  1.255e-02 | 2.258e-02 |   2.729e-01  |  4.308e+05  |    4.529e+05   
 24.3% | 000108160 |    0.3067374  |          | 6.185e+04| 5.923e+04|            |            |  1.306e-02 | 2.253e-02 |   2.706e-01  |  4.756e+05  |    4.530e+05   
 24.4% | 000108800 |    0.3346612  | 5.797e+04| 6.259e+04| 5.895e+04|  2.818e-02 |  7.524e-03 |  1.252e-02 | 2.129e-02 |   2.695e-01  |  4.343e+05  |    4.529e+05   
 24.6% | 000109440 |    0.3049284  |          | 6.252e+04| 5.894e+04|            |            |  1.310e-02 | 2.238e-02 |   2.690e-01  |  4.748e+05  |    4.530e+05   
 24.7% | 000110080 |    0.3358193  | 5.831e+04| 6.233e+04| 5.890e+04|  2.894e-02 |  5.979e-03 |  1.253e-02 | 2.130e-02 |   2.699e-01  |  4.295e+05  |    4.529e+05   
 24.9% | 000110720 |    0.3025161  |          | 6.250e+04| 5.877e+04|            |            |  1.296e-02 | 2.151e-02 |   2.673e-01  |  4.750e+05  |    4.530e+05   
 25.0% | 000111360 |    0.3299151  | 5.790e+04| 6.231e+04| 5.908e+04|  2.831e-02 |  7.508e-03 |  1.231e-02 | 2.131e-02 |   2.648e-01  |  4.339e+05  |    4.529e+05   
 25.1% | 000112000 |    0.2996627  |          | 6.239e+04| 5.908e+04|            |            |  1.293e-02 | 2.209e-02 |   2.640e-01  |  4.758e+05  |    4.530e+05   
 25.3% | 000112640 |    0.3316905  | 5.825e+04| 6.235e+04| 5.872e+04|  2.913e-02 |  5.931e-03 |  1.246e-02 | 2.163e-02 |   2.653e-01  |  4.282e+05  |    4.529e+05   
 25.4% | 000113280 |    0.2990100  |          | 6.210e+04| 5.877e+04|            |            |  1.286e-02 | 2.162e-02 |   2.637e-01  |  4.732e+05  |    4.529e+05   
 25.6% | 000113920 |    0.3276736  | 5.825e+04| 6.213e+04| 5.868e+04|  2.858e-02 |  7.699e-03 |  1.232e-02 | 2.155e-02 |   2.620e-01  |  4.302e+05  |    4.528e+05   
 25.7% | 000114560 |    0.2968279  |          | 6.217e+04| 5.876e+04|            |            |  1.290e-02 | 2.127e-02 |   2.620e-01  |  4.730e+05  |    4.529e+05   
 25.9% | 000115200 |    0.3281992  | 5.795e+04| 6.186e+04| 5.882e+04|  2.953e-02 |  6.317e-03 |  1.233e-02 | 2.165e-02 |   2.615e-01  |  4.262e+05  |    4.528e+05   
 26.0% | 000115840 |    0.2957419  |          | 6.157e+04| 5.859e+04|            |            |  1.274e-02 | 2.123e-02 |   2.610e-01  |  4.711e+05  |    4.529e+05   
 26.1% | 000116480 |    0.3228045  | 5.826e+04| 6.218e+04| 5.866e+04|  2.860e-02 |  7.649e-03 |  1.217e-02 | 2.109e-02 |   2.578e-01  |  4.299e+05  |    4.528e+05   
 26.3% | 000117120 |    0.2914241  |          | 6.185e+04| 5.919e+04|            |            |  1.274e-02 | 2.090e-02 |   2.571e-01  |  4.744e+05  |    4.529e+05   
 26.4% | 000117760 |    0.3218952  | 5.935e+04| 6.248e+04| 5.899e+04|  2.943e-02 |  6.047e-03 |  1.215e-02 | 2.051e-02 |   2.565e-01  |  4.278e+05  |    4.528e+05   
 26.6% | 000118400 |    0.2877036  |          | 6.262e+04| 5.919e+04|            |            |  1.265e-02 | 2.100e-02 |   2.533e-01  |  4.768e+05  |    4.528e+05   
 26.7% | 000119040 |    0.3173734  | 5.810e+04| 6.205e+04| 5.885e+04|  2.810e-02 |  7.673e-03 |  1.214e-02 | 2.082e-02 |   2.531e-01  |  4.305e+05  |    4.528e+05   
 26.9% | 000119680 |    0.2870647  |          | 6.224e+04| 5.882e+04|            |            |  1.269e-02 | 2.085e-02 |   2.528e-01  |  4.741e+05  |    4.528e+05   
 27.0% | 000120320 |    0.3178504  | 5.835e+04| 6.197e+04| 5.892e+04|  2.889e-02 |  5.973e-03 |  1.213e-02 | 2.160e-02 |   2.521e-01  |  4.265e+05  |    4.527e+05   
 27.2% | 000120960 |    0.2834692  |          | 6.247e+04| 5.907e+04|            |            |  1.255e-02 | 2.188e-02 |   2.483e-01  |  4.764e+05  |    4.528e+05   
 27.3% | 000121600 |    0.3120981  | 5.806e+04| 6.242e+04| 5.887e+04|  2.807e-02 |  7.658e-03 |  1.195e-02 | 2.172e-02 |   2.472e-01  |  4.310e+05  |    4.527e+05   
 27.4% | 000122240 |    0.2817366  |          | 6.275e+04| 5.882e+04|            |            |  1.257e-02 | 2.335e-02 |   2.451e-01  |  4.755e+05  |    4.528e+05   
 27.6% | 000122880 |    0.3126429  | 6.080e+04| 6.215e+04| 5.901e+04|  2.888e-02 |  6.167e-03 |  1.195e-02 | 2.077e-02 |   2.479e-01  |  4.268e+05  |    4.527e+05   
 27.7% | 000123520 |    0.2795659  |          | 6.227e+04| 5.902e+04|            |            |  1.241e-02 | 2.101e-02 |   2.454e-01  |  4.754e+05  |    4.528e+05   
 27.9% | 000124160 |    0.3080256  | 5.768e+04| 6.208e+04| 5.880e+04|  2.783e-02 |  7.822e-03 |  1.183e-02 | 2.156e-02 |   2.436e-01  |  4.298e+05  |    4.527e+05   
 28.0% | 000124800 |    0.2797210  |          | 6.162e+04| 5.866e+04|            |            |  1.243e-02 | 2.084e-02 |   2.457e-01  |  4.714e+05  |    4.528e+05   
 28.2% | 000125440 |    0.3090423  | 5.894e+04| 6.197e+04| 5.868e+04|  2.849e-02 |  5.878e-03 |  1.183e-02 | 2.078e-02 |   2.448e-01  |  4.250e+05  |    4.527e+05   
 28.3% | 000126080 |    0.2757571  |          | 6.216e+04| 5.885e+04|            |            |  1.234e-02 | 2.041e-02 |   2.422e-01  |  4.744e+05  |    4.527e+05   
 28.4% | 000126720 |    0.3026705  | 4.906e+04| 6.215e+04| 5.900e+04|  2.715e-02 |  7.155e-03 |  1.180e-02 | 2.056e-02 |   2.398e-01  |  4.305e+05  |    4.526e+05   
 28.6% | 000127360 |    0.2739175  |          | 6.237e+04| 5.867e+04|            |            |  1.239e-02 | 2.181e-02 |   2.390e-01  |  4.737e+05  |    4.527e+05   
 28.7% | 000128000 |    0.3025714  | 4.976e+04| 6.279e+04| 5.876e+04|  2.806e-02 |  6.170e-03 |  1.181e-02 | 2.193e-02 |   2.375e-01  |  4.271e+05  |    4.526e+05   
 28.9% | 000128640 |    0.2720118  |          | 6.232e+04| 5.853e+04|            |            |  1.225e-02 | 2.046e-02 |   2.385e-01  |  4.732e+05  |    4.527e+05   
 29.0% | 000129280 |    0.2981506  | 5.201e+04| 6.221e+04| 5.891e+04|  2.705e-02 |  7.228e-03 |  1.166e-02 | 1.990e-02 |   2.362e-01  |  4.300e+05  |    4.526e+05   
 29.2% | 000129920 |    0.2692717  |          | 6.231e+04| 5.882e+04|            |            |  1.229e-02 | 2.077e-02 |   2.355e-01  |  4.742e+05  |    4.527e+05   
 29.3% | 000130560 |    0.2989668  | 4.922e+04| 6.223e+04| 5.887e+04|  2.790e-02 |  5.898e-03 |  1.176e-02 | 2.007e-02 |   2.359e-01  |  4.254e+05  |    4.526e+05   
 29.5% | 000131200 |    0.2679295  |          | 6.168e+04| 5.881e+04|            |            |  1.217e-02 | 1.995e-02 |   2.350e-01  |  4.727e+05  |    4.526e+05   
 29.6% | 000131840 |    0.2932680  | 5.072e+04| 6.230e+04| 5.908e+04|  2.701e-02 |  7.090e-03 |  1.161e-02 | 2.009e-02 |   2.313e-01  |  4.301e+05  |    4.526e+05   
 29.7% | 000132480 |    0.2640870  |          | 6.251e+04| 5.911e+04|            |            |  1.219e-02 | 1.974e-02 |   2.315e-01  |  4.757e+05  |    4.526e+05   
 29.9% | 000133120 |    0.2941613  | 4.823e+04| 6.208e+04| 5.899e+04|  2.758e-02 |  5.956e-03 |  1.172e-02 | 1.962e-02 |   2.319e-01  |  4.253e+05  |    4.525e+05   
 30.0% | 000133760 |    0.2627262  |          | 6.179e+04| 5.910e+04|            |            |  1.207e-02 | 1.991e-02 |   2.300e-01  |  4.743e+05  |    4.526e+05   
 30.2% | 000134400 |    0.2899414  | 5.114e+04| 6.217e+04| 5.875e+04|  2.707e-02 |  7.434e-03 |  1.147e-02 | 1.960e-02 |   2.285e-01  |  4.280e+05  |    4.525e+05   
 30.3% | 000135040 |    0.2618197  |          | 6.149e+04| 5.887e+04|            |            |  1.207e-02 | 2.053e-02 |   2.285e-01  |  4.720e+05  |    4.526e+05   
 30.5% | 000135680 |    0.2898934  | 5.282e+04| 6.241e+04| 5.882e+04|  2.779e-02 |  6.190e-03 |  1.151e-02 | 2.080e-02 |   2.266e-01  |  4.245e+05  |    4.525e+05   
 30.6% | 000136320 |    0.2586806  |          | 6.225e+04| 5.871e+04|            |            |  1.203e-02 | 1.976e-02 |   2.262e-01  |  4.738e+05  |    4.526e+05   
 30.7% | 000136960 |    0.2858568  | 5.097e+04| 6.161e+04| 5.882e+04|  2.642e-02 |  7.082e-03 |  1.141e-02 | 1.977e-02 |   2.250e-01  |  4.270e+05  |    4.525e+05   
 30.9% | 000137600 |    0.2565479  |          | 6.181e+04| 5.909e+04|            |            |  1.194e-02 | 1.988e-02 |   2.240e-01  |  4.738e+05  |    4.525e+05   
 31.0% | 000138240 |    0.2848816  | 4.330e+04| 6.227e+04| 5.910e+04|  2.735e-02 |  6.185e-03 |  1.148e-02 | 2.025e-02 |   2.223e-01  |  4.249e+05  |    4.524e+05   
 31.2% | 000138880 |    0.2514869  |          | 6.249e+04| 5.968e+04|            |            |  1.186e-02 | 1.997e-02 |   2.189e-01  |  4.793e+05  |    4.525e+05   
 31.3% | 000139520 |    0.2788750  | 6.114e+04| 6.218e+04| 5.929e+04|  2.609e-02 |  6.780e-03 |  1.131e-02 | 1.961e-02 |   2.188e-01  |  4.305e+05  |    4.524e+05   
 31.5% | 000140160 |    0.2521375  |          | 6.245e+04| 5.877e+04|            |            |  1.188e-02 | 2.030e-02 |   2.192e-01  |  4.741e+05  |    4.525e+05   
 31.6% | 000140800 |    0.2798538  | 5.751e+04| 6.228e+04| 5.929e+04|  2.730e-02 |  6.423e-03 |  1.132e-02 | 1.980e-02 |   2.183e-01  |  4.254e+05  |    4.524e+05   
 31.8% | 000141440 |    0.2493073  |          | 6.236e+04| 5.898e+04|            |            |  1.178e-02 | 1.910e-02 |   2.176e-01  |  4.755e+05  |    4.525e+05   
 31.9% | 000142080 |    0.2755151  | 5.790e+04| 6.226e+04| 5.899e+04|  2.633e-02 |  7.227e-03 |  1.122e-02 | 1.952e-02 |   2.153e-01  |  4.284e+05  |    4.524e+05   
 32.0% | 000142720 |    0.2488771  |          | 6.171e+04| 5.890e+04|            |            |  1.181e-02 | 1.931e-02 |   2.170e-01  |  4.723e+05  |    4.525e+05   
 32.2% | 000143360 |    0.2772232  | 6.164e+04| 6.177e+04| 5.880e+04|  2.673e-02 |  5.972e-03 |  1.131e-02 | 1.932e-02 |   2.168e-01  |  4.222e+05  |    4.524e+05   
 32.3% | 000144000 |    0.2461618  |          | 6.185e+04| 5.897e+04|            |            |  1.169e-02 | 1.911e-02 |   2.146e-01  |  4.735e+05  |    4.524e+05   
 32.5% | 000144640 |    0.2715937  | 5.869e+04| 6.227e+04| 5.873e+04|  2.563e-02 |  6.634e-03 |  1.105e-02 | 1.933e-02 |   2.125e-01  |  4.273e+05  |    4.524e+05   
 32.6% | 000145280 |    0.2440779  |          | 6.212e+04| 5.899e+04|            |            |  1.173e-02 | 2.012e-02 |   2.116e-01  |  4.735e+05  |    4.524e+05   
 32.8% | 000145920 |    0.2740836  | 5.827e+04| 6.138e+04| 5.853e+04|  2.664e-02 |  6.109e-03 |  1.114e-02 | 1.931e-02 |   2.139e-01  |  4.199e+05  |    4.523e+05   
 32.9% | 000146560 |    0.2423500  |          | 6.224e+04| 5.860e+04|            |            |  1.161e-02 | 1.957e-02 |   2.104e-01  |  4.728e+05  |    4.524e+05   
 33.0% | 000147200 |    0.2674419  | 6.147e+04| 6.179e+04| 5.908e+04|  2.578e-02 |  6.967e-03 |  1.097e-02 | 1.954e-02 |   2.079e-01  |  4.266e+05  |    4.523e+05   
 33.2% | 000147840 |    0.2399479  |          | 6.171e+04| 5.905e+04|            |            |  1.153e-02 | 1.894e-02 |   2.088e-01  |  4.735e+05  |    4.524e+05   
 33.3% | 000148480 |    0.2680289  | 5.943e+04| 6.198e+04| 5.876e+04|  2.662e-02 |  5.890e-03 |  1.110e-02 | 2.011e-02 |   2.072e-01  |  4.220e+05  |    4.523e+05   
 33.5% | 000149120 |    0.2389995  |          | 6.162e+04| 5.859e+04|            |            |  1.148e-02 | 1.997e-02 |   2.068e-01  |  4.713e+05  |    4.523e+05   
 33.6% | 000149760 |    0.2637685  | 5.761e+04| 6.161e+04| 5.890e+04|  2.549e-02 |  6.493e-03 |  1.084e-02 | 1.900e-02 |   2.054e-01  |  4.252e+05  |    4.522e+05   
 33.8% | 000150400 |    0.2352274  |          | 6.222e+04| 5.905e+04|            |            |  1.151e-02 | 1.908e-02 |   2.039e-01  |  4.747e+05  |    4.523e+05   
 33.9% | 000151040 |    0.2624810  | 6.271e+04| 6.200e+04| 5.943e+04|  2.664e-02 |  6.237e-03 |  1.101e-02 | 1.964e-02 |   2.022e-01  |  4.236e+05  |    4.522e+05   
 34.1% | 000151680 |    0.2344683  |          | 6.131e+04| 5.893e+04|            |            |  1.134e-02 | 1.933e-02 |   2.031e-01  |  4.721e+05  |    4.523e+05   
 34.2% | 000152320 |    0.2602348  | 6.029e+04| 6.163e+04| 5.876e+04|  2.582e-02 |  6.841e-03 |  1.073e-02 | 1.829e-02 |   2.024e-01  |  4.235e+05  |    4.522e+05   
 34.3% | 000152960 |    0.2324356  |          | 6.196e+04| 5.871e+04|            |            |  1.139e-02 | 1.860e-02 |   2.017e-01  |  4.721e+05  |    4.522e+05   
 34.5% | 000153600 |    0.2612786  | 5.879e+04| 6.148e+04| 5.846e+04|  2.624e-02 |  5.888e-03 |  1.088e-02 | 1.834e-02 |   2.028e-01  |  4.182e+05  |    4.521e+05   
 34.6% | 000154240 |    0.2290951  |          | 6.215e+04| 5.894e+04|            |            |  1.132e-02 | 1.866e-02 |   1.984e-01  |  4.748e+05  |    4.522e+05   
 34.8% | 000154880 |    0.2571307  | 5.768e+04| 6.134e+04| 5.851e+04|  2.584e-02 |  6.972e-03 |  1.079e-02 | 1.933e-02 |   1.982e-01  |  4.212e+05  |    4.521e+05   
 34.9% | 000155520 |    0.2281211  |          | 6.201e+04| 5.883e+04|            |            |  1.131e-02 | 1.935e-02 |   1.968e-01  |  4.727e+05  |    4.522e+05   
 35.1% | 000156160 |    0.2553979  | 6.181e+04| 6.216e+04| 5.888e+04|  2.650e-02 |  6.437e-03 |  1.073e-02 | 1.880e-02 |   1.963e-01  |  4.203e+05  |    4.521e+05   
 35.2% | 000156800 |    0.2266568  |          | 6.203e+04| 5.822e+04|            |            |  1.119e-02 | 1.847e-02 |   1.963e-01  |  4.715e+05  |    4.521e+05   
 35.3% | 000157440 |    0.2513118  | 5.821e+04| 6.175e+04| 5.876e+04|  2.560e-02 |  6.859e-03 |  1.064e-02 | 1.825e-02 |   1.938e-01  |  4.234e+05  |    4.520e+05   
 35.5% | 000158080 |    0.2247608  |          | 6.143e+04| 5.868e+04|            |            |  1.118e-02 | 1.781e-02 |   1.951e-01  |  4.713e+05  |    4.521e+05   
 35.6% | 000158720 |    0.2524748  | 6.223e+04| 6.170e+04| 5.867e+04|  2.652e-02 |  6.144e-03 |  1.063e-02 | 1.810e-02 |   1.942e-01  |  4.177e+05  |    4.520e+05   
 35.8% | 000159360 |    0.2229370  |          | 6.141e+04| 5.857e+04|            |            |  1.108e-02 | 1.844e-02 |   1.927e-01  |  4.709e+05  |    4.520e+05   
 35.9% | 000160000 |    0.2471109  | 5.944e+04| 6.176e+04| 5.886e+04|  2.560e-02 |  6.719e-03 |  1.044e-02 | 1.802e-02 |   1.901e-01  |  4.230e+05  |    4.520e+05   
 36.1% | 000160640 |    0.2197225  |          | 6.130e+04| 5.940e+04|            |            |  1.105e-02 | 1.828e-02 |   1.897e-01  |  4.736e+05  |    4.520e+05   
 36.2% | 000161280 |    0.2494637  | 6.225e+04| 6.118e+04| 5.883e+04|  2.695e-02 |  6.013e-03 |  1.049e-02 | 1.906e-02 |   1.899e-01  |  4.152e+05  |    4.519e+05   
 36.4% | 000161920 |    0.2176903  |          | 6.206e+04| 5.879e+04|            |            |  1.104e-02 | 1.878e-02 |   1.871e-01  |  4.737e+05  |    4.520e+05   
 36.5% | 000162560 |    0.2441781  | 6.031e+04| 6.149e+04| 5.881e+04|  2.583e-02 |  6.731e-03 |  1.037e-02 | 1.814e-02 |   1.868e-01  |  4.204e+05  |    4.519e+05   
 36.6% | 000163200 |    0.2176043  |          | 6.122e+04| 5.858e+04|            |            |  1.097e-02 | 1.802e-02 |   1.879e-01  |  4.696e+05  |    4.519e+05   
 36.8% | 000163840 |    0.2444249  | 6.055e+04| 6.189e+04| 5.889e+04|  2.706e-02 |  6.373e-03 |  1.037e-02 | 1.794e-02 |   1.860e-01  |  4.162e+05  |    4.518e+05   
 36.9% | 000164480 |    0.2140606  |          | 6.186e+04| 5.874e+04|            |            |  1.092e-02 | 1.756e-02 |   1.849e-01  |  4.731e+05  |    4.519e+05   
 37.1% | 000165120 |    0.2399255  | 6.107e+04| 6.179e+04| 5.880e+04|  2.604e-02 |  7.030e-03 |  1.031e-02 | 1.771e-02 |   1.829e-01  |  4.202e+05  |    4.518e+05   
 37.2% | 000165760 |    0.2139200  |          | 6.129e+04| 5.849e+04|            |            |  1.085e-02 | 1.778e-02 |   1.846e-01  |  4.691e+05  |    4.518e+05   
 37.4% | 000166400 |    0.2402503  | 6.433e+04| 6.170e+04| 5.907e+04|  2.664e-02 |  5.975e-03 |  1.040e-02 | 1.754e-02 |   1.827e-01  |  4.158e+05  |    4.518e+05   
 37.5% | 000167040 |    0.2105640  |          | 6.204e+04| 5.851e+04|            |            |  1.081e-02 | 1.749e-02 |   1.815e-01  |  4.722e+05  |    4.518e+05   
 37.6% | 000167680 |    0.2365388  | 6.180e+04| 6.183e+04| 5.846e+04|  2.576e-02 |  6.931e-03 |  1.029e-02 | 1.788e-02 |   1.796e-01  |  4.185e+05  |    4.517e+05   
 37.8% | 000168320 |    0.2100803  |          | 6.134e+04| 5.838e+04|            |            |  1.075e-02 | 1.801e-02 |   1.806e-01  |  4.690e+05  |    4.518e+05   
 37.9% | 000168960 |    0.2366731  | 6.140e+04| 6.155e+04| 5.903e+04|  2.669e-02 |  6.194e-03 |  1.022e-02 | 1.782e-02 |   1.790e-01  |  4.144e+05  |    4.517e+05   
 38.1% | 000169600 |    0.2070226  |          | 6.156e+04| 5.867e+04|            |            |  1.067e-02 | 1.754e-02 |   1.781e-01  |  4.715e+05  |    4.517e+05   
 38.2% | 000170240 |    0.2323475  | 6.016e+04| 6.174e+04| 5.858e+04|  2.556e-02 |  6.893e-03 |  1.005e-02 | 1.776e-02 |   1.760e-01  |  4.182e+05  |    4.516e+05   
 38.4% | 000170880 |    0.2053204  |          | 6.155e+04| 5.869e+04|            |            |  1.067e-02 | 1.786e-02 |   1.761e-01  |  4.710e+05  |    4.517e+05   
 38.5% | 000171520 |    0.2329244  | 6.481e+04| 6.129e+04| 5.884e+04|  2.618e-02 |  5.854e-03 |  1.023e-02 | 1.728e-02 |   1.763e-01  |  4.133e+05  |    4.516e+05   
 38.6% | 000172160 |    0.2030071  |          | 6.194e+04| 5.842e+04|            |            |  1.066e-02 | 1.725e-02 |   1.744e-01  |  4.720e+05  |    4.516e+05   
 38.8% | 000172800 |    0.2279266  | 6.331e+04| 6.181e+04| 5.862e+04|  2.540e-02 |  6.717e-03 |  1.004e-02 | 1.811e-02 |   1.715e-01  |  4.184e+05  |    4.515e+05   
