Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Local matrix size       = 46.2245 GiBs
Total device memory use = 48.3673 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 38.2% | 000085120 |    0.0585180  |          | 5.844e+04| 5.844e+04|            |            |  2.463e-02 | 9.632e-03 |   2.378e-02  |  4.161e+05  |    3.678e+05   
 38.5% | 000085760 |    0.0900893  | 5.123e+04| 5.851e+04| 5.827e+04|  3.444e-02 |  9.357e-03 |  5.085e-03 | 1.006e-02 |   3.777e-02  |  2.678e+05  |    3.672e+05   
 38.8% | 000086400 |    0.0592091  |          | 5.859e+04| 5.850e+04|            |            |  2.579e-02 | 9.804e-03 |   2.318e-02  |  4.036e+05  |    3.674e+05   
 39.1% | 000087040 |    0.0903250  | 5.112e+04| 5.851e+04| 5.824e+04|  3.481e-02 |  6.298e-03 |  5.103e-03 | 8.874e-03 |   3.885e-02  |  2.621e+05  |    3.668e+05   
 39.4% | 000087680 |    0.0562802  |          | 5.850e+04| 5.808e+04|            |            |  2.399e-02 | 9.200e-03 |   2.261e-02  |  4.167e+05  |    3.669e+05   
 39.7% | 000088320 |    0.0878952  | 4.803e+04| 5.846e+04| 5.805e+04|  3.397e-02 |  8.676e-03 |  4.954e-03 | 9.401e-03 |   3.678e-02  |  2.643e+05  |    3.664e+05   
 39.9% | 000088960 |    0.0565599  |          | 5.863e+04| 5.834e+04|            |            |  2.489e-02 | 9.274e-03 |   2.192e-02  |  4.068e+05  |    3.665e+05   
 40.2% | 000089600 |    0.0887132  | 4.643e+04| 5.853e+04| 5.818e+04|  3.508e-02 |  6.165e-03 |  4.977e-03 | 8.652e-03 |   3.727e-02  |  2.569e+05  |    3.659e+05   
 40.5% | 000090240 |    0.0545449  |          | 5.862e+04| 5.823e+04|            |            |  2.406e-02 | 8.737e-03 |   2.127e-02  |  4.139e+05  |    3.661e+05   
 40.8% | 000090880 |    0.0857011  | 4.773e+04| 5.850e+04| 5.806e+04|  3.378e-02 |  9.069e-03 |  4.853e-03 | 9.349e-03 |   3.504e-02  |  2.609e+05  |    3.655e+05   
 41.1% | 000091520 |    0.0550847  |          | 5.840e+04| 5.853e+04|            |            |  2.514e-02 | 9.298e-03 |   2.020e-02  |  4.019e+05  |    3.656e+05   
 41.4% | 000092160 |    0.0849675  | 4.502e+04| 5.849e+04| 5.798e+04|  3.313e-02 |  6.544e-03 |  4.834e-03 | 8.815e-03 |   3.543e-02  |  2.580e+05  |    3.651e+05   
 41.7% | 000092800 |    0.0521548  |          | 5.826e+04| 5.829e+04|            |            |  2.318e-02 | 8.760e-03 |   1.975e-02  |  4.163e+05  |    3.652e+05   
 42.0% | 000093440 |    0.0827689  | 4.370e+04| 5.847e+04| 5.864e+04|  3.290e-02 |  7.525e-03 |  4.684e-03 | 9.335e-03 |   3.298e-02  |  2.597e+05  |    3.647e+05   
 42.2% | 000094080 |    0.0533124  |          | 5.844e+04| 5.871e+04|            |            |  2.493e-02 | 9.061e-03 |   1.887e-02  |  3.993e+05  |    3.648e+05   
 42.5% | 000094720 |    0.0846503  | 4.440e+04| 5.844e+04| 5.867e+04|  3.492e-02 |  6.096e-03 |  4.757e-03 | 8.660e-03 |   3.361e-02  |  2.490e+05  |    3.642e+05   
 42.8% | 000095360 |    0.0519804  |          | 5.842e+04| 5.882e+04|            |            |  2.485e-02 | 8.743e-03 |   1.791e-02  |  4.014e+05  |    3.643e+05   
 43.1% | 000096000 |    0.0821722  | 4.378e+04| 5.836e+04| 5.851e+04|  3.390e-02 |  8.718e-03 |  4.610e-03 | 9.308e-03 |   3.160e-02  |  2.514e+05  |    3.638e+05   
 43.4% | 000096640 |    0.0518069  |          | 5.845e+04| 5.873e+04|            |            |  2.534e-02 | 8.500e-03 |   1.752e-02  |  3.947e+05  |    3.639e+05   
 43.7% | 000097280 |    0.0826945  | 4.412e+04| 5.843e+04| 5.846e+04|  3.466e-02 |  5.922e-03 |  4.677e-03 | 8.265e-03 |   3.241e-02  |  2.448e+05  |    3.633e+05   
 44.0% | 000097920 |    0.0499843  |          | 5.828e+04| 5.879e+04|            |            |  2.458e-02 | 8.199e-03 |   1.673e-02  |  4.009e+05  |    3.634e+05   
 44.3% | 000098560 |    0.0801640  | 5.486e+04| 5.843e+04| 5.868e+04|  3.395e-02 |  8.709e-03 |  4.472e-03 | 9.088e-03 |   3.003e-02  |  2.474e+05  |    3.628e+05   
 44.5% | 000099200 |    0.0502597  |          | 5.847e+04| 5.879e+04|            |            |  2.533e-02 | 8.158e-03 |   1.631e-02  |  3.906e+05  |    3.629e+05   
 44.8% | 000099840 |    0.0811892  | 5.482e+04| 5.845e+04| 5.851e+04|  3.500e-02 |  6.047e-03 |  4.520e-03 | 7.875e-03 |   3.118e-02  |  2.393e+05  |    3.623e+05   
 45.1% | 000100480 |    0.0481999  |          | 5.842e+04| 5.890e+04|            |            |  2.437e-02 | 7.748e-03 |   1.560e-02  |  3.989e+05  |    3.624e+05   
 45.4% | 000101120 |    0.0784489  | 5.391e+04| 5.843e+04| 5.846e+04|  3.391e-02 |  8.872e-03 |  4.449e-03 | 8.808e-03 |   2.857e-02  |  2.425e+05  |    3.619e+05   
 45.7% | 000101760 |    0.0489691  |          | 5.842e+04| 5.853e+04|            |            |  2.516e-02 | 8.122e-03 |   1.515e-02  |  3.845e+05  |    3.619e+05   
 46.0% | 000102400 |    0.0790031  | 5.452e+04| 5.846e+04| 5.849e+04|  3.471e-02 |  6.053e-03 |  4.436e-03 | 8.213e-03 |   2.909e-02  |  2.358e+05  |    3.613e+05   
 46.3% | 000103040 |    0.0469903  |          | 5.843e+04| 5.870e+04|            |            |  2.417e-02 | 7.870e-03 |   1.444e-02  |  3.923e+05  |    3.614e+05   
 46.6% | 000103680 |    0.0764873  | 5.270e+04| 5.842e+04| 5.823e+04|  3.369e-02 |  8.566e-03 |  4.415e-03 | 8.821e-03 |   2.697e-02  |  2.384e+05  |    3.609e+05   
 46.8% | 000104320 |    0.0470318  |          | 5.844e+04| 5.843e+04|            |            |  2.505e-02 | 7.650e-03 |   1.388e-02  |  3.836e+05  |    3.609e+05   
 47.1% | 000104960 |    0.0771302  | 5.325e+04| 5.842e+04| 5.850e+04|  3.443e-02 |  6.068e-03 |  4.420e-03 | 8.023e-03 |   2.772e-02  |  2.314e+05  |    3.604e+05   
 47.4% | 000105600 |    0.0454073  |          | 5.840e+04| 5.860e+04|            |            |  2.408e-02 | 7.501e-03 |   1.335e-02  |  3.888e+05  |    3.604e+05   
 47.7% | 000106240 |    0.0745965  | 4.844e+04| 5.808e+04| 5.800e+04|  3.320e-02 |  8.783e-03 |  4.207e-03 | 8.764e-03 |   2.579e-02  |  2.341e+05  |    3.599e+05   
 48.0% | 000106880 |    0.0451113  |          | 5.857e+04| 5.850e+04|            |            |  2.423e-02 | 7.710e-03 |   1.272e-02  |  3.829e+05  |    3.600e+05   
 48.3% | 000107520 |    0.0746556  | 5.151e+04| 5.808e+04| 5.857e+04|  3.366e-02 |  5.977e-03 |  4.315e-03 | 7.688e-03 |   2.634e-02  |  2.288e+05  |    3.594e+05   
 48.6% | 000108160 |    0.0429939  |          | 5.818e+04| 5.875e+04|            |            |  2.329e-02 | 7.852e-03 |   1.138e-02  |  3.929e+05  |    3.595e+05   
 48.9% | 000108800 |    0.0720765  | 5.076e+04| 5.819e+04| 5.852e+04|  3.268e-02 |  8.276e-03 |  4.096e-03 | 9.458e-03 |   2.319e-02  |  2.318e+05  |    3.590e+05   
 49.1% | 000109440 |    0.0440993  |          | 5.813e+04| 5.873e+04|            |            |  2.472e-02 | 7.735e-03 |   1.121e-02  |  3.746e+05  |    3.590e+05   
 49.4% | 000110080 |    0.0732445  | 5.097e+04| 5.838e+04| 5.810e+04|  3.402e-02 |  6.044e-03 |  4.144e-03 | 7.854e-03 |   2.462e-02  |  2.230e+05  |    3.585e+05   
 49.7% | 000110720 |    0.0423198  |          | 5.852e+04| 5.824e+04|            |            |  2.377e-02 | 7.268e-03 |   1.082e-02  |  3.816e+05  |    3.585e+05   
 50.0% | 000111360 |    0.0708592  | 4.799e+04| 5.823e+04| 5.804e+04|  3.295e-02 |  8.261e-03 |  4.073e-03 | 8.552e-03 |   2.265e-02  |  2.253e+05  |    3.580e+05   
 50.3% | 000112000 |    0.0425920  |          | 5.854e+04| 5.865e+04|            |            |  2.468e-02 | 7.176e-03 |   1.029e-02  |  3.705e+05  |    3.580e+05   
 50.6% | 000112640 |    0.0715180  | 4.916e+04| 5.835e+04| 5.786e+04|  3.386e-02 |  6.016e-03 |  4.095e-03 | 7.642e-03 |   2.337e-02  |  2.181e+05  |    3.575e+05   
 50.9% | 000113280 |    0.0409246  |          | 5.837e+04| 5.839e+04|            |            |  2.383e-02 | 6.813e-03 |   9.784e-03  |  3.768e+05  |    3.575e+05   
 51.1% | 000113920 |    0.0690463  | 4.651e+04| 5.836e+04| 5.781e+04|  3.271e-02 |  8.194e-03 |  4.039e-03 | 7.936e-03 |   2.173e-02  |  2.207e+05  |    3.570e+05   
 51.4% | 000114560 |    0.0410050  |          | 5.847e+04| 5.816e+04|            |            |  2.442e-02 | 6.881e-03 |   9.249e-03  |  3.673e+05  |    3.570e+05   
 51.7% | 000115200 |    0.0697040  | 4.674e+04| 5.836e+04| 5.828e+04|  3.349e-02 |  5.943e-03 |  3.933e-03 | 7.191e-03 |   2.238e-02  |  2.136e+05  |    3.565e+05   
 52.0% | 000115840 |    0.0395190  |          | 5.813e+04| 5.817e+04|            |            |  2.369e-02 | 6.734e-03 |   8.622e-03  |  3.722e+05  |    3.565e+05   
 52.3% | 000116480 |    0.0674836  | 4.502e+04| 5.825e+04| 5.797e+04|  3.266e-02 |  8.287e-03 |  3.869e-03 | 7.876e-03 |   2.044e-02  |  2.154e+05  |    3.560e+05   
 52.6% | 000117120 |    0.0397120  |          | 5.854e+04| 5.816e+04|            |            |  2.424e-02 | 6.721e-03 |   8.296e-03  |  3.616e+05  |    3.560e+05   
 52.9% | 000117760 |    0.0685169  | 4.560e+04| 5.803e+04| 5.803e+04|  3.376e-02 |  5.935e-03 |  3.847e-03 | 7.021e-03 |   2.122e-02  |  2.071e+05  |    3.554e+05   
 53.2% | 000118400 |    0.0384416  |          | 5.840e+04| 5.797e+04|            |            |  2.364e-02 | 6.749e-03 |   7.555e-03  |  3.646e+05  |    3.555e+05   
 53.4% | 000119040 |    0.0657105  | 4.525e+04| 5.832e+04| 5.806e+04|  3.254e-02 |  8.506e-03 |  3.729e-03 | 8.099e-03 |   1.873e-02  |  2.107e+05  |    3.550e+05   
 53.7% | 000119680 |    0.0386309  |          | 5.831e+04| 5.748e+04|            |            |  2.439e-02 | 6.497e-03 |   7.290e-03  |  3.540e+05  |    3.549e+05   
 54.0% | 000120320 |    0.0662427  | 4.480e+04| 5.830e+04| 5.818e+04|  3.303e-02 |  5.896e-03 |  3.764e-03 | 6.940e-03 |   1.988e-02  |  2.039e+05  |    3.544e+05   
 54.3% | 000120960 |    0.0368887  |          | 5.834e+04| 5.781e+04|            |            |  2.322e-02 | 6.443e-03 |   6.740e-03  |  3.616e+05  |    3.544e+05   
 54.6% | 000121600 |    0.0637665  | 4.544e+04| 5.820e+04| 5.806e+04|  3.193e-02 |  8.123e-03 |  3.624e-03 | 8.005e-03 |   1.760e-02  |  2.066e+05  |    3.539e+05   
 54.9% | 000122240 |    0.0369952  |          | 5.842e+04| 5.788e+04|            |            |  2.373e-02 | 6.525e-03 |   6.302e-03  |  3.515e+05  |    3.539e+05   
 55.2% | 000122880 |    0.0646594  | 4.705e+04| 5.834e+04| 5.811e+04|  3.300e-02 |  6.048e-03 |  3.543e-03 | 6.914e-03 |   1.869e-02  |  1.986e+05  |    3.534e+05   
 55.5% | 000123520 |    0.0356830  |          | 5.839e+04| 5.762e+04|            |            |  2.313e-02 | 6.230e-03 |   5.868e-03  |  3.553e+05  |    3.534e+05   
 55.7% | 000124160 |    0.0621797  | 4.590e+04| 5.818e+04| 5.802e+04|  3.176e-02 |  7.893e-03 |  3.506e-03 | 7.425e-03 |   1.692e-02  |  2.013e+05  |    3.529e+05   
 56.0% | 000124800 |    0.0359466  |          | 5.820e+04| 5.765e+04|            |            |  2.391e-02 | 6.297e-03 |   5.295e-03  |  3.437e+05  |    3.529e+05   
 56.3% | 000125440 |    0.0628188  | 4.601e+04| 5.781e+04| 5.916e+04|  3.245e-02 |  5.942e-03 |  3.499e-03 | 6.471e-03 |   1.780e-02  |  1.941e+05  |    3.524e+05   
 56.6% | 000126080 |    0.0343746  |          | 5.815e+04| 5.882e+04|            |            |  2.299e-02 | 6.187e-03 |   4.721e-03  |  3.501e+05  |    3.524e+05   
 56.9% | 000126720 |    0.0605129  | 4.345e+04| 5.789e+04| 5.872e+04|  3.146e-02 |  7.684e-03 |  3.413e-03 | 7.256e-03 |   1.561e-02  |  1.962e+05  |    3.519e+05   
 57.2% | 000127360 |    0.0343008  |          | 5.851e+04| 5.832e+04|            |            |  2.335e-02 | 6.142e-03 |   4.363e-03  |  3.416e+05  |    3.518e+05   
 57.5% | 000128000 |    0.0609338  | 4.304e+04| 5.816e+04| 5.919e+04|  3.210e-02 |  5.854e-03 |  3.372e-03 | 6.094e-03 |   1.675e-02  |  1.897e+05  |    3.513e+05   
 57.8% | 000128640 |    0.0331171  |          | 5.805e+04| 5.873e+04|            |            |  2.291e-02 | 5.849e-03 |   3.898e-03  |  3.444e+05  |    3.513e+05   
 58.0% | 000129280 |    0.0587225  | 5.347e+04| 5.822e+04| 5.906e+04|  3.126e-02 |  7.869e-03 |  3.283e-03 | 7.134e-03 |   1.455e-02  |  1.916e+05  |    3.508e+05   
 58.3% | 000129920 |    0.0332115  |          | 5.826e+04| 5.836e+04|            |            |  2.336e-02 | 5.852e-03 |   3.564e-03  |  3.342e+05  |    3.508e+05   
 58.6% | 000130560 |    0.0595273  | 5.352e+04| 5.776e+04| 5.914e+04|  3.195e-02 |  5.777e-03 |  3.285e-03 | 5.868e-03 |   1.593e-02  |  1.839e+05  |    3.503e+05   
 58.9% | 000131200 |    0.0318516  |          | 5.850e+04| 5.697e+04|            |            |  2.262e-02 | 5.675e-03 |   3.083e-03  |  3.390e+05  |    3.503e+05   
 59.2% | 000131840 |    0.0573739  | 5.111e+04| 5.825e+04| 5.667e+04|  3.104e-02 |  7.583e-03 |  3.243e-03 | 7.170e-03 |   1.345e-02  |  1.856e+05  |    3.498e+05   
 59.5% | 000132480 |    0.0322747  |          | 5.849e+04| 5.663e+04|            |            |  2.336e-02 | 5.734e-03 |   2.758e-03  |  3.253e+05  |    3.498e+05   
 59.8% | 000133120 |    0.0583171  | 5.135e+04| 5.822e+04| 5.699e+04|  3.203e-02 |  5.836e-03 |  3.160e-03 | 6.160e-03 |   1.449e-02  |  1.775e+05  |    3.493e+05   
 60.1% | 000133760 |    0.0310410  |          | 5.825e+04| 5.645e+04|            |            |  2.258e-02 | 5.606e-03 |   2.401e-03  |  3.287e+05  |    3.492e+05   
 60.3% | 000134400 |    0.0560533  | 4.979e+04| 5.825e+04| 5.663e+04|  3.095e-02 |  7.558e-03 |  3.055e-03 | 7.150e-03 |   1.241e-02  |  1.794e+05  |    3.487e+05   
 60.6% | 000135040 |    0.0314110  |          | 5.848e+04| 5.622e+04|            |            |  2.334e-02 | 5.875e-03 |   1.740e-03  |  3.156e+05  |    3.487e+05   
 60.9% | 000135680 |    0.0566017  | 5.070e+04| 5.808e+04| 5.685e+04|  3.149e-02 |  6.022e-03 |  3.087e-03 | 6.035e-03 |   1.332e-02  |  1.726e+05  |    3.482e+05   
 61.2% | 000136320 |    0.0299828  |          | 5.828e+04| 5.801e+04|            |            |  2.239e-02 | 5.486e-03 |   1.614e-03  |  3.211e+05  |    3.481e+05   
 61.5% | 000136960 |    0.0544039  | 4.941e+04| 5.804e+04| 5.735e+04|  3.056e-02 |  7.428e-03 |  3.031e-03 | 6.422e-03 |   1.189e-02  |  1.743e+05  |    3.477e+05   
 61.8% | 000137600 |    0.0299349  |          | 5.814e+04| 5.733e+04|            |            |  2.295e-02 | 5.443e-03 |   1.111e-03  |  3.121e+05  |    3.476e+05   
 62.1% | 000138240 |    0.0550031  | 5.017e+04| 5.810e+04| 5.866e+04|  3.136e-02 |  5.823e-03 |  3.014e-03 | 5.529e-03 |   1.261e-02  |  1.673e+05  |    3.471e+05   
 62.4% | 000138880 |    0.0291060  |          | 5.814e+04| 5.803e+04|            |            |  2.257e-02 | 5.255e-03 |   8.036e-04  |  3.115e+05  |    3.471e+05   
 62.6% | 000139520 |    0.0538777  | 4.725e+04| 5.813e+04| 5.676e+04|  3.030e-02 |  7.581e-03 |  2.913e-03 | 6.562e-03 |   1.164e-02  |  1.657e+05  |    3.466e+05   
 62.9% | 000140160 |    0.0278625  |          | 5.789e+04| 5.644e+04|            |            |  2.167e-02 | 5.489e-03 |   2.680e-04  |  3.156e+05  |    3.465e+05   
 63.2% | 000140800 |    0.0539130  | 4.453e+04| 5.809e+04| 5.798e+04|  3.126e-02 |  5.760e-03 |  2.913e-03 | 5.353e-03 |   1.172e-02  |  1.606e+05  |    3.460e+05   
 63.5% | 000141440 |    0.0279034  |          | 5.812e+04| 5.618e+04|            |            |  2.224e-02 | 5.145e-03 |   5.267e-05  |  3.054e+05  |    3.460e+05   
 63.8% | 000142080 |    0.0529410  | 4.533e+04| 5.813e+04| 5.631e+04|  3.015e-02 |  7.317e-03 |  2.810e-03 | 6.085e-03 |   1.127e-02  |  1.585e+05  |    3.455e+05   
 64.1% | 000142720 |    0.0268708  |          | 5.817e+04| 5.699e+04|            |            |  2.149e-02 | 4.913e-03 |   2.337e-05  |  3.073e+05  |    3.455e+05   
 64.4% | 000143360 |    0.0531114  | 4.640e+04| 5.810e+04| 5.530e+04|  3.093e-02 |  5.775e-03 |  2.832e-03 | 5.228e-03 |   1.172e-02  |  1.530e+05  |    3.450e+05   
 64.7% | 000144000 |    0.0271300  |          | 5.817e+04| 5.643e+04|            |            |  2.175e-02 | 4.905e-03 |   2.455e-05  |  2.947e+05  |    3.449e+05   
 64.9% | 000144640 |    0.0523551  | 4.474e+04| 5.814e+04| 5.344e+04|  2.992e-02 |  7.347e-03 |  2.706e-03 | 6.199e-03 |   1.097e-02  |  1.503e+05  |    3.444e+05   
 65.2% | 000145280 |    0.0266469  |          | 5.821e+04| 5.507e+04|            |            |  2.131e-02 | 4.868e-03 |   2.395e-05  |  2.905e+05  |    3.443e+05   
 65.5% | 000145920 |    0.0522878  | 4.553e+04| 5.810e+04| 5.444e+04|  3.060e-02 |  5.723e-03 |  2.715e-03 | 5.082e-03 |   1.137e-02  |  1.456e+05  |    3.438e+05   
 65.8% | 000146560 |    0.0267682  |          | 5.818e+04| 5.441e+04|            |            |  2.149e-02 | 4.808e-03 |   2.493e-05  |  2.797e+05  |    3.437e+05   
 66.1% | 000147200 |    0.0514358  | 4.119e+04| 5.808e+04| 5.314e+04|  2.967e-02 |  7.058e-03 |  2.619e-03 | 5.792e-03 |   1.080e-02  |  1.431e+05  |    3.432e+05   
 66.4% | 000147840 |    0.0262480  |          | 5.822e+04| 5.550e+04|            |            |  2.112e-02 | 4.668e-03 |   2.448e-05  |  2.758e+05  |    3.431e+05   
 66.7% | 000148480 |    0.0517104  | 4.411e+04| 5.801e+04| 5.104e+04|  3.052e-02 |  5.691e-03 |  2.619e-03 | 4.885e-03 |   1.119e-02  |  1.376e+05  |    3.426e+05   
 67.0% | 000149120 |    0.0263070  |          | 5.811e+04| 5.550e+04|            |            |  2.146e-02 | 4.367e-03 |   2.441e-05  |  2.659e+05  |    3.425e+05   
 67.2% | 000149760 |    0.0507635  | 4.303e+04| 5.798e+04| 4.993e+04|  2.953e-02 |  7.077e-03 |  2.542e-03 | 5.482e-03 |   1.081e-02  |  1.354e+05  |    3.420e+05   
 67.5% | 000150400 |    0.0260192  |          | 5.804e+04| 5.333e+04|            |            |  2.116e-02 | 4.412e-03 |   2.903e-05  |  2.596e+05  |    3.419e+05   
 67.8% | 000151040 |    0.0511317  | 4.303e+04| 5.803e+04| 4.678e+04|  3.049e-02 |  5.682e-03 |  2.546e-03 | 4.666e-03 |   1.081e-02  |  1.298e+05  |    3.414e+05   
 68.1% | 000151680 |    0.0264667  |          | 5.813e+04| 4.823e+04|            |            |  2.180e-02 | 4.191e-03 |   2.776e-05  |  2.463e+05  |    3.413e+05   
 68.4% | 000152320 |    0.0502553  | 4.131e+04| 5.798e+04| 4.656e+04|  2.957e-02 |  7.038e-03 |  2.483e-03 | 5.282e-03 |   1.032e-02  |  1.274e+05  |    3.408e+05   
 68.7% | 000152960 |    0.0261147  |          | 5.806e+04| 4.912e+04|            |            |  2.133e-02 | 4.328e-03 |   2.384e-05  |  2.407e+05  |    3.406e+05   
 69.0% | 000153600 |    0.0508364  | 4.116e+04| 5.796e+04| 3.940e+04|  3.060e-02 |  5.724e-03 |  2.449e-03 | 4.573e-03 |   1.059e-02  |  1.214e+05  |    3.401e+05   
 69.3% | 000154240 |    0.0268012  |          | 5.804e+04| 3.949e+04|            |            |  2.201e-02 | 4.312e-03 |   2.420e-05  |  2.261e+05  |    3.400e+05   
 69.5% | 000154880 |    0.0496623  | 3.977e+04| 5.781e+04| 3.073e+02|  2.954e-02 |  7.141e-03 |  2.372e-03 | 5.045e-03 |   9.843e-03  |  1.197e+05  |    3.394e+05   
 69.8% | 000155520 |    0.0261700  |          | 5.791e+04| 3.296e+02|            |            |  2.154e-02 | 4.179e-03 |   2.446e-05  |  2.230e+05  |    3.393e+05   
 70.1% | 000156160 |    0.0498836  | 4.013e+04| 5.789e+04|          |  3.024e-02 |  5.718e-03 |  2.379e-03 | 4.504e-03 |   1.059e-02  |  1.148e+05  |    3.388e+05   
 70.4% | 000156800 |    0.0264034  |          | 5.810e+04|          |            |            |  2.206e-02 | 3.866e-03 |   2.083e-04  |  2.127e+05  |    3.386e+05   
 70.7% | 000157440 |    0.0483757  | 3.822e+04| 5.779e+04|          |  2.928e-02 |  7.168e-03 |  2.278e-03 | 4.783e-03 |   9.871e-03  |  1.139e+05  |    3.381e+05   
 71.0% | 000158080 |    0.0264067  |          | 5.783e+04|          |            |            |  2.184e-02 | 4.125e-03 |   1.843e-04  |  2.045e+05  |    3.379e+05   
 71.3% | 000158720 |    0.0484137  | 3.699e+04| 5.759e+04|          |  3.004e-02 |  5.702e-03 |  2.281e-03 | 4.065e-03 |   9.834e-03  |  1.094e+05  |    3.374e+05   
 71.6% | 000159360 |    0.0271648  |          | 5.788e+04|          |            |            |  2.255e-02 | 4.157e-03 |   1.911e-04  |  1.911e+05  |    3.372e+05   
 71.8% | 000160000 |    0.0474491  | 4.865e+04| 5.722e+04|          |  2.908e-02 |  7.228e-03 |  2.204e-03 | 5.003e-03 |   9.078e-03  |  1.072e+05  |    3.367e+05   
 72.1% | 000160640 |    0.0266283  |          | 5.784e+04|          |            |            |  2.226e-02 | 3.919e-03 |   1.817e-04  |  1.872e+05  |    3.365e+05   
 72.4% | 000161280 |    0.0469028  | 4.772e+04| 5.751e+04|          |  2.975e-02 |  5.764e-03 |  2.198e-03 | 3.879e-03 |   8.973e-03  |  1.041e+05  |    3.360e+05   
 72.7% | 000161920 |    0.0269244  |          | 5.789e+04|          |            |            |  2.275e-02 | 3.682e-03 |   2.095e-04  |  1.776e+05  |    3.358e+05   
 73.0% | 000162560 |    0.0459585  | 4.704e+04| 5.759e+04|          |  2.867e-02 |  6.953e-03 |  2.107e-03 | 4.832e-03 |   8.262e-03  |  1.019e+05  |    3.353e+05   
 73.3% | 000163200 |    0.0266224  |          | 5.779e+04|          |            |            |  2.247e-02 | 3.673e-03 |   1.998e-04  |  1.722e+05  |    3.351e+05   
 73.6% | 000163840 |    0.0455357  | 4.664e+04| 5.747e+04|          |  2.945e-02 |  5.817e-03 |  2.107e-03 | 3.647e-03 |   8.247e-03  |  9.851e+04  |    3.346e+05   
 73.9% | 000164480 |    0.0272507  |          | 5.805e+04|          |            |            |  2.315e-02 | 3.632e-03 |   1.802e-04  |  1.611e+05  |    3.344e+05   
 74.1% | 000165120 |    0.0441123  | 4.562e+04| 5.768e+04|          |  2.821e-02 |  6.768e-03 |  2.022e-03 | 4.315e-03 |   7.495e-03  |  9.734e+04  |    3.339e+05   
 74.4% | 000165760 |    0.0270016  |          | 5.790e+04|          |            |            |  2.282e-02 | 3.766e-03 |   1.604e-04  |  1.555e+05  |    3.337e+05   
 74.7% | 000166400 |    0.0440532  | 4.486e+04| 5.729e+04|          |  2.891e-02 |  5.709e-03 |  2.022e-03 | 3.547e-03 |   7.483e-03  |  9.321e+04  |    3.332e+05   
 75.0% | 000167040 |    0.0271721  |          | 5.777e+04|          |            |            |  2.321e-02 | 3.499e-03 |   1.789e-04  |  1.477e+05  |    3.330e+05   
 75.3% | 000167680 |    0.0429698  | 4.593e+04| 5.756e+04|          |  2.779e-02 |  6.681e-03 |  1.930e-03 | 4.404e-03 |   6.787e-03  |  9.129e+04  |    3.325e+05   
 75.6% | 000168320 |    0.0266628  |          | 5.776e+04|          |            |            |  2.288e-02 | 3.367e-03 |   1.616e-04  |  1.437e+05  |    3.323e+05   
 75.9% | 000168960 |    0.0424147  | 4.612e+04| 5.732e+04|          |  2.816e-02 |  5.800e-03 |  1.932e-03 | 3.498e-03 |   6.767e-03  |  8.826e+04  |    3.318e+05   
 76.1% | 000169600 |    0.0269268  |          | 5.772e+04|          |            |            |  2.311e-02 | 3.379e-03 |   1.600e-04  |  1.358e+05  |    3.316e+05   
 76.4% | 000170240 |    0.0407614  | 4.357e+04| 5.679e+04|          |  2.688e-02 |  6.266e-03 |  1.838e-03 | 3.807e-03 |   6.169e-03  |  8.754e+04  |    3.311e+05   
 76.7% | 000170880 |    0.0264225  |          | 5.725e+04|          |            |            |  2.264e-02 | 3.374e-03 |   1.568e-04  |  1.318e+05  |    3.309e+05   
 77.0% | 000171520 |    0.0401572  | 4.455e+04| 5.723e+04|          |  2.698e-02 |  5.631e-03 |  1.841e-03 | 3.174e-03 |   6.111e-03  |  8.461e+04  |    3.304e+05   
 77.3% | 000172160 |    0.0263097  |          | 5.734e+04|          |            |            |  2.269e-02 | 3.201e-03 |   1.603e-04  |  1.259e+05  |    3.302e+05   
 77.6% | 000172800 |    0.0393736  | 4.251e+04| 5.715e+04|          |  2.625e-02 |  5.853e-03 |  1.762e-03 | 3.838e-03 |   5.481e-03  |  8.206e+04  |    3.297e+05   
 77.9% | 000173440 |    0.0261720  |          | 5.751e+04|          |            |            |  2.241e-02 | 3.332e-03 |   1.492e-04  |  1.203e+05  |    3.295e+05   
 78.2% | 000174080 |    0.0388022  | 4.220e+04| 5.673e+04|          |  2.659e-02 |  5.620e-03 |  1.763e-03 | 3.119e-03 |   5.268e-03  |  7.907e+04  |    3.290e+05   
