Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Local matrix size       = 46.2245 GiBs
Total device memory use = 48.3673 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 38.2% | 000085120 |    0.0490173  |          | 7.281e+04| 7.149e+04|            |            |  1.813e-02 | 1.182e-02 |   1.835e-02  |  4.967e+05  |    4.683e+05   
 38.5% | 000085760 |    0.0688973  | 5.886e+04| 7.025e+04| 7.089e+04|  2.325e-02 |  8.527e-03 |  5.250e-03 | 9.198e-03 |   2.884e-02  |  3.501e+05  |    4.676e+05   
 38.8% | 000086400 |    0.0488707  |          | 7.448e+04| 7.058e+04|            |            |  1.777e-02 | 1.260e-02 |   1.786e-02  |  4.890e+05  |    4.677e+05   
 39.1% | 000087040 |    0.0676773  | 5.679e+04| 7.114e+04| 7.182e+04|  2.246e-02 |  6.100e-03 |  5.200e-03 | 8.995e-03 |   2.870e-02  |  3.498e+05  |    4.670e+05   
 39.4% | 000087680 |    0.0471774  |          | 7.254e+04| 7.086e+04|            |            |  1.719e-02 | 1.233e-02 |   1.694e-02  |  4.971e+05  |    4.671e+05   
 39.7% | 000088320 |    0.0668013  | 5.796e+04| 7.033e+04| 7.140e+04|  2.283e-02 |  8.075e-03 |  4.966e-03 | 9.188e-03 |   2.743e-02  |  3.478e+05  |    4.665e+05   
 39.9% | 000088960 |    0.0478141  |          | 7.138e+04| 7.109e+04|            |            |  1.743e-02 | 1.359e-02 |   1.612e-02  |  4.813e+05  |    4.665e+05   
 40.2% | 000089600 |    0.0660868  | 5.533e+04| 7.087e+04| 7.189e+04|  2.259e-02 |  6.184e-03 |  5.125e-03 | 8.139e-03 |   2.790e-02  |  3.449e+05  |    4.659e+05   
 40.5% | 000090240 |    0.0449410  |          | 7.414e+04| 6.926e+04|            |            |  1.671e-02 | 1.045e-02 |   1.708e-02  |  5.023e+05  |    4.660e+05   
 40.8% | 000090880 |    0.0653652  | 5.508e+04| 7.058e+04| 7.133e+04|  2.311e-02 |  8.449e-03 |  4.961e-03 | 9.079e-03 |   2.583e-02  |  3.420e+05  |    4.654e+05   
 41.1% | 000091520 |    0.0460151  |          | 7.713e+04| 7.059e+04|            |            |  1.760e-02 | 1.205e-02 |   1.566e-02  |  4.812e+05  |    4.654e+05   
 41.4% | 000092160 |    0.0635325  | 5.395e+04| 7.086e+04| 7.240e+04|  2.191e-02 |  6.496e-03 |  5.094e-03 | 8.364e-03 |   2.583e-02  |  3.451e+05  |    4.648e+05   
 41.7% | 000092800 |    0.0441285  |          | 7.341e+04| 7.155e+04|            |            |  1.735e-02 | 1.131e-02 |   1.477e-02  |  4.920e+05  |    4.649e+05   
 42.0% | 000093440 |    0.0624485  | 5.507e+04| 7.057e+04| 7.382e+04|  2.223e-02 |  7.479e-03 |  4.804e-03 | 8.770e-03 |   2.414e-02  |  3.443e+05  |    4.643e+05   
 42.2% | 000094080 |    0.0440937  |          | 7.233e+04| 7.031e+04|            |            |  1.836e-02 | 1.008e-02 |   1.496e-02  |  4.828e+05  |    4.644e+05   
 42.5% | 000094720 |    0.0626526  | 5.422e+04| 7.065e+04| 7.317e+04|  2.257e-02 |  6.017e-03 |  4.782e-03 | 8.353e-03 |   2.459e-02  |  3.364e+05  |    4.638e+05   
 42.8% | 000095360 |    0.0427686  |          | 7.372e+04| 7.168e+04|            |            |  1.935e-02 | 9.075e-03 |   1.363e-02  |  4.879e+05  |    4.638e+05   
 43.1% | 000096000 |    0.0618781  | 4.992e+04| 7.073e+04| 7.145e+04|  2.259e-02 |  8.064e-03 |  4.678e-03 | 8.796e-03 |   2.338e-02  |  3.339e+05  |    4.632e+05   
 43.4% | 000096640 |    0.0424257  |          | 7.698e+04| 7.097e+04|            |            |  1.955e-02 | 8.655e-03 |   1.354e-02  |  4.820e+05  |    4.633e+05   
 43.7% | 000097280 |    0.0614710  | 5.381e+04| 7.039e+04| 7.186e+04|  2.208e-02 |  5.839e-03 |  4.775e-03 | 8.105e-03 |   2.410e-02  |  3.293e+05  |    4.627e+05   
 44.0% | 000097920 |    0.0402016  |          | 7.480e+04| 7.132e+04|            |            |  1.797e-02 | 8.709e-03 |   1.282e-02  |  4.984e+05  |    4.628e+05   
 44.3% | 000098560 |    0.0598217  | 6.969e+04| 7.118e+04| 7.345e+04|  2.271e-02 |  7.794e-03 |  4.505e-03 | 8.934e-03 |   2.134e-02  |  3.316e+05  |    4.622e+05   
 44.5% | 000099200 |    0.0417143  |          | 7.330e+04| 7.105e+04|            |            |  2.029e-02 | 8.126e-03 |   1.261e-02  |  4.706e+05  |    4.622e+05   
 44.8% | 000099840 |    0.0604293  | 6.094e+04| 7.021e+04| 7.040e+04|  2.227e-02 |  6.051e-03 |  4.535e-03 | 7.683e-03 |   2.359e-02  |  3.215e+05  |    4.616e+05   
 45.1% | 000100480 |    0.0385664  |          | 7.474e+04| 7.049e+04|            |            |  1.739e-02 | 8.375e-03 |   1.213e-02  |  4.985e+05  |    4.617e+05   
 45.4% | 000101120 |    0.0589864  | 6.295e+04| 7.110e+04| 7.196e+04|  2.282e-02 |  8.166e-03 |  4.454e-03 | 8.574e-03 |   2.077e-02  |  3.226e+05  |    4.610e+05   
 45.7% | 000101760 |    0.0411476  |          | 7.241e+04| 6.916e+04|            |            |  2.050e-02 | 8.125e-03 |   1.188e-02  |  4.576e+05  |    4.610e+05   
 46.0% | 000102400 |    0.0582080  | 5.757e+04| 7.058e+04| 7.114e+04|  2.205e-02 |  6.049e-03 |  4.439e-03 | 8.036e-03 |   2.142e-02  |  3.200e+05  |    4.604e+05   
 46.3% | 000103040 |    0.0385848  |          | 7.056e+04| 6.998e+04|            |            |  1.814e-02 | 8.475e-03 |   1.119e-02  |  4.777e+05  |    4.605e+05   
 46.6% | 000103680 |    0.0577330  | 6.125e+04| 6.859e+04| 7.225e+04|  2.255e-02 |  8.067e-03 |  4.366e-03 | 7.794e-03 |   2.072e-02  |  3.159e+05  |    4.599e+05   
 46.8% | 000104320 |    0.0396619  |          | 7.082e+04| 6.881e+04|            |            |  2.068e-02 | 7.522e-03 |   1.080e-02  |  4.549e+05  |    4.598e+05   
 47.1% | 000104960 |    0.0570241  | 7.232e+04| 6.862e+04| 7.296e+04|  2.166e-02 |  5.760e-03 |  4.290e-03 | 8.190e-03 |   2.059e-02  |  3.130e+05  |    4.592e+05   
 47.4% | 000105600 |    0.0387618  |          | 7.203e+04| 7.014e+04|            |            |  2.020e-02 | 7.678e-03 |   1.020e-02  |  4.554e+05  |    4.592e+05   
 47.7% | 000106240 |    0.0559674  | 6.498e+04| 6.808e+04| 7.268e+04|  2.200e-02 |  7.954e-03 |  4.189e-03 | 7.980e-03 |   1.946e-02  |  3.120e+05  |    4.586e+05   
 48.0% | 000106880 |    0.0388996  |          | 7.001e+04| 6.938e+04|            |            |  2.060e-02 | 7.881e-03 |   9.743e-03  |  4.440e+05  |    4.586e+05   
 48.3% | 000107520 |    0.0554729  | 5.828e+04| 6.807e+04| 7.211e+04|  2.141e-02 |  5.741e-03 |  4.388e-03 | 7.517e-03 |   1.979e-02  |  3.079e+05  |    4.580e+05   
 48.6% | 000108160 |    0.0367353  |          | 7.131e+04| 6.870e+04|            |            |  1.946e-02 | 7.740e-03 |   8.811e-03  |  4.598e+05  |    4.580e+05   
 48.9% | 000108800 |    0.0545403  | 6.231e+04| 6.905e+04| 6.979e+04|  2.153e-02 |  7.401e-03 |  4.002e-03 | 8.999e-03 |   1.754e-02  |  3.063e+05  |    4.574e+05   
 49.1% | 000109440 |    0.0361740  |          | 7.114e+04| 6.840e+04|            |            |  1.850e-02 | 8.140e-03 |   8.868e-03  |  4.566e+05  |    4.574e+05   
 49.4% | 000110080 |    0.0541732  | 6.663e+04| 6.819e+04| 7.276e+04|  2.200e-02 |  5.955e-03 |  4.249e-03 | 6.998e-03 |   1.873e-02  |  3.015e+05  |    4.568e+05   
 49.7% | 000110720 |    0.0346136  |          | 6.956e+04| 7.000e+04|            |            |  1.750e-02 | 8.285e-03 |   8.139e-03  |  4.665e+05  |    4.568e+05   
 50.0% | 000111360 |    0.0541894  | 5.859e+04| 6.843e+04| 6.968e+04|  2.237e-02 |  7.959e-03 |  4.076e-03 | 8.041e-03 |   1.739e-02  |  2.946e+05  |    4.562e+05   
 50.3% | 000112000 |    0.0351349  |          | 7.101e+04| 6.887e+04|            |            |  1.814e-02 | 8.218e-03 |   8.090e-03  |  4.492e+05  |    4.562e+05   
 50.6% | 000112640 |    0.0533367  | 5.570e+04| 6.798e+04| 7.071e+04|  2.192e-02 |  5.988e-03 |  4.186e-03 | 6.876e-03 |   1.805e-02  |  2.925e+05  |    4.556e+05   
 50.9% | 000113280 |    0.0331586  |          | 6.911e+04| 6.697e+04|            |            |  1.758e-02 | 6.997e-03 |   7.878e-03  |  4.651e+05  |    4.556e+05   
 51.1% | 000113920 |    0.0527345  | 6.830e+04| 6.850e+04| 6.991e+04|  2.244e-02 |  8.039e-03 |  4.045e-03 | 7.329e-03 |   1.668e-02  |  2.890e+05  |    4.550e+05   
 51.4% | 000114560 |    0.0329694  |          | 7.188e+04| 6.760e+04|            |            |  1.806e-02 | 7.012e-03 |   7.201e-03  |  4.569e+05  |    4.550e+05   
 51.7% | 000115200 |    0.0521443  | 6.218e+04| 6.892e+04| 7.053e+04|  2.202e-02 |  6.115e-03 |  3.907e-03 | 7.224e-03 |   1.661e-02  |  2.855e+05  |    4.543e+05   
 52.0% | 000115840 |    0.0332518  |          | 7.140e+04| 6.817e+04|            |            |  1.823e-02 | 7.744e-03 |   6.536e-03  |  4.424e+05  |    4.543e+05   
 52.3% | 000116480 |    0.0516376  | 5.280e+04| 6.804e+04| 6.951e+04|  2.237e-02 |  8.346e-03 |  3.724e-03 | 7.768e-03 |   1.547e-02  |  2.815e+05  |    4.537e+05   
 52.6% | 000117120 |    0.0315331  |          | 7.282e+04| 6.813e+04|            |            |  1.746e-02 | 7.169e-03 |   6.254e-03  |  4.554e+05  |    4.537e+05   
 52.9% | 000117760 |    0.0504679  | 5.690e+04| 6.765e+04| 7.300e+04|  2.184e-02 |  6.029e-03 |  3.800e-03 | 6.559e-03 |   1.588e-02  |  2.811e+05  |    4.531e+05   
 53.2% | 000118400 |    0.0314956  |          | 7.028e+04| 7.175e+04|            |            |  1.803e-02 | 7.450e-03 |   5.253e-03  |  4.450e+05  |    4.531e+05   
 53.4% | 000119040 |    0.0494544  | 5.112e+04| 6.754e+04| 7.146e+04|  2.185e-02 |  8.034e-03 |  3.648e-03 | 7.606e-03 |   1.403e-02  |  2.799e+05  |    4.525e+05   
 53.7% | 000119680 |    0.0309995  |          | 7.144e+04| 6.823e+04|            |            |  1.735e-02 | 7.630e-03 |   5.344e-03  |  4.411e+05  |    4.525e+05   
 54.0% | 000120320 |    0.0488770  | 5.542e+04| 6.777e+04| 7.579e+04|  2.166e-02 |  6.176e-03 |  3.809e-03 | 6.814e-03 |   1.436e-02  |  2.763e+05  |    4.519e+05   
 54.3% | 000120960 |    0.0291338  |          | 7.036e+04| 7.114e+04|            |            |  1.735e-02 | 6.486e-03 |   4.605e-03  |  4.578e+05  |    4.519e+05   
 54.6% | 000121600 |    0.0488281  | 5.920e+04| 6.738e+04| 7.037e+04|  2.205e-02 |  8.204e-03 |  3.612e-03 | 7.479e-03 |   1.338e-02  |  2.697e+05  |    4.513e+05   
 54.9% | 000122240 |    0.0297776  |          | 7.180e+04| 6.694e+04|            |            |  1.757e-02 | 6.828e-03 |   4.678e-03  |  4.368e+05  |    4.513e+05   
 55.2% | 000122880 |    0.0483547  | 6.369e+04| 6.756e+04| 7.116e+04|  2.184e-02 |  6.168e-03 |  3.622e-03 | 6.620e-03 |   1.408e-02  |  2.656e+05  |    4.507e+05   
 55.5% | 000123520 |    0.0285205  |          | 7.017e+04| 6.806e+04|            |            |  1.683e-02 | 6.709e-03 |   4.249e-03  |  4.445e+05  |    4.507e+05   
 55.7% | 000124160 |    0.0471340  | 5.583e+04| 6.786e+04| 7.323e+04|  2.209e-02 |  8.308e-03 |  3.533e-03 | 7.085e-03 |   1.229e-02  |  2.655e+05  |    4.501e+05   
 56.0% | 000124800 |    0.0294169  |          | 7.168e+04| 6.616e+04|            |            |  1.819e-02 | 6.812e-03 |   3.799e-03  |  4.199e+05  |    4.500e+05   
 56.3% | 000125440 |    0.0470668  | 5.360e+04| 6.782e+04| 6.895e+04|  2.144e-02 |  6.368e-03 |  3.684e-03 | 7.310e-03 |   1.242e-02  |  2.591e+05  |    4.494e+05   
 56.6% | 000126080 |    0.0274695  |          | 7.059e+04| 6.664e+04|            |            |  1.655e-02 | 6.814e-03 |   3.405e-03  |  4.381e+05  |    4.494e+05   
 56.9% | 000126720 |    0.0463771  | 5.084e+04| 6.751e+04| 6.683e+04|  2.176e-02 |  8.097e-03 |  3.550e-03 | 6.385e-03 |   1.215e-02  |  2.561e+05  |    4.488e+05   
 57.2% | 000127360 |    0.0282768  |          | 7.154e+04| 6.508e+04|            |            |  1.825e-02 | 6.082e-03 |   3.277e-03  |  4.144e+05  |    4.487e+05   
 57.5% | 000128000 |    0.0448023  | 5.874e+04| 6.824e+04| 7.304e+04|  2.081e-02 |  5.739e-03 |  3.372e-03 | 6.609e-03 |   1.172e-02  |  2.581e+05  |    4.482e+05   
 57.8% | 000128640 |    0.0272662  |          | 7.056e+04| 6.643e+04|            |            |  1.736e-02 | 6.345e-03 |   2.847e-03  |  4.183e+05  |    4.481e+05   
 58.0% | 000129280 |    0.0449594  | 6.530e+04| 6.723e+04| 6.904e+04|  2.157e-02 |  7.998e-03 |  3.298e-03 | 6.547e-03 |   1.132e-02  |  2.503e+05  |    4.475e+05   
 58.3% | 000129920 |    0.0263979  |          | 7.239e+04| 6.278e+04|            |            |  1.675e-02 | 6.261e-03 |   2.733e-03  |  4.205e+05  |    4.475e+05   
 58.6% | 000130560 |    0.0442182  | 5.854e+04| 6.717e+04| 6.829e+04|  2.102e-02 |  5.984e-03 |  3.385e-03 | 5.776e-03 |   1.182e-02  |  2.476e+05  |    4.469e+05   
 58.9% | 000131200 |    0.0252756  |          | 7.097e+04| 6.233e+04|            |            |  1.656e-02 | 5.782e-03 |   2.243e-03  |  4.271e+05  |    4.469e+05   
 59.2% | 000131840 |    0.0436703  | 6.291e+04| 6.717e+04| 7.022e+04|  2.158e-02 |  7.913e-03 |  3.334e-03 | 6.386e-03 |   1.007e-02  |  2.438e+05  |    4.463e+05   
 59.5% | 000132480 |    0.0261966  |          | 7.010e+04| 6.047e+04|            |            |  1.739e-02 | 6.197e-03 |   1.946e-03  |  4.007e+05  |    4.462e+05   
 59.8% | 000133120 |    0.0435487  | 5.812e+04| 6.703e+04| 6.642e+04|  2.113e-02 |  6.142e-03 |  3.459e-03 | 5.632e-03 |   1.111e-02  |  2.377e+05  |    4.456e+05   
 60.1% | 000133760 |    0.0244086  |          | 7.035e+04| 6.151e+04|            |            |  1.611e-02 | 5.802e-03 |   1.767e-03  |  4.180e+05  |    4.456e+05   
 60.3% | 000134400 |    0.0425889  | 6.620e+04| 6.849e+04| 6.638e+04|  2.124e-02 |  7.779e-03 |  3.189e-03 | 7.014e-03 |   8.924e-03  |  2.361e+05  |    4.450e+05   
 60.6% | 000135040 |    0.0247855  |          | 7.095e+04| 6.129e+04|            |            |  1.717e-02 | 5.969e-03 |   9.645e-04  |  3.999e+05  |    4.449e+05   
 60.9% | 000135680 |    0.0418469  | 6.226e+04| 6.763e+04| 7.018e+04|  2.100e-02 |  6.115e-03 |  3.267e-03 | 5.640e-03 |   9.486e-03  |  2.334e+05  |    4.444e+05   
 61.2% | 000136320 |    0.0239949  |          | 7.308e+04| 6.393e+04|            |            |  1.645e-02 | 5.928e-03 |   8.583e-04  |  4.012e+05  |    4.443e+05   
 61.5% | 000136960 |    0.0414685  | 6.003e+04| 6.742e+04| 6.195e+04|  2.097e-02 |  7.581e-03 |  3.120e-03 | 6.010e-03 |   9.079e-03  |  2.287e+05  |    4.437e+05   
 61.8% | 000137600 |    0.0231582  |          | 7.006e+04| 6.133e+04|            |            |  1.643e-02 | 5.558e-03 |   4.902e-04  |  4.035e+05  |    4.437e+05   
 62.1% | 000138240 |    0.0409037  | 6.180e+04| 6.745e+04| 6.748e+04|  2.069e-02 |  5.818e-03 |  3.175e-03 | 5.597e-03 |   9.186e-03  |  2.250e+05  |    4.431e+05   
 62.4% | 000138880 |    0.0224234  |          | 7.186e+04| 6.111e+04|            |            |  1.624e-02 | 5.183e-03 |   2.699e-04  |  4.043e+05  |    4.430e+05   
 62.6% | 000139520 |    0.0410421  | 6.589e+04| 6.779e+04| 6.514e+04|  2.111e-02 |  7.904e-03 |  3.057e-03 | 6.090e-03 |   8.676e-03  |  2.176e+05  |    4.425e+05   
 62.9% | 000140160 |    0.0225311  |          | 7.040e+04| 5.926e+04|            |            |  1.660e-02 | 5.228e-03 |   2.367e-05  |  3.902e+05  |    4.424e+05   
 63.2% | 000140800 |    0.0398781  | 6.458e+04| 6.687e+04| 6.852e+04|  2.059e-02 |  5.862e-03 |  2.989e-03 | 5.029e-03 |   8.989e-03  |  2.171e+05  |    4.418e+05   
 63.5% | 000141440 |    0.0216073  |          | 7.512e+04| 5.697e+04|            |            |  1.577e-02 | 5.053e-03 |   2.612e-05  |  3.944e+05  |    4.418e+05   
 63.8% | 000142080 |    0.0404321  | 6.306e+04| 7.253e+04| 6.300e+04|  2.099e-02 |  7.707e-03 |  2.955e-03 | 6.434e-03 |   7.771e-03  |  2.075e+05  |    4.412e+05   
 64.1% | 000142720 |    0.0208050  |          | 7.332e+04| 5.618e+04|            |            |  1.531e-02 | 4.800e-03 |   2.267e-05  |  3.969e+05  |    4.411e+05   
 64.4% | 000143360 |    0.0390424  | 6.113e+04| 7.267e+04| 6.332e+04|  2.039e-02 |  5.722e-03 |  2.974e-03 | 5.359e-03 |   8.206e-03  |  2.081e+05  |    4.405e+05   
 64.7% | 000144000 |    0.0214773  |          | 7.685e+04| 5.599e+04|            |            |  1.576e-02 | 4.915e-03 |   9.911e-05  |  3.723e+05  |    4.404e+05   
 64.9% | 000144640 |    0.0394923  | 5.877e+04| 7.270e+04| 5.749e+04|  2.035e-02 |  7.184e-03 |  2.862e-03 | 6.256e-03 |   7.628e-03  |  1.992e+05  |    4.398e+05   
 65.2% | 000145280 |    0.0209310  |          | 7.594e+04| 5.387e+04|            |            |  1.528e-02 | 4.957e-03 |   2.125e-05  |  3.698e+05  |    4.398e+05   
 65.5% | 000145920 |    0.0383397  | 4.805e+04| 7.215e+04| 6.270e+04|  2.000e-02 |  5.566e-03 |  2.866e-03 | 5.168e-03 |   8.034e-03  |  1.986e+05  |    4.392e+05   
 65.8% | 000146560 |    0.0206149  |          | 7.599e+04| 5.313e+04|            |            |  1.522e-02 | 4.666e-03 |   2.041e-05  |  3.632e+05  |    4.391e+05   
 66.1% | 000147200 |    0.0385573  | 5.081e+04| 7.114e+04| 6.005e+04|  2.004e-02 |  7.055e-03 |  2.760e-03 | 5.847e-03 |   7.677e-03  |  1.909e+05  |    4.385e+05   
 66.4% | 000147840 |    0.0202983  |          | 7.423e+04| 5.302e+04|            |            |  1.503e-02 | 4.617e-03 |   1.970e-05  |  3.566e+05  |    4.384e+05   
 66.7% | 000148480 |    0.0378250  | 5.076e+04| 7.145e+04| 5.876e+04|  1.992e-02 |  5.572e-03 |  2.762e-03 | 4.858e-03 |   8.110e-03  |  1.881e+05  |    4.378e+05   
 67.0% | 000149120 |    0.0202310  |          | 7.399e+04| 5.309e+04|            |            |  1.517e-02 | 4.314e-03 |   3.746e-05  |  3.457e+05  |    4.377e+05   
 67.2% | 000149760 |    0.0377556  | 4.973e+04| 7.172e+04| 5.889e+04|  1.998e-02 |  7.027e-03 |  2.668e-03 | 5.346e-03 |   7.741e-03  |  1.821e+05  |    4.371e+05   
 67.5% | 000150400 |    0.0200292  |          | 7.335e+04| 5.218e+04|            |            |  1.496e-02 | 4.368e-03 |   1.994e-05  |  3.372e+05  |    4.370e+05   
 67.8% | 000151040 |    0.0370971  | 4.468e+04| 7.169e+04| 5.902e+04|  1.975e-02 |  5.415e-03 |  2.697e-03 | 4.586e-03 |   7.779e-03  |  1.789e+05  |    4.364e+05   
 68.1% | 000151680 |    0.0200969  |          | 7.422e+04| 4.999e+04|            |            |  1.532e-02 | 4.044e-03 |   2.087e-05  |  3.243e+05  |    4.362e+05   
 68.4% | 000152320 |    0.0374485  | 4.699e+04| 7.051e+04| 5.981e+04|  2.001e-02 |  7.049e-03 |  2.548e-03 | 5.119e-03 |   7.524e-03  |  1.709e+05  |    4.356e+05   
 68.7% | 000152960 |    0.0199180  |          | 7.299e+04| 4.965e+04|            |            |  1.489e-02 | 4.255e-03 |   2.117e-05  |  3.156e+05  |    4.355e+05   
 69.0% | 000153600 |    0.0370627  | 4.815e+04| 7.022e+04| 5.389e+04|  1.985e-02 |  5.470e-03 |  2.580e-03 | 4.556e-03 |   7.834e-03  |  1.665e+05  |    4.349e+05   
 69.3% | 000154240 |    0.0200910  |          | 7.441e+04| 4.415e+04|            |            |  1.508e-02 | 4.258e-03 |   2.078e-05  |  3.016e+05  |    4.347e+05   
 69.5% | 000154880 |    0.0370971  | 4.544e+04| 7.130e+04| 4.144e+02|  2.000e-02 |  7.097e-03 |  2.435e-03 | 5.172e-03 |   6.988e-03  |  1.603e+05  |    4.341e+05   
 69.8% | 000155520 |    0.0196234  |          | 7.233e+04| 5.877e+02|            |            |  1.481e-02 | 4.100e-03 |   2.003e-05  |  2.974e+05  |    4.339e+05   
 70.1% | 000156160 |    0.0367925  | 4.650e+04| 6.691e+04|          |  1.985e-02 |  5.531e-03 |  2.498e-03 | 4.258e-03 |   8.408e-03  |  1.556e+05  |    4.333e+05   
 70.4% | 000156800 |    0.0194727  |          | 6.833e+04|          |            |            |  1.500e-02 | 3.788e-03 |   1.912e-04  |  2.884e+05  |    4.331e+05   
 70.7% | 000157440 |    0.0363590  | 4.253e+04| 6.588e+04|          |  1.992e-02 |  7.166e-03 |  2.323e-03 | 4.335e-03 |   7.953e-03  |  1.515e+05  |    4.325e+05   
 71.0% | 000158080 |    0.0197725  |          | 7.035e+04|          |            |            |  1.511e-02 | 4.011e-03 |   1.647e-04  |  2.732e+05  |    4.323e+05   
 71.3% | 000158720 |    0.0354419  | 4.325e+04| 6.649e+04|          |  1.965e-02 |  5.579e-03 |  2.371e-03 | 3.961e-03 |   7.672e-03  |  1.494e+05  |    4.317e+05   
 71.6% | 000159360 |    0.0202649  |          | 6.928e+04|          |            |            |  1.553e-02 | 4.085e-03 |   1.728e-04  |  2.561e+05  |    4.315e+05   
 71.8% | 000160000 |    0.0353074  | 5.117e+04| 6.567e+04|          |  1.968e-02 |  7.124e-03 |  2.243e-03 | 4.385e-03 |   7.280e-03  |  1.441e+05  |    4.309e+05   
 72.1% | 000160640 |    0.0200199  |          | 6.840e+04|          |            |            |  1.559e-02 | 3.830e-03 |   1.635e-04  |  2.490e+05  |    4.307e+05   
 72.4% | 000161280 |    0.0342670  | 4.851e+04| 6.569e+04|          |  1.932e-02 |  5.454e-03 |  2.259e-03 | 3.854e-03 |   7.107e-03  |  1.425e+05  |    4.301e+05   
 72.7% | 000161920 |    0.0198519  |          | 6.869e+04|          |            |            |  1.551e-02 | 3.652e-03 |   1.983e-04  |  2.409e+05  |    4.299e+05   
 73.0% | 000162560 |    0.0341867  | 4.927e+04| 6.550e+04|          |  1.949e-02 |  7.022e-03 |  2.148e-03 | 4.213e-03 |   6.600e-03  |  1.370e+05  |    4.293e+05   
 73.3% | 000163200 |    0.0200993  |          | 6.818e+04|          |            |            |  1.590e-02 | 3.560e-03 |   1.841e-04  |  2.280e+05  |    4.290e+05   
 73.6% | 000163840 |    0.0329136  | 4.911e+04| 6.647e+04|          |  1.918e-02 |  5.534e-03 |  2.145e-03 | 3.355e-03 |   6.517e-03  |  1.363e+05  |    4.285e+05   
 73.9% | 000164480 |    0.0207184  |          | 6.815e+04|          |            |            |  1.654e-02 | 3.522e-03 |   1.755e-04  |  2.119e+05  |    4.282e+05   
 74.1% | 000165120 |    0.0331892  | 4.691e+04| 6.572e+04|          |  1.926e-02 |  6.900e-03 |  2.099e-03 | 4.214e-03 |   5.869e-03  |  1.294e+05  |    4.276e+05   
 74.4% | 000165760 |    0.0202474  |          | 6.713e+04|          |            |            |  1.599e-02 | 3.663e-03 |   1.410e-04  |  2.074e+05  |    4.274e+05   
 74.7% | 000166400 |    0.0323727  | 4.938e+04| 6.650e+04|          |  1.908e-02 |  5.542e-03 |  2.095e-03 | 3.710e-03 |   5.776e-03  |  1.268e+05  |    4.268e+05   
 75.0% | 000167040 |    0.0205085  |          | 6.746e+04|          |            |            |  1.641e-02 | 3.457e-03 |   1.699e-04  |  1.957e+05  |    4.265e+05   
 75.3% | 000167680 |    0.0324333  | 4.884e+04| 6.352e+04|          |  1.926e-02 |  7.076e-03 |  1.999e-03 | 3.968e-03 |   5.526e-03  |  1.210e+05  |    4.259e+05   
 75.6% | 000168320 |    0.0202525  |          | 6.611e+04|          |            |            |  1.635e-02 | 3.282e-03 |   1.496e-04  |  1.892e+05  |    4.256e+05   
 75.9% | 000168960 |    0.0313541  | 4.844e+04| 6.553e+04|          |  1.889e-02 |  5.684e-03 |  1.980e-03 | 3.503e-03 |   5.279e-03  |  1.194e+05  |    4.251e+05   
 76.1% | 000169600 |    0.0207147  |          | 6.572e+04|          |            |            |  1.680e-02 | 3.294e-03 |   1.460e-04  |  1.765e+05  |    4.248e+05   
 76.4% | 000170240 |    0.0312840  | 4.838e+04| 6.250e+04|          |  1.897e-02 |  6.938e-03 |  1.880e-03 | 3.725e-03 |   5.028e-03  |  1.141e+05  |    4.242e+05   
 76.7% | 000170880 |    0.0203803  |          | 6.492e+04|          |            |            |  1.648e-02 | 3.285e-03 |   1.472e-04  |  1.709e+05  |    4.239e+05   
 77.0% | 000171520 |    0.0302922  | 4.634e+04| 6.325e+04|          |  1.857e-02 |  5.763e-03 |  1.882e-03 | 3.177e-03 |   4.975e-03  |  1.122e+05  |    4.234e+05   
 77.3% | 000172160 |    0.0206182  |          | 6.388e+04|          |            |            |  1.693e-02 | 3.099e-03 |   1.478e-04  |  1.607e+05  |    4.230e+05   
 77.6% | 000172800 |    0.0302108  | 4.835e+04| 6.117e+04|          |  1.861e-02 |  6.681e-03 |  1.806e-03 | 3.539e-03 |   4.568e-03  |  1.069e+05  |    4.225e+05   
 77.9% | 000173440 |    0.0206534  |          | 6.450e+04|          |            |            |  1.680e-02 | 3.243e-03 |   1.347e-04  |  1.525e+05  |    4.222e+05   
 78.2% | 000174080 |    0.0294512  | 4.847e+04| 6.306e+04|          |  1.850e-02 |  5.772e-03 |  1.824e-03 | 3.173e-03 |   4.207e-03  |  1.042e+05  |    4.216e+05   
