Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 19.1% | 000085120 |    0.2760129  |          | 8.566e+04| 7.551e+04|            |            |  1.396e-02 | 4.142e-02 |   2.201e-01  |  6.032e+05  |    5.697e+05   
 19.3% | 000085760 |    0.2955615  | 5.513e+04| 8.513e+04| 7.594e+04|  2.769e-02 |  7.109e-03 |  1.357e-02 | 2.409e-02 |   2.270e-01  |  5.613e+05  |    5.697e+05   
 19.4% | 000086400 |    0.2774471  |          | 8.357e+04| 7.550e+04|            |            |  1.392e-02 | 4.710e-02 |   2.160e-01  |  5.958e+05  |    5.698e+05   
 19.5% | 000087040 |    0.2956918  | 5.538e+04| 8.510e+04| 7.606e+04|  2.821e-02 |  5.245e-03 |  1.346e-02 | 2.426e-02 |   2.265e-01  |  5.570e+05  |    5.698e+05   
 19.7% | 000087680 |    0.2707731  |          | 8.549e+04| 7.576e+04|            |            |  1.384e-02 | 4.088e-02 |   2.155e-01  |  6.061e+05  |    5.700e+05   
 19.8% | 000088320 |    0.2925957  | 5.585e+04| 8.492e+04| 7.587e+04|  2.811e-02 |  7.460e-03 |  1.323e-02 | 2.384e-02 |   2.242e-01  |  5.589e+05  |    5.699e+05   
 20.0% | 000088960 |    0.2722818  |          | 8.520e+04| 7.604e+04|            |            |  1.384e-02 | 4.568e-02 |   2.123e-01  |  5.985e+05  |    5.700e+05   
 20.1% | 000089600 |    0.2928459  | 5.571e+04| 8.505e+04| 7.569e+04|  2.817e-02 |  5.064e-03 |  1.321e-02 | 2.281e-02 |   2.254e-01  |  5.544e+05  |    5.700e+05   
 20.3% | 000090240 |    0.2659959  |          | 8.540e+04| 7.587e+04|            |            |  1.374e-02 | 3.531e-02 |   2.164e-01  |  6.082e+05  |    5.702e+05   
 20.4% | 000090880 |    0.2891710  | 5.570e+04| 8.506e+04| 7.568e+04|  2.808e-02 |  7.279e-03 |  1.332e-02 | 2.579e-02 |   2.188e-01  |  5.575e+05  |    5.701e+05   
 20.5% | 000091520 |    0.2702828  |          | 8.518e+04| 7.564e+04|            |            |  1.375e-02 | 4.979e-02 |   2.063e-01  |  5.943e+05  |    5.702e+05   
 20.7% | 000092160 |    0.2900032  | 5.525e+04| 8.478e+04| 7.552e+04|  2.857e-02 |  5.246e-03 |  1.339e-02 | 2.490e-02 |   2.199e-01  |  5.519e+05  |    5.701e+05   
 20.8% | 000092800 |    0.2596501  |          | 8.480e+04| 7.577e+04|            |            |  1.366e-02 | 2.947e-02 |   2.160e-01  |  6.141e+05  |    5.703e+05   
 21.0% | 000093440 |    0.2860037  | 5.474e+04| 8.435e+04| 7.571e+04|  2.840e-02 |  7.490e-03 |  1.318e-02 | 2.332e-02 |   2.179e-01  |  5.555e+05  |    5.702e+05   
 21.1% | 000094080 |    0.2638399  |          | 8.417e+04| 7.572e+04|            |            |  1.358e-02 | 4.223e-02 |   2.075e-01  |  6.000e+05  |    5.704e+05   
 21.3% | 000094720 |    0.2858767  | 5.542e+04| 8.510e+04| 7.562e+04|  2.881e-02 |  5.315e-03 |  1.319e-02 | 2.255e-02 |   2.181e-01  |  5.518e+05  |    5.703e+05   
 21.4% | 000095360 |    0.2588111  |          | 8.525e+04| 7.531e+04|            |            |  1.355e-02 | 3.266e-02 |   2.121e-01  |  6.072e+05  |    5.705e+05   
 21.6% | 000096000 |    0.2817841  | 5.503e+04| 8.461e+04| 7.605e+04|  2.870e-02 |  8.060e-03 |  1.313e-02 | 2.383e-02 |   2.130e-01  |  5.557e+05  |    5.704e+05   
 21.7% | 000096640 |    0.2634622  |          | 8.414e+04| 7.556e+04|            |            |  1.349e-02 | 4.845e-02 |   2.011e-01  |  5.922e+05  |    5.705e+05   
 21.8% | 000097280 |    0.2822779  | 5.542e+04| 8.466e+04| 7.568e+04|  2.842e-02 |  5.335e-03 |  1.297e-02 | 2.219e-02 |   2.155e-01  |  5.507e+05  |    5.704e+05   
 22.0% | 000097920 |    0.2547913  |          | 8.455e+04| 7.545e+04|            |            |  1.349e-02 | 3.145e-02 |   2.093e-01  |  6.078e+05  |    5.706e+05   
 22.1% | 000098560 |    0.2783603  | 5.538e+04| 8.477e+04| 7.551e+04|  2.822e-02 |  7.738e-03 |  1.281e-02 | 2.429e-02 |   2.099e-01  |  5.543e+05  |    5.705e+05   
 22.3% | 000099200 |    0.2566653  |          | 8.451e+04| 7.594e+04|            |            |  1.343e-02 | 4.458e-02 |   1.982e-01  |  5.990e+05  |    5.706e+05   
 22.4% | 000099840 |    0.2769017  | 5.523e+04| 8.491e+04| 7.612e+04|  2.827e-02 |  5.269e-03 |  1.290e-02 | 2.251e-02 |   2.101e-01  |  5.531e+05  |    5.705e+05   
 22.6% | 000100480 |    0.2510601  |          | 8.529e+04| 7.545e+04|            |            |  1.340e-02 | 3.277e-02 |   2.044e-01  |  6.078e+05  |    5.707e+05   
 22.7% | 000101120 |    0.2760721  | 5.435e+04| 8.471e+04| 7.492e+04|  2.812e-02 |  7.652e-03 |  1.292e-02 | 2.313e-02 |   2.087e-01  |  5.507e+05  |    5.706e+05   
 22.8% | 000101760 |    0.2510698  |          | 8.497e+04| 7.522e+04|            |            |  1.338e-02 | 3.602e-02 |   2.012e-01  |  6.033e+05  |    5.708e+05   
 23.0% | 000102400 |    0.2754271  | 5.443e+04| 8.441e+04| 7.518e+04|  2.779e-02 |  5.239e-03 |  1.286e-02 | 2.178e-02 |   2.098e-01  |  5.479e+05  |    5.706e+05   
 23.1% | 000103040 |    0.2500918  |          | 8.444e+04| 7.511e+04|            |            |  1.323e-02 | 3.352e-02 |   2.028e-01  |  6.012e+05  |    5.708e+05   
 23.3% | 000103680 |    0.2719160  | 5.582e+04| 8.469e+04| 7.492e+04|  2.775e-02 |  7.424e-03 |  1.278e-02 | 2.421e-02 |   2.040e-01  |  5.508e+05  |    5.707e+05   
 23.4% | 000104320 |    0.2501911  |          | 8.443e+04| 7.511e+04|            |            |  1.324e-02 | 4.300e-02 |   1.935e-01  |  5.964e+05  |    5.708e+05   
 23.6% | 000104960 |    0.2707626  | 5.614e+04| 8.470e+04| 7.548e+04|  2.776e-02 |  5.224e-03 |  1.280e-02 | 2.220e-02 |   2.049e-01  |  5.491e+05  |    5.707e+05   
 23.7% | 000105600 |    0.2458167  |          | 8.556e+04| 7.512e+04|            |            |  1.319e-02 | 3.498e-02 |   1.971e-01  |  6.025e+05  |    5.708e+05   
 23.9% | 000106240 |    0.2686574  | 5.595e+04| 8.447e+04| 7.476e+04|  2.764e-02 |  7.395e-03 |  1.271e-02 | 2.270e-02 |   2.025e-01  |  5.492e+05  |    5.707e+05   
 24.0% | 000106880 |    0.2436985  |          | 8.563e+04| 7.571e+04|            |            |  1.314e-02 | 3.776e-02 |   1.924e-01  |  6.032e+05  |    5.709e+05   
 24.1% | 000107520 |    0.2665784  | 5.608e+04| 8.441e+04| 7.568e+04|  2.765e-02 |  5.123e-03 |  1.261e-02 | 2.189e-02 |   2.013e-01  |  5.493e+05  |    5.708e+05   
 24.3% | 000108160 |    0.2399794  |          | 8.541e+04| 7.575e+04|            |            |  1.306e-02 | 3.442e-02 |   1.920e-01  |  6.079e+05  |    5.709e+05   
 24.4% | 000108800 |    0.2662930  | 5.533e+04| 8.451e+04| 7.418e+04|  2.777e-02 |  7.496e-03 |  1.261e-02 | 2.232e-02 |   2.005e-01  |  5.458e+05  |    5.708e+05   
 24.6% | 000109440 |    0.2406005  |          | 8.507e+04| 7.461e+04|            |            |  1.309e-02 | 3.586e-02 |   1.912e-01  |  6.018e+05  |    5.709e+05   
 24.7% | 000110080 |    0.2650259  | 5.578e+04| 8.463e+04| 7.482e+04|  2.782e-02 |  5.114e-03 |  1.243e-02 | 2.115e-02 |   2.005e-01  |  5.442e+05  |    5.708e+05   
 24.9% | 000110720 |    0.2371452  |          | 8.452e+04| 7.469e+04|            |            |  1.295e-02 | 2.850e-02 |   1.952e-01  |  6.059e+05  |    5.709e+05   
 25.0% | 000111360 |    0.2604541  | 5.538e+04| 8.468e+04| 7.513e+04|  2.779e-02 |  7.467e-03 |  1.245e-02 | 2.308e-02 |   1.940e-01  |  5.496e+05  |    5.709e+05   
 25.1% | 000112000 |    0.2395733  |          | 8.455e+04| 7.460e+04|            |            |  1.292e-02 | 4.318e-02 |   1.830e-01  |  5.952e+05  |    5.709e+05   
 25.3% | 000112640 |    0.2612451  | 5.525e+04| 8.452e+04| 7.489e+04|  2.796e-02 |  5.150e-03 |  1.232e-02 | 2.191e-02 |   1.959e-01  |  5.437e+05  |    5.708e+05   
 25.4% | 000113280 |    0.2329708  |          | 8.497e+04| 7.511e+04|            |            |  1.288e-02 | 2.939e-02 |   1.901e-01  |  6.074e+05  |    5.710e+05   
 25.6% | 000113920 |    0.2587352  | 5.486e+04| 8.441e+04| 7.467e+04|  2.792e-02 |  7.523e-03 |  1.224e-02 | 2.276e-02 |   1.926e-01  |  5.448e+05  |    5.709e+05   
 25.7% | 000114560 |    0.2366291  |          | 8.441e+04| 7.463e+04|            |            |  1.287e-02 | 4.028e-02 |   1.830e-01  |  5.934e+05  |    5.709e+05   
 25.9% | 000115200 |    0.2580500  | 5.569e+04| 8.445e+04| 7.487e+04|  2.815e-02 |  5.159e-03 |  1.229e-02 | 2.181e-02 |   1.927e-01  |  5.420e+05  |    5.708e+05   
 26.0% | 000115840 |    0.2318572  |          | 8.553e+04| 7.500e+04|            |            |  1.279e-02 | 3.548e-02 |   1.831e-01  |  6.009e+05  |    5.709e+05   
 26.1% | 000116480 |    0.2544181  | 5.547e+04| 8.438e+04| 7.500e+04|  2.809e-02 |  7.389e-03 |  1.217e-02 | 2.258e-02 |   1.885e-01  |  5.455e+05  |    5.708e+05   
 26.3% | 000117120 |    0.2329887  |          | 8.557e+04| 7.521e+04|            |            |  1.280e-02 | 4.443e-02 |   1.753e-01  |  5.934e+05  |    5.709e+05   
 26.4% | 000117760 |    0.2541353  | 5.529e+04| 8.489e+04| 7.494e+04|  2.839e-02 |  5.144e-03 |  1.238e-02 | 2.057e-02 |   1.897e-01  |  5.419e+05  |    5.708e+05   
 26.6% | 000118400 |    0.2259127  |          | 8.500e+04| 7.524e+04|            |            |  1.266e-02 | 2.753e-02 |   1.852e-01  |  6.072e+05  |    5.709e+05   
 26.7% | 000119040 |    0.2520338  | 5.549e+04| 8.436e+04| 7.412e+04|  2.765e-02 |  7.673e-03 |  1.203e-02 | 2.218e-02 |   1.871e-01  |  5.421e+05  |    5.708e+05   
 26.9% | 000119680 |    0.2273049  |          | 8.410e+04| 7.428e+04|            |            |  1.263e-02 | 3.308e-02 |   1.811e-01  |  5.988e+05  |    5.709e+05   
 27.0% | 000120320 |    0.2503132  | 5.537e+04| 8.442e+04| 7.523e+04|  2.784e-02 |  5.107e-03 |  1.226e-02 | 2.147e-02 |   1.856e-01  |  5.416e+05  |    5.708e+05   
 27.2% | 000120960 |    0.2239068  |          | 8.492e+04| 7.507e+04|            |            |  1.260e-02 | 3.352e-02 |   1.772e-01  |  6.031e+05  |    5.709e+05   
 27.3% | 000121600 |    0.2464724  | 5.526e+04| 8.430e+04| 7.529e+04|  2.773e-02 |  7.628e-03 |  1.214e-02 | 2.318e-02 |   1.803e-01  |  5.457e+05  |    5.708e+05   
 27.4% | 000122240 |    0.2261404  |          | 8.466e+04| 7.516e+04|            |            |  1.256e-02 | 4.421e-02 |   1.689e-01  |  5.924e+05  |    5.709e+05   
 27.6% | 000122880 |    0.2463046  | 5.542e+04| 8.446e+04| 7.504e+04|  2.753e-02 |  5.068e-03 |  1.218e-02 | 2.011e-02 |   1.834e-01  |  5.418e+05  |    5.708e+05   
 27.7% | 000123520 |    0.2177222  |          | 8.551e+04| 7.524e+04|            |            |  1.254e-02 | 2.868e-02 |   1.760e-01  |  6.105e+05  |    5.709e+05   
 27.9% | 000124160 |    0.2453227  | 5.522e+04| 8.439e+04| 7.356e+04|  2.716e-02 |  7.478e-03 |  1.191e-02 | 2.283e-02 |   1.803e-01  |  5.396e+05  |    5.708e+05   
 28.0% | 000124800 |    0.2257015  |          | 8.527e+04| 7.383e+04|            |            |  1.246e-02 | 4.398e-02 |   1.688e-01  |  5.842e+05  |    5.708e+05   
 28.2% | 000125440 |    0.2429840  | 5.537e+04| 8.452e+04| 7.507e+04|  2.766e-02 |  5.150e-03 |  1.185e-02 | 2.090e-02 |   1.795e-01  |  5.405e+05  |    5.707e+05   
 28.3% | 000126080 |    0.2182502  |          | 8.503e+04| 7.449e+04|            |            |  1.237e-02 | 3.411e-02 |   1.712e-01  |  5.994e+05  |    5.708e+05   
 28.4% | 000126720 |    0.2392805  | 4.733e+04| 8.461e+04| 7.512e+04|  2.704e-02 |  7.446e-03 |  1.197e-02 | 2.218e-02 |   1.748e-01  |  5.445e+05  |    5.707e+05   
 28.6% | 000127360 |    0.2163223  |          | 8.477e+04| 7.528e+04|            |            |  1.240e-02 | 3.735e-02 |   1.662e-01  |  5.999e+05  |    5.708e+05   
 28.7% | 000128000 |    0.2385400  | 4.814e+04| 8.445e+04| 7.541e+04|  2.712e-02 |  5.188e-03 |  1.192e-02 | 2.160e-02 |   1.747e-01  |  5.418e+05  |    5.707e+05   
 28.9% | 000128640 |    0.2138993  |          | 8.478e+04| 7.565e+04|            |            |  1.228e-02 | 3.524e-02 |   1.659e-01  |  6.018e+05  |    5.708e+05   
 29.0% | 000129280 |    0.2355118  | 4.715e+04| 8.412e+04| 7.519e+04|  2.651e-02 |  7.091e-03 |  1.181e-02 | 2.151e-02 |   1.724e-01  |  5.444e+05  |    5.707e+05   
 29.2% | 000129920 |    0.2153344  |          | 8.524e+04| 7.508e+04|            |            |  1.229e-02 | 4.276e-02 |   1.598e-01  |  5.930e+05  |    5.708e+05   
 29.3% | 000130560 |    0.2362007  | 4.751e+04| 8.443e+04| 7.476e+04|  2.695e-02 |  5.098e-03 |  1.169e-02 | 1.989e-02 |   1.745e-01  |  5.384e+05  |    5.707e+05   
 29.5% | 000131200 |    0.2091306  |          | 8.514e+04| 7.557e+04|            |            |  1.225e-02 | 2.912e-02 |   1.673e-01  |  6.056e+05  |    5.708e+05   
 29.6% | 000131840 |    0.2319381  | 4.775e+04| 8.415e+04| 7.542e+04|  2.665e-02 |  6.987e-03 |  1.162e-02 | 2.135e-02 |   1.691e-01  |  5.438e+05  |    5.707e+05   
 29.7% | 000132480 |    0.2097147  |          | 8.554e+04| 7.528e+04|            |            |  1.221e-02 | 3.740e-02 |   1.597e-01  |  5.990e+05  |    5.708e+05   
 29.9% | 000133120 |    0.2314776  | 4.761e+04| 8.445e+04| 7.535e+04|  2.667e-02 |  5.288e-03 |  1.189e-02 | 1.947e-02 |   1.703e-01  |  5.405e+05  |    5.707e+05   
 30.0% | 000133760 |    0.2056448  |          | 8.374e+04| 7.555e+04|            |            |  1.204e-02 | 2.559e-02 |   1.675e-01  |  6.059e+05  |    5.708e+05   
 30.2% | 000134400 |    0.2284028  | 4.908e+04| 8.473e+04| 7.491e+04|  2.641e-02 |  7.001e-03 |  1.157e-02 | 2.158e-02 |   1.657e-01  |  5.433e+05  |    5.707e+05   
 30.3% | 000135040 |    0.2085536  |          | 8.517e+04| 7.497e+04|            |            |  1.210e-02 | 4.302e-02 |   1.530e-01  |  5.926e+05  |    5.708e+05   
 30.5% | 000135680 |    0.2301700  | 4.773e+04| 8.447e+04| 7.417e+04|  2.678e-02 |  5.201e-03 |  1.163e-02 | 2.130e-02 |   1.672e-01  |  5.347e+05  |    5.706e+05   
 30.6% | 000136320 |    0.2038571  |          | 8.583e+04| 7.438e+04|            |            |  1.198e-02 | 2.997e-02 |   1.614e-01  |  6.012e+05  |    5.707e+05   
 30.7% | 000136960 |    0.2251917  | 4.871e+04| 8.437e+04| 7.496e+04|  2.604e-02 |  6.998e-03 |  1.157e-02 | 2.077e-02 |   1.636e-01  |  5.420e+05  |    5.706e+05   
 30.9% | 000137600 |    0.2025441  |          | 8.415e+04| 7.525e+04|            |            |  1.194e-02 | 3.265e-02 |   1.575e-01  |  6.001e+05  |    5.707e+05   
 31.0% | 000138240 |    0.2248237  | 4.895e+04| 8.414e+04| 7.528e+04|  2.625e-02 |  5.062e-03 |  1.141e-02 | 2.000e-02 |   1.640e-01  |  5.384e+05  |    5.706e+05   
 31.2% | 000138880 |    0.1989311  |          | 8.406e+04| 7.534e+04|            |            |  1.185e-02 | 2.657e-02 |   1.600e-01  |  6.060e+05  |    5.707e+05   
 31.3% | 000139520 |    0.2213916  | 5.556e+04| 8.453e+04| 7.490e+04|  2.599e-02 |  7.131e-03 |  1.140e-02 | 2.135e-02 |   1.596e-01  |  5.422e+05  |    5.706e+05   
 31.5% | 000140160 |    0.2019488  |          | 8.438e+04| 7.473e+04|            |            |  1.185e-02 | 3.857e-02 |   1.511e-01  |  5.919e+05  |    5.707e+05   
 31.6% | 000140800 |    0.2204049  | 5.538e+04| 8.447e+04| 7.549e+04|  2.582e-02 |  5.005e-03 |  1.127e-02 | 1.949e-02 |   1.607e-01  |  5.401e+05  |    5.706e+05   
 31.8% | 000141440 |    0.1968786  |          | 8.384e+04| 7.548e+04|            |            |  1.178e-02 | 2.917e-02 |   1.554e-01  |  6.021e+05  |    5.707e+05   
 31.9% | 000142080 |    0.2184359  | 5.492e+04| 8.415e+04| 7.470e+04|  2.561e-02 |  6.908e-03 |  1.123e-02 | 2.054e-02 |   1.580e-01  |  5.404e+05  |    5.706e+05   
 32.0% | 000142720 |    0.1957468  |          | 8.347e+04| 7.511e+04|            |            |  1.178e-02 | 2.946e-02 |   1.541e-01  |  6.005e+05  |    5.707e+05   
 32.2% | 000143360 |    0.2179489  | 5.519e+04| 8.451e+04| 7.497e+04|  2.556e-02 |  5.088e-03 |  1.139e-02 | 1.936e-02 |   1.587e-01  |  5.371e+05  |    5.706e+05   
 32.3% | 000144000 |    0.1935947  |          | 8.380e+04| 7.480e+04|            |            |  1.167e-02 | 2.676e-02 |   1.547e-01  |  6.021e+05  |    5.707e+05   
 32.5% | 000144640 |    0.2147242  | 5.536e+04| 8.414e+04| 7.495e+04|  2.517e-02 |  6.618e-03 |  1.124e-02 | 2.037e-02 |   1.550e-01  |  5.405e+05  |    5.706e+05   
 32.6% | 000145280 |    0.1946523  |          | 8.530e+04| 7.460e+04|            |            |  1.173e-02 | 3.741e-02 |   1.451e-01  |  5.937e+05  |    5.706e+05   
 32.8% | 000145920 |    0.2163692  | 5.522e+04| 8.397e+04| 7.383e+04|  2.535e-02 |  4.939e-03 |  1.125e-02 | 1.871e-02 |   1.581e-01  |  5.319e+05  |    5.705e+05   
 32.9% | 000146560 |    0.1906615  |          | 8.501e+04| 7.409e+04|            |            |  1.162e-02 | 2.646e-02 |   1.521e-01  |  6.010e+05  |    5.706e+05   
 33.0% | 000147200 |    0.2116666  | 5.523e+04| 8.434e+04| 7.472e+04|  2.524e-02 |  6.964e-03 |  1.099e-02 | 2.118e-02 |   1.511e-01  |  5.390e+05  |    5.705e+05   
 33.2% | 000147840 |    0.1901344  |          | 8.507e+04| 7.534e+04|            |            |  1.160e-02 | 3.456e-02 |   1.435e-01  |  5.975e+05  |    5.706e+05   
 33.3% | 000148480 |    0.2120969  | 5.530e+04| 8.431e+04| 7.416e+04|  2.540e-02 |  4.826e-03 |  1.101e-02 | 1.964e-02 |   1.531e-01  |  5.333e+05  |    5.705e+05   
 33.5% | 000149120 |    0.1873518  |          | 8.497e+04| 7.425e+04|            |            |  1.149e-02 | 2.977e-02 |   1.456e-01  |  6.012e+05  |    5.705e+05   
 33.6% | 000149760 |    0.2082810  | 5.526e+04| 8.411e+04| 7.498e+04|  2.520e-02 |  6.561e-03 |  1.079e-02 | 2.041e-02 |   1.490e-01  |  5.384e+05  |    5.704e+05   
 33.8% | 000150400 |    0.1866044  |          | 8.526e+04| 7.535e+04|            |            |  1.153e-02 | 3.525e-02 |   1.394e-01  |  5.984e+05  |    5.705e+05   
 33.9% | 000151040 |    0.2074675  | 5.537e+04| 8.433e+04| 7.494e+04|  2.516e-02 |  5.313e-03 |  1.110e-02 | 1.983e-02 |   1.484e-01  |  5.359e+05  |    5.704e+05   
 34.1% | 000151680 |    0.1846447  |          | 8.394e+04| 7.516e+04|            |            |  1.135e-02 | 2.946e-02 |   1.433e-01  |  5.995e+05  |    5.705e+05   
 34.2% | 000152320 |    0.2053208  | 5.505e+04| 8.410e+04| 7.476e+04|  2.525e-02 |  6.656e-03 |  1.075e-02 | 1.971e-02 |   1.467e-01  |  5.368e+05  |    5.704e+05   
 34.3% | 000152960 |    0.1844398  |          | 8.451e+04| 7.537e+04|            |            |  1.140e-02 | 3.568e-02 |   1.369e-01  |  5.950e+05  |    5.705e+05   
 34.5% | 000153600 |    0.2052599  | 5.531e+04| 8.383e+04| 7.502e+04|  2.531e-02 |  5.122e-03 |  1.089e-02 | 1.897e-02 |   1.471e-01  |  5.323e+05  |    5.704e+05   
 34.6% | 000154240 |    0.1815469  |          | 8.478e+04| 7.482e+04|            |            |  1.135e-02 | 3.286e-02 |   1.369e-01  |  5.992e+05  |    5.704e+05   
 34.8% | 000154880 |    0.2021093  | 5.490e+04| 8.363e+04| 7.497e+04|  2.514e-02 |  6.583e-03 |  1.094e-02 | 2.083e-02 |   1.423e-01  |  5.359e+05  |    5.703e+05   
 34.9% | 000155520 |    0.1828120  |          | 8.459e+04| 7.437e+04|            |            |  1.131e-02 | 3.796e-02 |   1.331e-01  |  5.898e+05  |    5.704e+05   
 35.1% | 000156160 |    0.2015551  | 5.477e+04| 8.421e+04| 7.483e+04|  2.506e-02 |  5.198e-03 |  1.096e-02 | 1.899e-02 |   1.436e-01  |  5.326e+05  |    5.703e+05   
 35.2% | 000156800 |    0.1774871  |          | 8.476e+04| 7.433e+04|            |            |  1.123e-02 | 2.786e-02 |   1.379e-01  |  6.022e+05  |    5.704e+05   
 35.3% | 000157440 |    0.1988223  | 5.509e+04| 8.388e+04| 7.461e+04|  2.502e-02 |  6.579e-03 |  1.083e-02 | 1.946e-02 |   1.406e-01  |  5.352e+05  |    5.703e+05   
 35.5% | 000158080 |    0.1795199  |          | 8.465e+04| 7.526e+04|            |            |  1.121e-02 | 3.813e-02 |   1.297e-01  |  5.901e+05  |    5.703e+05   
 35.6% | 000158720 |    0.1982194  | 5.516e+04| 8.403e+04| 7.503e+04|  2.508e-02 |  5.092e-03 |  1.073e-02 | 1.797e-02 |   1.415e-01  |  5.320e+05  |    5.702e+05   
 35.8% | 000159360 |    0.1759283  |          | 8.513e+04| 7.481e+04|            |            |  1.114e-02 | 3.144e-02 |   1.328e-01  |  5.968e+05  |    5.703e+05   
 35.9% | 000160000 |    0.1949886  | 5.470e+04| 8.420e+04| 7.513e+04|  2.515e-02 |  6.557e-03 |  1.066e-02 | 1.961e-02 |   1.367e-01  |  5.360e+05  |    5.702e+05   
 36.1% | 000160640 |    0.1753604  |          | 8.390e+04| 7.474e+04|            |            |  1.106e-02 | 3.693e-02 |   1.269e-01  |  5.934e+05  |    5.702e+05   
 36.2% | 000161280 |    0.1949867  | 5.461e+04| 8.371e+04| 7.583e+04|  2.527e-02 |  4.882e-03 |  1.074e-02 | 1.885e-02 |   1.372e-01  |  5.313e+05  |    5.701e+05   
 36.4% | 000161920 |    0.1711196  |          | 8.474e+04| 7.528e+04|            |            |  1.106e-02 | 2.977e-02 |   1.298e-01  |  6.026e+05  |    5.702e+05   
 36.5% | 000162560 |    0.1938566  | 5.390e+04| 8.378e+04| 7.449e+04|  2.576e-02 |  7.133e-03 |  1.065e-02 | 1.905e-02 |   1.355e-01  |  5.296e+05  |    5.701e+05   
 36.6% | 000163200 |    0.1726991  |          | 8.402e+04| 7.476e+04|            |            |  1.100e-02 | 3.368e-02 |   1.275e-01  |  5.918e+05  |    5.702e+05   
 36.8% | 000163840 |    0.1932448  | 5.456e+04| 8.347e+04| 7.501e+04|  2.560e-02 |  5.168e-03 |  1.058e-02 | 1.733e-02 |   1.368e-01  |  5.264e+05  |    5.700e+05   
 36.9% | 000164480 |    0.1667893  |          | 8.451e+04| 7.478e+04|            |            |  1.093e-02 | 2.360e-02 |   1.318e-01  |  6.072e+05  |    5.701e+05   
 37.1% | 000165120 |    0.1909068  | 5.591e+04| 8.375e+04| 7.408e+04|  2.539e-02 |  6.932e-03 |  1.036e-02 | 1.903e-02 |   1.333e-01  |  5.281e+05  |    5.700e+05   
 37.2% | 000165760 |    0.1691089  |          | 8.333e+04| 7.457e+04|            |            |  1.088e-02 | 2.975e-02 |   1.280e-01  |  5.934e+05  |    5.701e+05   
 37.4% | 000166400 |    0.1896267  | 5.545e+04| 8.394e+04| 7.504e+04|  2.527e-02 |  4.900e-03 |  1.037e-02 | 1.742e-02 |   1.337e-01  |  5.268e+05  |    5.700e+05   
 37.5% | 000167040 |    0.1648113  |          | 8.403e+04| 7.548e+04|            |            |  1.078e-02 | 2.620e-02 |   1.274e-01  |  6.033e+05  |    5.700e+05   
 37.6% | 000167680 |    0.1869451  | 5.523e+04| 8.369e+04| 7.497e+04|  2.528e-02 |  6.933e-03 |  1.055e-02 | 1.906e-02 |   1.292e-01  |  5.295e+05  |    5.699e+05   
 37.8% | 000168320 |    0.1674597  |          | 8.402e+04| 7.454e+04|            |            |  1.076e-02 | 3.579e-02 |   1.203e-01  |  5.884e+05  |    5.700e+05   
 37.9% | 000168960 |    0.1876763  | 5.481e+04| 8.338e+04| 7.450e+04|  2.529e-02 |  5.114e-03 |  1.031e-02 | 1.725e-02 |   1.319e-01  |  5.226e+05  |    5.699e+05   
 38.1% | 000169600 |    0.1609809  |          | 8.436e+04| 7.505e+04|            |            |  1.067e-02 | 2.272e-02 |   1.269e-01  |  6.064e+05  |    5.699e+05   
 38.2% | 000170240 |    0.1843564  | 5.508e+04| 8.362e+04| 7.446e+04|  2.496e-02 |  6.623e-03 |  1.035e-02 | 1.826e-02 |   1.279e-01  |  5.271e+05  |    5.698e+05   
 38.4% | 000170880 |    0.1626142  |          | 8.476e+04| 7.494e+04|            |            |  1.066e-02 | 3.210e-02 |   1.192e-01  |  5.948e+05  |    5.699e+05   
 38.5% | 000171520 |    0.1834901  | 5.550e+04| 8.376e+04| 7.478e+04|  2.483e-02 |  5.105e-03 |  1.033e-02 | 1.717e-02 |   1.283e-01  |  5.246e+05  |    5.698e+05   
 38.6% | 000172160 |    0.1597136  |          | 8.468e+04| 7.508e+04|            |            |  1.060e-02 | 2.854e-02 |   1.199e-01  |  5.999e+05  |    5.698e+05   
 38.8% | 000172800 |    0.1823849  | 5.547e+04| 8.362e+04| 7.331e+04|  2.491e-02 |  6.711e-03 |  1.023e-02 | 2.018e-02 |   1.242e-01  |  5.229e+05  |    5.697e+05   
