Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Local matrix size       = 11.6956 GiBs
Total device memory use = 12.7791 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 77.0% | 000085760 |    0.0223499  | 4.343e+04| 5.805e+04|          |  1.772e-02 |  5.796e-03 |  9.742e-04 | 1.552e-03 |   5.158e-04  |  3.848e+04  |    1.942e+05   
 77.6% | 000086400 |    0.0218227  |          | 5.889e+04|          |            |            |  1.992e-02 | 1.583e-03 |   7.420e-05  |  3.749e+04  |    1.935e+05   
 78.2% | 000087040 |    0.0223766  | 4.388e+04| 5.703e+04|          |  1.800e-02 |  5.467e-03 |  9.877e-04 | 1.386e-03 |   4.112e-04  |  3.473e+04  |    1.928e+05   
 78.7% | 000087680 |    0.0216471  |          | 5.493e+04|          |            |            |  1.967e-02 | 1.637e-03 |   7.760e-05  |  3.406e+04  |    1.920e+05   
 79.3% | 000088320 |    0.0216979  | 4.267e+04| 5.905e+04|          |  1.768e-02 |  5.830e-03 |  8.838e-04 | 1.400e-03 |   1.316e-04  |  3.219e+04  |    1.913e+05   
 79.9% | 000088960 |    0.0219188  |          | 5.948e+04|          |            |            |  2.018e-02 | 1.416e-03 |   7.506e-05  |  3.015e+04  |    1.906e+05   
 80.5% | 000089600 |    0.0217739  | 4.177e+04| 5.509e+04|          |  1.783e-02 |  5.357e-03 |  8.916e-04 | 1.250e-03 |   2.049e-04  |  2.866e+04  |    1.898e+05   
 81.0% | 000090240 |    0.0213602  |          | 6.126e+04|          |            |            |  1.960e-02 | 1.414e-03 |   7.110e-05  |  2.755e+04  |    1.891e+05   
 81.6% | 000090880 |    0.0220494  | 4.189e+04| 5.714e+04|          |  1.812e-02 |  6.260e-03 |  8.047e-04 | 1.474e-03 |   7.005e-05  |  2.512e+04  |    1.884e+05   
 82.2% | 000091520 |    0.0215976  |          | 5.743e+04|          |            |            |  1.994e-02 | 1.299e-03 |   1.072e-04  |  2.409e+04  |    1.876e+05   
 82.8% | 000092160 |    0.0226849  | 2.761e+04| 5.553e+04|          |  1.823e-02 |  5.305e-03 |  8.025e-04 | 1.154e-03 |   1.152e-04  |  2.150e+04  |    1.869e+05   
 83.3% | 000092800 |    0.0213392  |          | 5.609e+04|          |            |            |  1.976e-02 | 1.226e-03 |   6.468e-05  |  2.138e+04  |    1.862e+05   
 83.9% | 000093440 |    0.0220780  | 3.886e+04| 5.761e+04|          |  1.868e-02 |  6.792e-03 |  7.207e-04 | 1.053e-03 |   7.470e-05  |  1.929e+04  |    1.854e+05   
 84.5% | 000094080 |    0.0222047  |          | 5.752e+04|          |            |            |  2.069e-02 | 1.209e-03 |   6.182e-05  |  1.786e+04  |    1.847e+05   
 85.1% | 000094720 |    0.0210677  | 3.856e+04| 5.346e+04|          |  1.775e-02 |  5.292e-03 |  7.106e-04 | 9.354e-04 |   1.026e-04  |  1.748e+04  |    1.840e+05   
 85.6% | 000095360 |    0.0217175  |          | 5.426e+04|          |            |            |  2.026e-02 | 1.127e-03 |   5.917e-05  |  1.570e+04  |    1.832e+05   
 86.2% | 000096000 |    0.0203704  | 4.244e+04| 5.653e+04|          |  1.724e-02 |  5.458e-03 |  6.300e-04 | 8.552e-04 |   6.328e-05  |  1.545e+04  |    1.825e+05   
 86.8% | 000096640 |    0.0208148  |          | 5.731e+04|          |            |            |  1.954e-02 | 9.635e-04 |   5.324e-05  |  1.391e+04  |    1.818e+05   
 87.4% | 000097280 |    0.0204656  | 4.376e+04| 5.280e+04|          |  1.736e-02 |  5.375e-03 |  6.305e-04 | 7.983e-04 |   9.488e-05  |  1.297e+04  |    1.812e+05   
 87.9% | 000097920 |    0.0202487  |          | 5.217e+04|          |            |            |  1.892e-02 | 9.996e-04 |   5.067e-05  |  1.197e+04  |    1.805e+05   
 88.5% | 000098560 |    0.0200857  | 3.491e+04| 5.078e+04|          |  1.722e-02 |  5.457e-03 |  5.383e-04 | 7.386e-04 |   5.437e-05  |  1.097e+04  |    1.798e+05   
 89.1% | 000099200 |    0.0204193  |          | 5.098e+04|          |            |            |  1.931e-02 | 8.008e-04 |   5.164e-05  |  9.765e+03  |    1.791e+05   
 89.7% | 000099840 |    0.0202212  | 3.607e+04| 5.265e+04|          |  1.740e-02 |  5.340e-03 |  5.376e-04 | 6.735e-04 |   8.235e-05  |  8.876e+03  |    1.785e+05   
 90.2% | 000100480 |    0.0198826  |          | 5.551e+04|          |            |            |  1.871e-02 | 8.513e-04 |   5.005e-05  |  8.077e+03  |    1.778e+05   
 90.8% | 000101120 |    0.0196522  | 3.891e+04| 5.384e+04|          |  1.709e-02 |  5.429e-03 |  4.428e-04 | 5.717e-04 |   4.986e-05  |  7.265e+03  |    1.772e+05   
 91.4% | 000101760 |    0.0198234  |          | 5.470e+04|          |            |            |  1.883e-02 | 6.921e-04 |   4.785e-05  |  6.356e+03  |    1.765e+05   
 92.0% | 000102400 |    0.0198071  | 3.863e+04| 4.726e+04|          |  1.728e-02 |  5.327e-03 |  4.460e-04 | 5.003e-04 |   6.737e-05  |  5.567e+03  |    1.759e+05   
 92.5% | 000103040 |    0.0193340  |          | 5.169e+04|          |            |            |  1.838e-02 | 6.343e-04 |   4.235e-05  |  4.944e+03  |    1.753e+05   
 93.1% | 000103680 |    0.0193095  | 3.021e+04| 4.873e+04|          |  1.697e-02 |  5.426e-03 |  3.662e-04 | 4.189e-04 |   4.349e-05  |  4.244e+03  |    1.746e+05   
 93.7% | 000104320 |    0.0195286  |          | 4.914e+04|          |            |            |  1.869e-02 | 5.432e-04 |   4.046e-05  |  3.553e+03  |    1.740e+05   
 94.3% | 000104960 |    0.0194360  | 3.168e+04| 4.912e+04|          |  1.716e-02 |  5.269e-03 |  3.667e-04 | 3.623e-04 |   5.736e-05  |  2.976e+03  |    1.734e+05   
 94.8% | 000105600 |    0.0190564  |          | 4.305e+04|          |            |            |  1.821e-02 | 5.478e-04 |   3.576e-05  |  2.485e+03  |    1.728e+05   
 95.4% | 000106240 |    0.0190435  | 2.989e+04| 3.829e+04|          |  1.695e-02 |  5.488e-03 |  2.745e-04 | 2.903e-04 |   3.881e-05  |  1.991e+03  |    1.721e+05   
 96.0% | 000106880 |    0.0191917  |          | 4.035e+04|          |            |            |  1.851e-02 | 3.883e-04 |   3.377e-05  |  1.539e+03  |    1.715e+05   
 96.6% | 000107520 |    0.0191414  | 2.889e+04| 4.162e+04|          |  1.711e-02 |  5.327e-03 |  2.804e-04 | 2.270e-04 |   4.878e-05  |  1.159e+03  |    1.709e+05   
 97.1% | 000108160 |    0.0186121  |          | 3.188e+04|          |            |            |  1.795e-02 | 3.717e-04 |   3.095e-05  |  8.543e+02  |    1.703e+05   
 97.7% | 000108800 |    0.0185829  | 1.917e+04| 2.403e+04|          |  1.676e-02 |  5.562e-03 |  1.974e-04 | 1.485e-04 |   3.435e-05  |  5.736e+02  |    1.698e+05   
 98.3% | 000109440 |    0.0186464  |          | 2.063e+04|          |            |            |  1.812e-02 | 2.473e-04 |   2.892e-05  |  3.467e+02  |    1.692e+05   
 98.9% | 000110080 |    0.0186697  | 1.581e+04| 9.204e+01|          |  1.697e-02 |  5.379e-03 |  1.970e-04 | 5.779e-05 |   2.802e-05  |  1.778e+02  |    1.686e+05   
 99.4% | 000110720 |    0.0160212  |          | 0.000e+00|          |            |            |  1.566e-02 | 9.139e-05 |   2.414e-05  |  7.632e+01  |    1.681e+05   
Final Score:    1.6650e+05 GFLOPS 
Residual value = 0.000021119392117 (0x3ef625319343165e)
Residual Check: PASSED 
